time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.866657,0.3371,0.4384,-0.4461,0.711
0.876143,0.4869,0.5893,-0.2151,0.794
0.886145,0.6791,0.6714,0.1334,0.964
0.896868,0.6952,0.6578,0.3376,1.015
0.906012,0.7393,0.5486,0.2452,0.953
0.917179,0.5530,0.3439,0.5335,0.842
0.926957,0.2454,0.3164,0.4110,0.574
0.937506,0.0735,0.3163,0.5709,0.657
0.947452,-0.1548,0.3710,0.6870,0.796
0.967338,-0.2770,0.3315,0.7461,0.862
0.975365,-0.3589,0.2379,0.9076,1.005
0.985122,-0.3708,0.2405,0.9163,1.017
0.995678,-0.3528,0.2708,0.8569,0.965
1.006288,-0.1692,0.1649,0.6953,0.734
1.015625,0.0018,0.0314,0.5738,0.575
1.027208,0.0268,-0.0891,0.2366,0.254
1.038911,0.0442,-0.0605,-0.0270,0.080
1.045896,-0.0415,0.0219,-0.2167,0.222
1.056515,-0.0826,0.1991,-0.3189,0.385
1.065590,-0.0819,0.3760,-0.3620,0.528
1.075035,-0.0278,0.4575,-0.3329,0.566
1.085914,-0.0166,0.4844,-0.3373,0.591
1.096074,-0.0211,0.4567,-0.3589,0.581
1.107176,-0.1226,0.4017,-0.3150,0.525
1.115907,-0.1843,0.3330,-0.1803,0.421
1.125539,-0.2329,0.2370,-0.0669,0.339
1.136197,-0.2685,0.1953,-0.0726,0.340
1.147440,-0.3045,0.1400,-0.2133,0.397
1.155835,-0.2180,0.1663,-0.3809,0.469
1.166168,0.0461,0.1653,-0.5346,0.562
1.176167,0.4735,0.0553,-0.6063,0.771
1.185771,0.9405,-0.1637,-0.6636,1.163
1.196379,1.3379,-0.3418,-0.6115,1.510
1.209178,1.4761,-0.4245,-0.4506,1.601
1.216309,1.2112,-0.3570,-0.2362,1.285
1.226039,0.7744,-0.1663,-0.0643,0.795
1.236344,0.4076,0.0660,0.0111,0.413
1.246495,0.1259,0.2716,0.0036,0.299
1.255850,-0.1196,0.3548,-0.0321,0.376
1.265975,-0.2017,0.2607,-0.0417,0.332
1.276078,-0.3629,0.0438,0.0562,0.370
1.286133,-0.5193,-0.2415,0.2472,0.624
1.296634,-0.6831,-0.5542,0.4221,0.976
1.306156,-0.8815,-0.8263,0.6362,1.365
1.316270,-0.9873,-0.8668,1.0582,1.687
1.326032,-0.8389,-0.7571,1.5136,1.889
1.338254,-0.3219,-0.7289,1.8429,2.008
1.346086,0.2376,-0.9322,2.0958,2.306
1.355600,0.7680,-1.2304,2.3198,2.736
1.365416,0.8838,-1.2558,2.3110,2.775
1.375476,0.4884,-0.9953,2.0452,2.326
1.389340,-0.3326,-0.4629,1.9866,2.067
1.396474,-1.2353,0.1230,2.2979,2.612
1.407704,-2.2138,0.7481,2.6644,3.544
1.416179,-3.0511,1.2204,2.5018,4.130
1.425572,-3.4545,1.4709,1.3368,3.985
1.435589,-3.3526,1.4460,-0.4703,3.681
1.446185,-2.8734,1.3650,-2.0929,3.808
1.456800,-2.3667,1.3235,-2.9245,3.988
1.466104,-1.7033,1.1590,-3.0569,3.686
1.475523,-1.0012,0.8714,-2.8391,3.134
1.488520,-0.1210,0.4744,-2.5681,2.614
1.496401,0.7911,-0.1678,-2.3230,2.460
1.506061,1.4711,-0.9451,-1.7877,2.501
1.516835,1.6662,-1.6516,-0.9326,2.525
1.528856,1.3636,-2.0263,0.1967,2.450
1.536705,0.5902,-1.9739,1.2758,2.423
1.546567,-0.0409,-1.7421,2.1235,2.747
1.556436,-0.5358,-1.2365,2.4197,2.770
1.566490,-0.8819,-0.5110,1.8810,2.139
1.575540,-0.9921,0.2297,0.7653,1.274
1.587810,-0.9110,0.8611,-0.4557,1.334
1.595609,-0.6507,1.3287,-1.2619,1.944
1.607544,-0.3596,1.6866,-1.8439,2.525
1.616695,-0.0644,1.9620,-2.0743,2.856
1.625597,0.2322,2.0851,-1.9761,2.882
1.640293,0.5803,2.1087,-1.5965,2.708
1.648106,0.7920,1.9803,-0.9301,2.327
1.655438,0.7854,1.6746,-0.3210,1.877
1.666246,0.8712,1.4238,0.0939,1.672
1.675786,0.8393,1.1605,0.0259,1.432
1.688680,0.9697,0.9673,-0.1708,1.380
1.697549,0.9819,1.0612,-0.1741,1.456
1.708524,0.9202,1.2510,-0.0570,1.554
1.716826,0.8599,1.4971,0.1071,1.730
1.727692,0.6908,1.8546,0.3418,2.008
1.737291,0.3636,2.2818,0.5525,2.376
1.747146,0.0358,2.7367,0.5561,2.793
1.759222,-0.1369,2.9191,0.2973,2.937
1.767181,-0.0436,2.8150,0.1063,2.817
1.778315,0.1244,2.5877,-0.1906,2.598
1.788333,0.3113,2.3322,-0.4604,2.398
1.797372,0.4885,2.3074,-0.6154,2.437
1.807019,0.6292,2.5131,-0.5329,2.645
1.826347,0.6944,2.7853,-0.2078,2.878
1.839413,0.6046,3.1790,0.1268,3.238
1.847242,0.5726,3.3132,-0.0126,3.362
1.855863,0.5824,3.1199,-0.7291,3.256
1.865458,0.6859,2.6806,-1.6053,3.199
1.876324,0.7827,2.1726,-1.9420,3.017
1.885825,0.7740,1.6371,-1.6455,2.447
1.896198,0.6504,1.1826,-0.9964,1.678
1.908490,0.3755,0.9588,-0.3186,1.078
1.916537,-0.0772,0.9393,0.1610,0.956
1.925870,-0.3527,1.0703,0.3693,1.186
1.937432,-0.4220,1.2833,0.0498,1.352
1.946589,-0.1483,1.4691,-0.6161,1.600
1.956709,0.3176,1.6271,-1.0242,1.949
1.966667,0.9061,1.5804,-0.9814,2.069
1.976055,1.3017,1.2064,-1.1954,2.140
1.988595,1.5707,0.6282,-1.4494,2.228
1.995512,1.5637,0.0097,-0.9298,1.819
2.007272,1.1731,-0.7028,0.2891,1.398
2.015540,0.5076,-1.1683,0.8019,1.505
2.025529,-0.2000,-1.2371,0.5834,1.382
2.036334,-0.8943,-1.0600,0.1138,1.391
2.046532,-1.0430,-1.1820,-0.1418,1.583
2.059388,-1.0273,-1.7259,-0.0330,2.009
2.066838,-1.0220,-2.3106,0.0998,2.529
2.076254,-0.9138,-2.8126,0.5209,3.003
2.088099,-0.4981,-3.2711,1.0298,3.465
2.096396,-0.4153,-3.7819,1.2340,4.000
2.107507,-1.4336,-3.9250,0.6347,4.227
2.116711,-2.2420,-4.0298,-0.5234,4.641
2.126109,-0.6241,-5.2272,-1.8305,5.573
2.135572,3.3079,-8.6426,-1.0298,9.311
2.146422,3.6798,-11.9169,0.8406,12.500
2.155577,1.9744,-12.0269,2.0705,12.363
2.166141,0.4520,-7.7894,3.1746,8.424
2.175486,-0.0356,-2.3809,1.6613,2.903
2.188407,-0.1093,1.3772,-1.1249,1.782
2.195913,0.1389,3.3074,-2.5250,4.163
2.208351,-0.0036,4.0627,-2.8099,4.940
2.215627,-0.4662,4.0653,-2.2677,4.678
2.225440,-0.9134,3.6300,-1.5059,4.035
2.238269,-1.1191,2.9492,-0.9576,3.297
2.245539,-0.9654,1.9961,-0.4307,2.259
2.255882,-0.5748,1.0546,0.3492,1.251
2.265562,-0.0807,0.2046,1.1364,1.157
2.276250,0.4869,-0.4449,1.8154,1.932
2.285566,1.3199,-0.7693,2.2929,2.755
2.296384,2.3374,-0.9004,2.6658,3.658
2.306492,2.4028,-0.6743,2.4378,3.489
2.316164,1.9575,-0.3107,2.0143,2.826
2.325919,0.8636,0.6305,1.8240,2.114
2.335956,-0.0007,1.2464,1.2728,1.781
2.345526,-0.5490,1.2751,0.3824,1.440
2.355323,-0.5235,1.2069,-0.2894,1.347
2.366128,-0.5381,0.8511,-0.4814,1.116
2.375445,-0.2656,0.6843,-0.3256,0.803
2.387059,0.0355,0.4475,-0.0916,0.458
2.396575,0.6370,0.1548,0.1800,0.680
2.405299,1.2662,-0.0846,0.3510,1.317
2.415748,1.7067,-0.2297,0.6666,1.847
2.426529,1.7417,-0.2261,0.9405,1.992
2.437537,1.4530,-0.0601,0.9826,1.755
2.446649,0.7712,0.3095,0.8177,1.166
2.455646,0.1034,0.5425,0.5633,0.789
2.466488,-0.5374,0.7891,0.2406,0.985
2.475426,-1.0135,0.9948,0.0512,1.421
2.489362,-1.2964,1.1324,-0.0862,1.723
2.496007,-1.3036,1.3242,-0.1284,1.863
2.510600,-1.1574,1.5295,-0.1837,1.927
2.516367,-0.9949,1.7620,-0.2536,2.039
2.526436,-0.7465,2.0893,-0.2296,2.231
2.536734,-0.3634,2.4295,-0.1343,2.460
2.546367,-0.0115,2.9048,0.0919,2.906
2.559021,0.2946,3.3928,0.3511,3.424
2.566529,0.5188,3.8668,0.4226,3.924
2.576957,0.7131,4.2043,0.3199,4.276
2.587959,0.9230,4.3921,-0.0239,4.488
2.597108,0.8432,4.3627,-0.5120,4.473
2.608198,0.6817,4.0613,-0.9258,4.221
2.616974,0.4562,3.5695,-1.2923,3.824
2.626388,0.2252,2.8327,-1.5591,3.241
2.637154,0.0265,1.9324,-1.7503,2.607
2.646801,0.0634,0.9774,-1.9010,2.138
2.656665,0.3607,0.1575,-1.7280,1.772
2.667199,0.5382,-0.4871,-1.3263,1.512
2.677449,0.4012,-0.8748,-0.7385,1.213
2.687140,0.2702,-0.9094,-0.0778,0.952
2.707194,-0.0081,-0.5157,0.4295,0.671
2.715720,-0.2490,0.1451,0.2599,0.388
2.725893,-0.2263,0.7655,-0.3816,0.885
2.735829,0.2597,1.0325,-1.0312,1.482
2.746018,0.8405,0.9322,-1.6182,2.048
2.755426,1.4759,0.5053,-1.8811,2.444
2.765259,1.8831,-0.0033,-1.8566,2.644
2.775262,1.9496,-0.4440,-1.6516,2.593
2.787426,1.6135,-0.7486,-0.9834,2.032
2.796389,1.2401,-1.0533,-0.5326,1.712
2.807688,0.4780,-1.2633,-0.4609,1.427
2.816094,-0.6917,-1.0660,-0.4525,1.349
2.825565,-1.8656,-0.7200,0.2672,2.018
2.837210,-2.5246,-0.5101,1.4326,2.947
2.846854,-2.8057,-0.7208,2.3825,3.751
2.858070,-2.7666,-1.3322,2.9313,4.245
2.865827,-2.3540,-2.0462,3.3744,4.595
2.875850,-2.0987,-2.6591,4.0628,5.290
2.887577,-2.6362,-3.0358,4.9944,6.412
2.895271,-3.9179,-3.5086,3.3958,6.260
2.905820,-3.9884,-4.3711,-2.4534,6.406
2.916151,-2.5526,-5.3248,-5.7083,8.213
2.925292,-1.4770,-5.7394,-4.2756,7.308
2.935892,-1.5701,-5.3385,-0.7843,5.620
2.946400,-1.3651,-4.6654,1.2462,5.018
2.957635,-1.0539,-3.7196,1.4236,4.120
2.966031,0.1797,-2.5418,0.7333,2.652
2.976192,1.0875,-0.9006,0.7017,1.577
2.987563,1.6645,0.6752,1.3238,2.231
2.996206,2.1981,1.7227,1.6782,3.258
3.006750,2.3973,2.4855,1.4689,3.753
3.016671,2.1736,2.8695,0.4346,3.626
3.025562,1.4494,2.6989,-1.1128,3.259
3.037116,0.3773,2.1222,-2.3842,3.214
3.046573,-0.4850,1.3955,-2.4285,2.843
3.055430,-1.1491,0.8846,-1.7941,2.307
3.065988,-1.6522,0.6836,-1.1361,2.118
3.075619,-1.9375,0.7518,-0.4737,2.132
3.085597,-1.6913,0.8997,0.0425,1.916
3.096675,-1.3808,0.9238,0.3954,1.708
3.106247,-0.9656,1.1101,0.6527,1.610
3.116344,-0.6645,1.4546,0.6896,1.742
3.125714,-0.1612,1.9308,0.5586,2.016
3.135688,0.4582,2.5555,0.4371,2.633
3.146682,0.9723,3.0433,0.4996,3.234
3.156024,1.4110,3.3414,0.6779,3.690
3.166232,1.6590,3.3333,1.1919,3.909
3.175460,1.7015,3.0075,1.5133,3.772
3.188082,1.3945,2.4819,1.1965,3.088
3.197332,1.0400,1.9021,0.1479,2.173
3.206219,0.5705,1.4991,-1.1240,1.959
3.215360,0.4560,1.3701,-2.1949,2.627
3.225976,0.7941,1.2544,-2.4104,2.831
3.237370,1.3342,1.4781,-1.9560,2.791
3.246449,1.7017,2.0284,-0.9099,2.800
3.256342,1.8421,2.5107,0.6267,3.176
3.266684,1.6644,2.5708,2.0074,3.662
3.276367,1.1092,2.2493,2.3432,3.432
3.285723,0.3739,1.6544,1.4995,2.264
3.296646,-0.1440,1.0309,0.0247,1.041
3.307759,-0.3848,0.4995,-1.2899,1.436
3.316638,-0.2588,0.0872,-1.7989,1.820
3.325807,-0.1969,-0.0530,-1.5751,1.588
3.338115,-0.1596,0.0388,-0.9907,1.004
3.346672,-0.2422,0.1176,-0.2360,0.358
3.359808,-0.3209,0.0062,0.3764,0.495
3.365918,-0.3759,-0.1848,0.4662,0.627
3.375602,-0.6205,-0.2933,0.1637,0.706
3.385780,-0.9131,-0.1999,-0.4185,1.024
3.395511,-1.2108,0.0783,-1.0533,1.607
3.405789,-1.1890,0.3519,-1.5289,1.968
3.416767,-0.7212,0.4350,-1.6935,1.891
3.426423,0.0821,-0.0264,-1.5609,1.563
3.436319,0.9602,-1.1547,-1.0491,1.832
3.446984,1.1910,-2.9214,0.0536,3.155
3.456621,0.5143,-4.9260,1.5630,5.194
3.467115,-0.9383,-6.1482,2.9844,6.898
3.476781,-2.7029,-5.9232,3.9020,7.591
3.491919,-4.1033,-3.9404,3.8326,6.859
3.496506,-3.9189,-1.4279,2.2992,4.763
3.510157,-2.4983,0.3611,0.5540,2.584
3.517709,-0.0327,0.4603,-0.3301,0.567
3.527498,3.7828,-2.0820,-0.2074,4.323
3.539003,6.5410,-5.9194,1.5742,8.961
3.547562,6.3849,-9.3293,2.1949,11.516
3.557105,2.9668,-10.4239,1.9339,11.009
3.575342,-1.0124,-6.9443,2.4248,7.425
3.589972,-3.0994,-2.2741,2.1725,4.416
3.595432,-3.7543,0.7974,0.2508,3.846
3.605899,-3.5366,2.5042,-1.9338,4.745
3.616429,-2.6436,3.0789,-3.4969,5.357
3.626698,-1.4699,3.1625,-3.9314,5.255
3.635711,-0.2395,2.8370,-3.5968,4.587
3.646521,1.0038,2.2237,-2.8672,3.765
3.660362,1.7165,1.4969,-1.6057,2.787
3.666366,1.8119,0.8340,-0.0687,1.996
3.676125,1.6771,0.2227,1.3521,2.166
3.690924,1.4962,-0.1701,2.2568,2.713
3.696079,1.4739,-0.4939,2.5083,2.951
3.705391,1.2632,-0.3645,2.4143,2.749
3.716612,1.5593,0.0559,2.1528,2.659
3.726414,1.1348,0.7028,1.6487,2.121
3.740220,0.5115,1.2321,1.1318,1.749
3.745402,-0.1535,1.6811,0.6400,1.805
3.761041,-0.2648,1.7614,0.1486,1.787
3.765416,0.0033,1.5545,-0.2315,1.572
3.775355,0.3113,1.2509,-0.4983,1.382
3.786141,0.6430,0.8228,-0.6401,1.225
3.795476,1.0773,0.4472,-0.4692,1.257
3.806153,1.3553,0.2333,-0.3233,1.413
3.815975,1.2711,0.1953,0.0112,1.286
3.826226,0.6601,0.2244,0.1429,0.712
3.835531,-0.2171,0.3753,0.2901,0.522
3.846826,-0.9497,0.7024,0.3862,1.243
3.860663,-1.5900,0.9337,0.4142,1.890
3.866578,-2.0827,1.3008,0.3238,2.477
3.876033,-2.3178,1.7223,0.1630,2.892
3.885624,-2.2239,2.0348,0.1608,3.019
3.896345,-2.1108,2.4425,0.2081,3.235
3.908691,-1.5960,2.7408,0.1663,3.176
3.915820,-0.9942,2.9294,0.0212,3.094
3.926177,-0.1996,3.2528,-0.2900,3.272
3.935788,0.3471,3.8469,-0.4877,3.893
3.946533,0.6536,4.4391,-0.6078,4.528
3.956698,0.6585,5.0022,-0.7264,5.097
3.966312,0.8274,5.3192,-0.9759,5.471
3.975835,1.5273,5.1054,-1.3947,5.508
3.989706,2.5611,4.5673,-1.6109,5.479
3.996132,3.5264,3.8156,-1.4490,5.394
4.005440,3.6913,2.9310,-0.9200,4.802
4.015423,3.1694,1.9379,-0.3354,3.730
4.025408,2.0481,0.9015,-0.0171,2.238
4.037810,0.9734,0.3799,0.2768,1.081
4.046030,-0.1086,0.1961,0.4626,0.514
4.055412,-0.7866,0.2018,0.6696,1.053
4.065875,-1.0369,0.3720,0.7024,1.306
4.075392,-1.0455,0.6522,0.4073,1.298
4.088874,-0.7123,0.7423,-0.0867,1.032
4.095458,-0.4433,0.5069,-0.5488,0.869
4.105764,-0.3103,-0.1487,-0.8844,0.949
4.116274,-0.2043,-1.1984,-1.5869,1.999
4.126535,0.0608,-2.6161,-2.0098,3.300
4.137888,-0.1333,-4.0203,-1.4204,4.266
4.145384,-1.3192,-4.8786,-0.0325,5.054
4.156759,-2.4218,-5.0544,1.1133,5.714
4.165823,-3.0907,-4.7234,2.9329,6.361
4.175383,-3.6134,-4.2388,5.1025,7.554
4.186191,-4.3274,-3.8043,7.2174,9.235
4.196003,-5.9865,-3.9532,7.4953,10.375
4.206575,-6.8169,-5.1687,1.8625,8.755
4.215914,-6.3765,-6.3927,-4.4423,10.063
4.226486,-4.8012,-7.1340,-6.3769,10.706
4.235643,-4.0140,-6.7224,-4.1685,8.870
4.246487,-2.8853,-5.3202,-2.5833,6.581
4.256304,-1.0054,-3.8657,-2.5066,4.716
4.266123,1.8788,-2.6707,-2.2229,3.950
4.276821,4.3859,-1.4192,-1.0897,4.737
4.290699,6.1109,-0.1896,0.3681,6.125
4.296682,6.8856,0.9512,1.8158,7.184
4.305993,6.2882,1.9614,2.1631,6.933
4.315970,4.0501,2.2801,1.2968,4.825
4.326572,0.9749,2.1646,-0.1682,2.380
4.338128,-1.3964,1.9691,-1.0675,2.639
4.346443,-3.0849,1.5836,-1.6424,3.837
4.356822,-4.0529,1.2099,-1.8069,4.599
4.366621,-4.4267,0.9827,-1.5786,4.801
4.377242,-4.1136,1.0253,-0.8955,4.333
4.391597,-3.2472,1.3105,-0.2788,3.513
4.396903,-1.9553,1.5785,0.2912,2.530
4.407693,-0.5524,1.8956,0.8914,2.166
4.418247,0.3408,2.0282,1.3674,2.470
4.437249,1.0181,1.9214,1.5741,2.684
4.446207,1.0461,1.7568,1.5200,2.548
4.458399,0.6840,1.5129,1.4154,2.182
4.466558,0.3072,1.2629,1.2116,1.777
4.476516,-0.0065,1.0674,0.8575,1.369
4.486190,-0.1156,1.0312,0.2947,1.079
4.495905,-0.0359,1.1877,-0.2236,1.209
4.505372,0.1683,1.5362,-0.2473,1.565
4.515853,0.4484,2.0372,0.1290,2.090
4.527408,0.5927,2.6487,0.5928,2.778
4.537849,0.7511,3.1638,0.8173,3.353
4.545566,1.2005,3.4999,0.5307,3.738
4.555345,1.3831,3.6569,0.1430,3.912
4.565423,1.5159,3.4577,-0.3283,3.790
4.576604,1.5957,2.8753,-0.6888,3.360
4.586038,1.5502,2.2648,-0.7755,2.852
4.595437,1.3094,1.8445,-0.6172,2.345
4.605453,0.9549,1.8325,-0.2983,2.088
4.616548,0.6609,2.1616,-0.1247,2.264
4.626267,0.5758,2.7370,-0.0463,2.797
4.637528,0.6191,3.0682,0.0586,3.131
4.646000,0.7113,3.2772,0.1912,3.359
4.655237,0.7599,3.1453,0.0674,3.236
4.666311,0.8914,2.6716,-0.3654,2.840
4.675368,0.8767,1.9647,-0.8334,2.307
4.685484,0.8396,1.1605,-1.1595,1.843
4.695762,0.7926,0.3406,-1.5464,1.771
4.705819,0.8982,-0.3999,-1.9513,2.185
4.716298,1.1801,-0.9919,-1.9837,2.512
4.726199,1.5532,-1.2710,-1.3486,2.418
4.735868,1.6968,-1.4675,-0.2271,2.255
4.746255,1.6044,-1.5520,0.4598,2.279
4.755591,1.1138,-1.5668,0.5478,1.999
4.771789,0.3835,-1.4591,0.1659,1.518
4.776044,-0.3920,-1.1749,-0.3294,1.282
4.785995,-0.9223,-1.0009,-0.8940,1.628
4.795661,-0.6383,-1.5084,-1.1614,2.008
4.806230,-0.1840,-2.5874,-0.7000,2.687
4.816414,-0.3498,-3.6100,0.1439,3.630
4.826030,-1.1176,-3.9211,0.7513,4.146
4.839863,-1.2868,-3.5622,0.6606,3.845
4.850278,-0.7393,-2.9570,0.6840,3.124
4.855715,-0.3643,-2.2837,1.2780,2.642
4.865694,-0.0647,-1.5966,1.9231,2.500
4.876489,0.6481,-1.4126,2.0577,2.579
4.885992,1.6453,-2.2076,2.1541,3.496
4.895713,1.9635,-3.8850,2.0999,4.833
4.906410,1.3028,-5.7609,1.9059,6.206
4.917074,-0.0159,-6.7912,1.8074,7.028
4.926528,-1.2993,-6.3921,1.5652,6.708
4.936389,-2.2900,-4.3472,1.9115,5.272
4.946549,-2.5018,-1.8817,1.8230,3.623
4.956995,-2.1603,0.0094,0.1739,2.167
4.967199,-1.2604,1.1345,-1.8967,2.544
4.976393,-0.0980,1.7382,-3.1848,3.630
4.986358,1.0840,1.9441,-3.4288,4.088
4.997092,1.8901,1.7665,-2.9604,3.932
5.006620,2.3388,1.4239,-2.0217,3.404
5.017599,2.3501,0.9707,-0.9965,2.731
5.026152,1.9905,0.5569,-0.0916,2.069
5.036373,1.4858,0.2649,0.5904,1.621
5.046599,0.8707,0.2586,1.1131,1.437
5.056717,0.6281,0.4425,1.0983,1.340
5.067290,0.7202,0.7074,0.7884,1.281
5.076122,0.7646,1.1898,0.6086,1.540
5.086128,0.7325,1.5911,0.7445,1.903
5.096623,0.5901,1.9553,1.1185,2.329
5.106016,0.5242,2.1902,1.5327,2.724
5.116640,0.4588,2.1841,1.6772,2.792
5.125717,0.5705,1.7152,1.4991,2.348
5.135995,0.6662,1.3148,1.2698,1.946
5.146972,0.5389,1.0509,1.0995,1.614
5.156150,0.4721,0.9632,1.0635,1.511
5.168071,0.3037,0.9697,0.9779,1.410
5.177225,0.1278,1.0974,0.6414,1.277
5.189569,0.0519,1.3873,0.2718,1.415
5.196846,-0.0476,1.9216,0.0995,1.925
5.206574,-0.1710,2.6731,0.1646,2.684
5.217895,-0.3322,3.3559,0.3577,3.391
5.227994,-0.1777,3.7386,0.5153,3.778
5.239423,-0.1031,3.7259,0.1331,3.730
5.247401,0.0004,3.3722,-0.5430,3.416
5.258158,-0.0168,2.8819,-1.1002,3.085
5.267754,-0.1264,2.3775,-1.1926,2.663
5.278408,-0.1224,2.1039,-1.2633,2.457
5.289990,0.1022,1.8974,-1.3492,2.330
5.306191,0.2778,1.7654,-1.4610,2.308
5.317196,0.5289,1.6491,-1.4581,2.264
5.326255,0.8204,1.5584,-1.0936,2.073
5.338389,0.7809,1.4931,-0.6983,1.824
5.347243,0.3192,1.4803,-0.2785,1.540
5.355925,-0.5265,1.5348,0.1073,1.626
5.366735,-1.3130,1.3312,0.2790,1.890
5.376727,-1.9110,0.8979,0.2055,2.121
5.388758,-2.2997,0.5083,-0.1671,2.361
5.395915,-2.3661,0.2169,-0.5085,2.430
5.406065,-2.0731,-0.1814,-0.8557,2.250
5.416196,-1.8464,-0.7285,-1.4643,2.467
5.426311,-2.0224,-1.2619,-1.9740,3.095
5.436776,-2.6459,-1.7005,-2.0956,3.779
5.450043,-3.0023,-2.2077,-1.3067,3.949
5.455343,-3.1482,-2.7552,0.2595,4.192
5.465850,-2.9689,-3.3836,1.3580,4.702
5.476258,-1.9902,-4.0390,1.5812,4.772
5.490516,-0.4591,-3.9718,1.7476,4.364
5.495270,0.6924,-3.4398,2.4299,4.268
5.505494,0.3504,-3.0274,3.2558,4.460
5.516582,-1.0816,-3.1153,3.0098,4.465
5.525649,-2.7851,-3.7205,1.2557,4.814
5.535760,-3.4599,-5.1718,-0.6770,6.259
5.546497,-3.2870,-6.9106,-1.0455,7.724
5.555574,-2.9156,-8.0506,-0.8456,8.604
