time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.643610,0.8193,0.2135,-1.4350,1.666
0.653932,0.0825,0.3496,-1.1067,1.164
0.664207,-0.7173,0.4442,-0.5672,1.017
0.673923,-1.4112,0.4836,-0.1281,1.497
0.683546,-1.9444,0.3727,0.1818,1.988
0.693526,-2.3877,0.1934,0.3462,2.420
0.704411,-2.6264,0.0280,0.4194,2.660
0.714191,-2.5292,-0.0691,0.4925,2.578
0.723501,-2.2420,-0.0162,0.8320,2.391
0.736724,-1.7750,0.0229,1.0839,2.080
0.743514,-1.2636,0.1709,1.1868,1.742
0.753900,-0.7947,0.2508,1.1081,1.386
0.764842,-0.3220,0.3576,0.9738,1.086
0.774188,0.0917,0.4502,0.8440,0.961
0.785309,0.4398,0.4476,0.7022,0.942
0.793819,0.6102,0.4452,0.3750,0.843
0.803498,0.6314,0.3883,0.0065,0.741
0.814493,0.5357,0.3718,-0.2478,0.698
0.824265,0.5594,0.4116,-0.3730,0.788
0.834600,0.5436,0.4394,-0.3949,0.803
0.844527,0.6306,0.4414,-0.4088,0.872
0.854833,0.8331,0.3495,-0.2388,0.934
0.864259,0.9786,0.1497,0.0318,0.990
0.875167,1.1269,-0.0906,0.6065,1.283
0.883583,0.9167,-0.2629,1.1300,1.479
0.894251,0.4635,-0.3403,1.4901,1.597
0.903689,-0.1187,-0.2823,1.5900,1.619
0.915015,-0.5011,-0.2251,1.3619,1.468
0.923881,-0.7251,-0.1547,0.8178,1.104
0.933577,-0.6707,-0.0439,-0.0016,0.672
0.944518,-0.3408,0.0396,-0.7167,0.795
0.954488,0.2111,0.1093,-1.0401,1.067
0.964634,0.8895,0.1515,-0.6296,1.100
0.973811,1.4733,0.0710,0.0515,1.476
0.984295,1.7702,0.0178,0.5667,1.859
0.993840,1.7542,0.0053,0.6591,1.874
1.003930,1.5339,0.1697,0.4550,1.609
1.016379,1.1317,0.3069,0.1883,1.188
1.024400,0.6929,0.4034,-0.1132,0.810
1.036841,0.2016,0.2821,-0.3115,0.466
1.049427,-0.0680,0.1063,-0.4219,0.440
1.056584,-0.3552,-0.0425,-0.6767,0.765
1.065836,-0.6402,-0.1508,-0.9515,1.157
1.074176,-0.6060,-0.1642,-1.2885,1.433
1.084268,-0.4418,0.0128,-1.4561,1.522
1.094446,-0.3253,0.2303,-1.3568,1.414
1.105491,-0.1102,0.3521,-1.0435,1.107
1.115333,0.0756,0.4462,-0.6679,0.807
1.124341,0.1381,0.5537,-0.4507,0.727
1.134631,0.1597,0.5655,-0.3539,0.686
1.144097,0.1359,0.5770,-0.2166,0.631
1.153869,0.0738,0.5066,-0.0683,0.517
1.164142,-0.0171,0.4361,-0.0053,0.436
1.174042,-0.1518,0.3246,-0.0418,0.361
1.184155,-0.2351,0.2950,-0.2053,0.429
1.195025,-0.2663,0.3199,-0.3052,0.516
1.206886,-0.2714,0.4403,-0.3543,0.627
1.216160,-0.2505,0.5744,-0.1892,0.655
1.225323,-0.1495,0.7498,0.0246,0.765
1.236102,-0.1311,0.9257,0.2578,0.970
1.245530,-0.2078,1.0205,0.4552,1.137
1.257123,-0.3518,1.0477,0.4547,1.195
1.266495,-0.4958,1.0481,0.4223,1.234
1.284209,-0.6121,1.0080,0.2050,1.197
1.294101,-0.6464,1.0763,-0.0861,1.258
1.305885,-0.6459,1.2804,-0.2937,1.464
1.321368,-0.6125,1.5932,-0.6352,1.821
1.324142,-0.5211,2.0011,-0.8387,2.231
1.334185,-0.3602,2.3677,-0.7819,2.519
1.344008,-0.1583,2.6795,-0.4083,2.715
1.355732,0.2327,2.8410,-0.1253,2.853
1.364059,0.6883,2.9066,-0.0268,2.987
1.374283,1.2482,2.9037,-0.0308,3.161
1.384359,1.4055,2.9548,-0.2316,3.280
1.394076,1.3019,2.9513,-0.6963,3.300
1.409138,1.4063,2.8382,-0.9687,3.312
1.416601,1.6781,2.6428,-0.7116,3.210
1.424591,2.1890,2.2973,-0.2749,3.185
1.436635,2.6618,1.7746,-0.1670,3.203
1.444695,2.6675,1.1970,-0.3624,2.946
1.453966,2.0235,0.8226,-0.3322,2.209
1.464275,1.0838,0.8415,0.2085,1.388
1.474724,0.2690,1.1039,0.6885,1.329
1.484043,-0.3150,1.3928,0.6576,1.572
1.493945,-0.0379,1.4909,0.0341,1.492
1.503993,0.4857,1.3441,-0.7162,1.599
1.515117,1.1833,1.0606,-1.5065,2.190
1.525601,1.6795,0.6800,-1.9900,2.691
1.534669,1.6716,0.2695,-1.9996,2.620
1.545101,1.1670,-0.1695,-1.4997,1.908
1.555007,0.3759,-0.5938,-0.8661,1.115
1.566999,-0.6306,-1.3027,-0.5340,1.543
1.575146,-1.8392,-2.1718,-0.2700,2.859
1.584466,-2.7151,-3.1033,-0.0341,4.123
1.595249,-3.2415,-3.8409,0.0753,5.026
1.604630,-3.3830,-4.0993,0.1524,5.317
1.615631,-2.5870,-4.3959,0.2598,5.107
1.624585,-1.4715,-4.7441,0.3385,4.979
1.635472,-0.6238,-4.4489,0.4535,4.515
1.645953,-0.8698,-3.6600,0.4964,3.795
1.654612,-1.7833,-2.7465,0.2418,3.284
1.666712,-3.1541,-2.0502,0.1308,3.764
1.674632,-4.3509,-1.6542,0.1814,4.658
1.684031,-4.5512,-1.4238,0.4088,4.786
1.694129,-4.3313,-1.4420,0.5693,4.600
1.704032,-3.5419,-1.4909,0.4877,3.874
1.716393,-2.1626,-1.4201,0.2580,2.600
1.724031,-0.3894,-1.2423,0.1789,1.314
1.735653,1.0890,-0.8748,0.3723,1.446
1.744870,1.9199,-0.5755,0.5801,2.087
1.754153,1.9762,-0.3857,0.6268,2.109
1.766271,1.3704,-0.1693,0.4455,1.451
1.774188,0.4572,0.0058,0.2673,0.530
1.784095,-0.2336,-0.0642,0.2954,0.382
1.794427,-0.6517,-0.2424,0.3516,0.779
1.804843,-0.9527,-0.2824,0.4203,1.079
1.816558,-0.9644,-0.1838,0.3930,1.058
1.824549,-0.8704,0.0798,0.2175,0.901
1.835385,-0.7588,0.4391,-0.1723,0.894
1.844607,-0.4157,0.8796,-0.3949,1.050
1.854331,-0.0781,1.2098,-0.6274,1.365
1.867284,0.3247,1.4021,-0.4322,1.503
1.874582,0.5882,1.3884,-0.0670,1.509
1.884158,0.6267,1.1692,0.1249,1.332
1.893995,0.4903,0.8815,0.2914,1.050
1.904704,0.3435,0.5389,0.2002,0.670
1.916115,0.1018,0.2913,-0.0529,0.313
1.924029,-0.1700,0.1117,-0.3982,0.447
1.934938,-0.3771,0.1497,-0.6971,0.807
1.944389,-0.5322,0.4050,-0.8253,1.062
1.954262,-0.5253,0.8094,-0.7157,1.201
1.966282,-0.2739,1.2270,-0.4532,1.336
1.975558,0.1257,1.6723,0.0792,1.679
1.984544,0.5228,1.7506,0.3076,1.853
1.995477,0.8491,1.6387,-0.0927,1.848
2.005475,1.0366,1.4589,-0.4788,1.853
2.016866,0.9764,1.3605,-0.6571,1.799
2.026073,0.8455,1.2888,-0.6806,1.685
2.035934,0.8883,1.2711,-0.5765,1.654
2.046204,1.1022,1.3078,-0.4143,1.760
2.056561,1.3479,1.4265,-0.4942,2.024
2.065152,1.3368,1.6679,-0.8562,2.303
2.076713,1.3128,2.0592,-1.0364,2.653
2.085754,1.4252,2.6138,-0.6812,3.054
2.095322,1.5115,3.0455,-0.0230,3.400
2.106318,1.4790,3.2176,0.3648,3.560
2.116930,1.3186,3.2934,0.3174,3.562
2.125987,1.0620,3.1229,0.1470,3.302
2.144694,0.1827,2.9009,0.1567,2.911
2.154587,-0.6808,2.5638,0.3767,2.679
2.166546,-1.2343,2.1854,0.3622,2.536
2.175163,-1.2911,1.8207,0.3845,2.265
2.184975,-0.9786,1.5797,0.5904,1.950
2.195558,-0.5238,1.1366,0.6349,1.403
2.204811,-0.0885,0.7370,0.7088,1.026
2.217778,0.2268,0.4628,1.0023,1.127
2.225048,0.5238,0.3283,1.0488,1.217
2.236239,0.5793,0.3464,0.6340,0.926
2.244403,0.4175,0.4469,0.1340,0.626
2.254767,0.1575,0.6155,-0.2166,0.671
2.266330,0.0170,0.7432,-0.4177,0.853
2.275904,0.0219,0.6934,-0.7667,1.034
2.285476,0.1700,0.3564,-1.1919,1.256
2.294874,0.1289,0.0299,-1.6703,1.676
2.304632,-0.1295,-0.2064,-1.9748,1.990
2.318276,-0.5540,-0.2291,-2.1111,2.195
2.325016,-1.0147,0.0312,-2.0588,2.296
2.338419,-0.9781,0.3413,-1.9075,2.171
2.344953,-0.6848,0.4553,-1.8874,2.059
2.354696,-0.1411,0.3336,-1.2019,1.255
2.368330,0.7283,-0.4022,-0.3390,0.898
2.375722,1.3375,-1.7630,0.2557,2.228
2.386873,1.0810,-3.4586,1.1420,3.799
2.396015,-0.0388,-4.2841,1.7557,4.630
2.405881,-1.2839,-4.2570,1.7691,4.785
2.418028,-1.7417,-4.0324,1.7725,4.737
2.426091,-1.7409,-3.7326,2.0367,4.595
2.437713,-2.2067,-3.2747,2.6096,4.733
2.445378,-2.5163,-2.6474,2.8705,4.645
2.455321,-1.2088,-3.2292,1.9974,3.985
2.470191,1.9408,-5.1162,1.1245,5.586
2.474452,3.9025,-7.1249,1.2516,8.220
2.484253,3.9103,-7.9624,2.1348,9.124
2.494672,1.9555,-6.2949,3.0242,7.252
2.504262,0.2927,-2.8062,3.4555,4.461
2.518177,0.5803,0.0797,2.5838,2.649
2.524952,1.0193,1.7779,0.3411,2.078
2.536847,0.6989,2.7073,-2.0083,3.443
2.545320,0.2212,2.8543,-3.2986,4.368
2.555629,-0.2246,2.5737,-3.1336,4.061
2.564326,-0.9772,2.2749,-2.3360,3.404
2.575845,-1.5345,1.8778,-1.6533,2.935
2.585763,-1.8046,1.1524,-0.9732,2.352
2.595324,-1.8401,0.4125,-0.1206,1.890
2.605122,-1.6280,-0.3560,0.7179,1.814
2.618735,-0.8520,-0.8953,1.5151,1.955
2.625868,0.4069,-1.1358,1.8902,2.242
2.638198,1.4679,-1.0087,1.9211,2.620
2.645443,2.0728,-0.5947,1.6712,2.728
2.654424,2.1370,-0.0679,1.1784,2.441
2.667248,1.6427,0.6577,0.6379,1.881
2.674296,0.8937,1.2372,0.1277,1.532
2.684068,0.1573,1.5030,-0.2307,1.529
2.694208,-0.1617,1.4419,-0.3459,1.492
2.704728,-0.2429,1.2315,-0.2612,1.282
2.714558,-0.0473,1.0482,-0.1646,1.062
2.724630,0.3686,0.8503,-0.0764,0.930
2.735679,0.8147,0.7052,0.0893,1.081
2.745634,1.2266,0.6537,0.2925,1.420
2.756112,1.4056,0.7230,0.5336,1.668
2.766098,1.2485,0.9408,0.6328,1.687
2.774407,0.7450,1.2531,0.5477,1.557
2.784823,0.1405,1.6330,0.6027,1.746
2.795737,-0.2401,1.8902,0.7000,2.030
2.804367,-0.4810,1.9159,0.8367,2.145
2.818241,-0.6354,1.8465,0.9452,2.170
2.825421,-0.6896,1.8047,0.9019,2.132
2.838491,-0.6442,1.8866,0.8227,2.157
2.847176,-0.6486,2.0519,0.6756,2.256
2.855755,-0.7554,2.3550,0.5431,2.532
2.867713,-0.9880,2.7954,0.4581,3.000
2.876197,-1.2470,3.2509,0.6027,3.534
2.886942,-1.3084,3.5988,0.8957,3.933
2.895260,-1.1004,3.8102,0.9441,4.077
2.906537,-0.5661,3.7482,0.4922,3.822
2.918825,0.3046,3.3579,-0.3756,3.393
2.926143,1.1923,2.8029,-1.4001,3.352
2.940438,1.8432,2.1637,-2.1688,3.575
2.945872,2.1505,1.7513,-2.4069,3.672
2.956046,2.0403,1.6210,-1.8611,3.202
2.968492,1.6394,1.7078,-0.9763,2.561
2.975916,1.1648,1.8481,-0.1736,2.191
2.987735,0.7999,2.0007,0.0836,2.156
3.005761,0.7695,2.0959,0.0514,2.233
3.018371,1.1069,2.0372,-0.0833,2.320
3.025821,1.4178,1.7439,0.0955,2.250
3.038294,1.0202,1.2725,0.3741,1.673
3.046073,-0.0454,0.4074,0.5032,0.649
3.055345,-1.3323,-0.7394,0.2587,1.546
3.066125,-2.2487,-2.0107,-0.4025,3.043
3.075765,-2.8997,-3.7511,-0.7631,4.802
3.085462,-2.9431,-5.6368,-0.7874,6.407
3.095582,-2.2986,-7.2892,-0.8116,7.686
3.105957,-1.6723,-8.2462,-0.4164,8.424
3.117595,-1.0563,-7.9621,1.0144,8.096
3.124630,-0.4558,-6.5176,3.1035,7.233
3.137935,-0.7111,-5.0430,4.1729,6.584
3.144935,-2.0433,-4.3025,3.1718,5.722
3.154988,-3.4394,-4.2180,-0.0406,5.443
3.164275,-4.3980,-4.3695,-2.5764,6.714
3.175118,-5.3041,-4.2122,-3.0207,7.416
3.185297,-4.7492,-3.5409,-2.3638,6.378
3.196347,-2.9797,-2.8447,-1.7728,4.485
3.205372,-0.7740,-1.9460,-1.4246,2.533
3.215452,1.4261,-0.8310,-0.9195,1.889
3.225510,3.2874,0.2021,-0.3989,3.318
3.237974,4.4397,0.9355,0.0081,4.537
3.245551,4.6664,1.3272,0.3538,4.864
3.254685,3.7668,1.4853,0.3188,4.062
3.269132,2.1239,1.3687,-0.2500,2.539
3.275217,0.2726,1.1699,-0.8532,1.473
3.284295,-1.2660,0.7542,-1.1660,1.879
3.294203,-2.3695,0.2450,-0.9207,2.554
3.304878,-3.3507,-0.1953,-0.3326,3.373
3.317964,-3.9156,-0.5539,0.1150,3.956
3.326046,-3.9080,-0.4626,0.2959,3.946
3.336874,-3.3749,-0.0692,0.3317,3.392
3.345986,-2.3958,0.4732,0.3241,2.464
3.358526,-1.3472,0.9726,0.4143,1.712
3.366814,-0.4444,1.3731,0.4276,1.505
3.375504,0.2729,1.6077,0.5092,1.708
3.385361,0.7621,1.7856,0.5346,2.014
3.396519,1.1453,1.8404,0.5422,2.234
3.405440,1.2215,1.7603,0.5707,2.217
3.421564,1.0182,1.5607,0.6410,1.971
3.425463,0.6582,1.3532,0.6552,1.641
3.435174,0.2033,1.1925,0.6760,1.386
3.447547,-0.1895,1.0884,0.7522,1.337
3.456060,-0.3996,1.0940,0.8438,1.438
3.468353,-0.4319,1.1418,0.9084,1.522
3.481924,-0.2955,1.2450,0.8093,1.514
3.492152,0.1394,1.2395,0.8720,1.522
3.498392,0.6036,1.2067,0.9182,1.632
3.505009,0.7986,1.1601,0.8384,1.639
3.514859,0.7799,1.1405,0.7554,1.575
3.525295,0.6152,1.1069,0.6024,1.402
3.536747,0.4527,1.1410,0.4358,1.303
3.545921,0.3872,1.2017,0.3523,1.311
3.555348,0.4328,1.3162,0.2305,1.405
3.568624,0.5466,1.4982,0.1534,1.602
3.575809,0.6464,1.7068,0.1351,1.830
3.585628,0.6657,2.0374,0.1074,2.146
3.595878,0.6952,2.3815,-0.0527,2.481
3.605345,0.7844,2.7121,-0.2610,2.835
3.615907,0.7824,3.0018,-0.2697,3.114
3.624443,0.7057,3.1958,-0.2423,3.282
3.634634,0.6269,3.2663,-0.3134,3.341
3.645866,0.7386,3.2675,-0.3868,3.372
3.655716,0.8365,3.0631,-0.4507,3.207
3.668227,0.8247,2.8172,-0.2917,2.950
3.675058,0.6355,2.5297,-0.0609,2.609
3.686232,0.1753,2.2551,0.0631,2.263
3.696948,-0.1454,1.9254,-0.0568,1.932
3.705713,-0.2307,1.4859,-0.4195,1.561
3.721837,-0.1761,1.0861,-0.8732,1.405
3.728118,-0.1865,0.7396,-1.0763,1.319
3.736622,-0.1078,0.4735,-0.9491,1.066
3.745818,0.1562,0.1655,-0.9159,0.944
3.755847,0.3674,-0.1977,-1.0036,1.087
3.768262,0.4957,-0.5067,-1.2145,1.406
3.775833,0.5012,-0.8431,-1.4674,1.765
3.791168,0.4929,-1.0985,-1.5549,1.967
3.801316,0.4021,-1.2461,-1.2437,1.806
3.806795,0.5658,-1.4616,-0.7299,1.729
3.817131,1.0368,-1.8936,0.0610,2.160
3.826315,0.9006,-2.4997,1.0692,2.864
3.836541,0.4032,-3.1685,2.1593,3.855
3.847644,-0.2708,-3.8171,2.5214,4.583
3.864081,-1.1691,-4.2182,2.2285,4.912
3.875635,-2.3669,-3.8645,1.6663,4.828
3.887353,-3.2049,-2.6802,0.8257,4.259
3.894575,-2.1674,-2.0145,-0.2049,2.966
3.905071,0.2995,-2.5757,-0.4714,2.636
3.917416,2.7603,-4.0223,0.1729,4.881
3.924156,4.4493,-5.8333,0.7317,7.373
3.935213,4.9692,-7.3172,1.2612,8.934
3.945287,4.0293,-7.4807,1.8051,8.686
3.955451,1.9699,-6.0111,2.7601,6.902
3.966516,-0.4242,-3.2766,3.6234,4.904
3.976133,-1.8597,-0.8294,2.9896,3.617
3.985082,-2.4813,0.8131,1.4556,2.989
3.995121,-2.6611,1.7864,-0.1902,3.211
4.004162,-2.6927,2.3222,-1.5066,3.862
4.019890,-2.6249,2.4072,-2.2938,4.236
4.026038,-2.5823,2.1236,-2.3077,4.062
4.035582,-2.3900,1.4983,-2.0879,3.509
4.046074,-1.6783,0.5857,-1.3910,2.257
4.054960,-0.7351,-0.1520,-0.6792,1.012
4.067318,0.4109,-0.4977,0.0468,0.647
4.075170,1.9069,-0.4918,0.8143,2.131
4.084641,3.0723,-0.1188,1.3333,3.351
4.094881,3.9403,0.3378,1.4791,4.222
4.104459,3.6820,0.9481,1.2022,3.988
4.122067,2.8890,1.6436,0.7904,3.416
4.126894,1.8692,2.1775,0.2828,2.884
4.135804,0.9604,2.3716,-0.1417,2.563
4.145644,0.4416,2.3077,-0.3878,2.381
4.156561,0.2452,1.9578,-0.4429,2.022
4.165251,0.2028,1.6067,-0.2444,1.638
4.175568,0.1603,1.3083,0.2499,1.342
4.184509,0.1927,1.1447,0.8891,1.462
4.195621,0.0485,1.1298,1.2250,1.667
4.205683,-0.1866,1.2914,1.3420,1.872
4.215777,-0.2954,1.4808,1.2542,1.963
4.224847,-0.1520,1.6035,1.0991,1.950
4.235143,-0.1292,1.6995,0.9317,1.942
4.245152,-0.3512,1.8098,0.8464,2.029
4.255607,-0.5856,2.0299,0.5150,2.175
4.265720,-0.8095,2.3459,-0.1450,2.486
4.274761,-0.7694,2.7029,-0.8196,2.927
4.287829,-0.4290,3.0188,-1.3420,3.331
4.296173,0.3429,3.1025,-1.7491,3.578
4.305054,1.0392,2.9674,-1.8555,3.651
4.315736,1.3778,2.7213,-1.5463,3.420
4.324392,1.5313,2.4730,-1.0565,3.095
4.336491,1.2681,2.3734,-0.6681,2.773
4.346438,0.9087,2.3955,-0.5474,2.620
4.355843,0.5990,2.3616,-0.6451,2.520
4.364680,0.5135,2.1890,-0.6456,2.339
4.375647,0.5547,1.7961,-0.3377,1.910
4.387970,0.3674,1.3058,0.1585,1.366
4.395044,-0.2084,0.8282,0.5886,1.037
4.405339,-0.9856,0.4468,0.7840,1.336
4.415388,-1.6473,0.2744,0.7006,1.811
4.424444,-2.0144,0.2994,0.4506,2.086
4.436192,-1.9883,0.3554,0.2435,2.034
4.445592,-1.6352,0.3313,-0.0622,1.670
4.455952,-1.0793,0.2402,-0.4097,1.179
4.468496,-0.4977,0.2179,-0.6194,0.824
4.475049,0.0480,0.2093,-0.5829,0.621
4.485674,0.5265,0.1323,-0.4786,0.724
4.499180,0.7843,-0.2175,-0.4571,0.933
4.505614,0.8055,-0.6360,-0.7759,1.287
4.515480,0.4669,-1.1104,-1.3736,1.827
4.527554,-0.3554,-1.4788,-1.6493,2.244
4.541083,-1.2370,-1.4551,-1.4147,2.377
4.546516,-1.9434,-1.1324,-0.6051,2.329
4.555261,-2.2705,-0.7145,0.7199,2.487
4.568006,-2.2168,-0.6769,2.2793,3.251
4.576184,-2.2699,-1.5337,3.9712,4.824
4.585356,-3.5437,-3.4448,4.6530,6.788
4.595779,-5.1659,-6.5249,2.8072,8.783
4.606980,-6.3042,-9.9341,-0.5168,11.777
4.621381,-7.1401,-11.8779,-3.4077,14.272
4.626868,-6.4864,-11.0484,-2.7705,13.108
4.638081,-3.3014,-9.0237,-1.0058,9.661
4.646483,0.0266,-6.5235,0.1349,6.525
4.656783,2.2774,-4.4452,1.4548,5.202
4.667291,4.4017,-2.3630,3.2278,5.948
4.676634,5.2175,-0.3724,4.2235,6.723
4.685638,5.5589,1.3352,3.9222,6.933
4.697189,4.4693,2.9077,2.5446,5.908
4.707809,2.8113,3.9493,0.6620,4.893
4.726324,1.1280,4.3609,-0.8459,4.583
4.735583,-0.3836,4.2496,-1.9347,4.685
4.745636,-1.6971,3.6477,-2.5489,4.763
4.755319,-2.5510,2.9472,-2.6347,4.705
4.768653,-3.0044,2.1334,-2.7391,4.591
4.774864,-2.8171,1.4117,-2.6293,4.104
4.785572,-2.5695,1.0548,-1.9623,3.401
4.795150,-1.2394,0.6261,-0.9029,1.656
4.805088,-0.1100,0.3694,0.0518,0.389
4.816379,0.9256,0.2449,0.9221,1.329
4.825572,1.5592,0.2826,1.6069,2.257
4.836416,1.5660,0.2270,1.8422,2.428
4.844965,1.1078,0.2035,1.8390,2.157
4.856832,0.3471,0.3348,1.7832,1.847
4.864624,-0.3063,0.3744,1.3886,1.470
4.875150,-0.7287,0.2942,0.6367,1.011
4.884057,-0.9341,0.2030,0.2104,0.979
4.894540,-0.9744,0.3043,0.1535,1.032
4.904653,-0.9661,0.5020,0.1548,1.100
4.915546,-0.8518,0.7816,0.1641,1.168
4.925131,-0.5868,1.1150,0.1202,1.266
4.934068,-0.2640,1.3245,0.1796,1.362
4.946093,0.0751,1.4237,0.1137,1.430
4.955788,0.3351,1.3436,0.0199,1.385
4.964633,0.5102,1.3706,-0.1284,1.468
4.975740,0.6598,1.4921,-0.2131,1.645
4.985238,0.7953,1.6404,-0.2487,1.840
4.995839,0.8039,1.8837,-0.3027,2.070
5.005439,0.6833,2.2495,-0.3193,2.373
5.018321,0.4428,2.6566,-0.3698,2.719
5.025420,0.1505,2.9553,-0.4281,2.990
5.039499,-0.1348,3.0907,-0.6851,3.169
5.044506,-0.3939,2.9668,-0.9904,3.152
5.057017,-0.7334,2.8419,-1.3140,3.216
5.064527,-0.9058,2.6749,-1.3003,3.109
5.075996,-0.8693,2.5335,-0.9908,2.856
5.085369,-0.5981,2.3227,-0.6058,2.474
5.095585,-0.2423,2.1789,-0.2715,2.209
5.104756,0.1766,2.1971,0.0767,2.206
5.115226,0.5257,2.3506,0.7332,2.518
5.126227,0.6933,2.7083,1.6928,3.268
5.138125,0.7955,3.0531,2.3419,3.929
5.147153,0.8263,3.1947,2.2190,3.977
5.158628,0.7566,2.9185,1.7391,3.481
5.166098,0.4627,2.4411,1.0493,2.697
5.176542,0.0552,1.8854,0.4186,1.932
5.184394,-0.5046,1.6043,-0.3096,1.710
5.195584,-1.0523,1.5142,-0.6469,1.954
5.205540,-1.2611,1.5465,-0.4239,2.040
5.216345,-0.7086,1.2922,-0.1167,1.478
5.225376,0.0465,1.0239,-0.2411,1.053
5.238647,0.5812,0.8774,-0.8347,1.343
5.245081,1.1022,0.5656,-1.5064,1.950
5.255259,1.5885,0.0042,-1.4461,2.148
5.267106,1.6272,-0.9264,-0.6549,1.984
5.274704,1.7774,-2.3321,0.8510,3.053
5.285750,1.4013,-4.2107,2.5337,5.110
5.295987,0.3417,-6.2210,3.6478,7.220
5.305339,-1.8525,-7.9281,4.4209,9.265
5.315024,-3.6496,-8.7890,4.3836,10.478
5.324524,-4.7196,-7.3622,4.0244,9.627
5.339302,-4.5714,-4.4939,3.2457,7.185
5.346479,-1.7083,-3.3853,0.2414,3.800
5.355818,2.9726,-5.0693,-2.4444,6.365
5.367163,6.7959,-8.2357,-2.2430,10.911
5.375603,7.4671,-10.2563,-0.8520,12.715
5.386612,5.0461,-8.7898,1.8539,10.303
5.394635,2.3150,-4.5872,3.3533,6.136
5.404801,0.2460,-0.7952,1.8234,2.004
5.415699,-1.0024,1.9867,-0.2610,2.240
5.424286,-2.5283,3.6506,-2.0267,4.881
5.436393,-3.6151,4.1020,-3.2066,6.339
5.446294,-3.6444,3.6953,-3.3362,6.170
5.455246,-3.1243,2.9068,-2.6149,5.005
5.468062,-2.0158,1.8311,-1.6295,3.174
5.475380,-0.5545,0.7269,-0.5690,1.077
5.486664,0.4515,0.1528,0.5769,0.748
5.496863,1.7643,-0.1097,1.1908,2.131
5.506142,2.7429,-0.1562,1.4448,3.104
5.521355,3.4469,0.0552,1.6218,3.810
5.526650,3.6525,0.4988,1.6053,4.021
5.536387,3.2794,0.9175,1.4012,3.682
5.547071,2.6072,1.2478,1.1077,3.095
5.557068,1.8346,1.4321,0.7681,2.451
