time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.535593,0.0483,0.1420,-0.0173,0.151
1.545002,0.0463,0.1286,0.0368,0.142
1.555820,0.0446,0.1287,0.0088,0.136
1.567516,0.0295,0.1423,0.0078,0.146
1.575231,0.0282,0.1424,-0.0066,0.145
1.590359,0.0271,0.1561,-0.0343,0.162
1.594621,-0.0011,0.1698,-0.0211,0.171
1.604744,-0.0288,0.1561,-0.0215,0.160
1.615377,-0.0152,0.1697,-0.0490,0.177
1.625726,-0.0285,0.1560,-0.0630,0.171
1.635218,0.0264,0.1560,-0.1312,0.205
1.644338,0.0402,0.1288,-0.1578,0.208
1.654770,0.0676,0.1290,-0.1699,0.224
1.666354,0.0675,0.1429,-0.0857,0.180
1.675692,0.0810,0.1569,-0.0281,0.179
1.685362,0.0945,0.1846,0.0433,0.212
1.694300,0.0805,0.1986,0.0733,0.226
1.704494,0.0525,0.1309,-0.0060,0.141
1.714610,0.0105,0.1313,-0.0446,0.139
1.725748,-0.0453,0.1454,-0.0695,0.167
1.735691,-0.0194,0.1595,-0.0671,0.174
1.745087,0.0335,0.2008,0.0168,0.204
1.754128,0.0590,0.1876,0.1411,0.242
1.764701,0.0842,0.1471,0.1560,0.230
1.774023,0.0415,0.1202,0.0885,0.155
1.784627,0.0262,0.1203,-0.0348,0.128
1.794761,0.0247,0.1475,-0.1725,0.228
1.805471,-0.0174,0.1747,-0.2147,0.277
1.815812,-0.0184,0.2020,-0.1334,0.243
1.825343,-0.0325,0.1612,-0.0514,0.172
1.835866,-0.0186,0.1476,0.0578,0.160
1.844729,-0.0181,0.1067,0.0714,0.130
1.855299,0.0233,0.1202,0.0847,0.149
1.865456,0.0237,0.1201,0.0434,0.130
1.877559,0.0106,0.1608,-0.0117,0.162
1.885534,0.0115,0.1743,-0.0257,0.177
1.899445,0.0260,0.1742,-0.0533,0.184
1.905612,0.0269,0.1332,-0.0944,0.165
1.921898,0.0142,0.1331,-0.1353,0.190
1.925175,0.0287,0.1466,-0.0533,0.159
1.936307,0.0702,0.1738,0.0012,0.187
1.955807,0.0846,0.1599,0.0547,0.189
1.964115,0.0975,0.1463,0.1220,0.214
1.975457,0.0687,0.1328,0.1076,0.184
1.985597,0.0393,0.1329,0.0795,0.160
2.001155,0.0232,0.1194,0.0102,0.122
2.004967,-0.0065,0.2013,-0.0865,0.219
2.015435,0.0050,0.2150,-0.1692,0.274
2.024989,0.0438,0.2015,-0.1564,0.259
2.038936,0.0825,0.1608,-0.1162,0.215
2.045118,0.0938,0.1338,-0.0623,0.175
2.055066,0.0777,0.1204,-0.0356,0.148
2.064825,0.0616,0.1070,-0.0087,0.124
2.075138,0.0049,0.1481,0.0322,0.152
2.084739,-0.0105,0.2029,0.0194,0.204
2.100312,0.0017,0.2169,-0.0063,0.217
2.105611,0.0278,0.2037,-0.0178,0.206
2.115741,0.0404,0.1496,-0.0424,0.161
2.125423,0.0259,0.0956,-0.0128,0.100
2.135434,-0.0022,0.1095,0.0024,0.110
2.144927,0.0106,0.1369,0.0170,0.138
2.155502,-0.0036,0.1643,0.0041,0.164
2.165975,-0.0178,0.1780,-0.0092,0.179
2.176301,-0.0183,0.1644,-0.0505,0.173
2.191206,0.0087,0.1507,-0.0785,0.170
2.194423,0.0360,0.1234,-0.0789,0.151
2.205135,0.0499,0.1234,-0.0652,0.148
2.215727,0.0637,0.1371,-0.0785,0.170
2.225416,0.0500,0.1644,-0.0372,0.176
2.235240,0.0364,0.1917,-0.0366,0.198
2.246517,0.0226,0.1918,-0.0357,0.196
2.255507,0.0361,0.1784,-0.0343,0.185
2.265127,0.0360,0.1786,-0.0460,0.188
2.275711,0.0630,0.1653,-0.0708,0.191
2.285075,0.0896,0.1521,-0.0273,0.179
2.294309,0.0881,0.1117,-0.0114,0.143
2.304951,0.0587,0.1122,-0.0094,0.127
2.315249,0.0018,0.1399,0.0465,0.147
2.325819,-0.0004,0.1403,0.0614,0.153
2.335802,-0.0158,0.1950,0.0757,0.210
2.344358,-0.0035,0.2360,0.0618,0.244
2.355684,0.0226,0.2223,0.0196,0.224
2.366048,0.0217,0.1677,-0.0369,0.173
2.374289,-0.0336,0.1267,-0.0797,0.153
2.388194,-0.0614,0.1266,-0.0947,0.170
2.394645,-0.0069,0.1537,-0.0009,0.154
2.403756,0.0209,0.1942,0.1469,0.244
2.416386,0.0220,0.1664,0.2254,0.281
2.424908,0.0641,0.1521,0.1801,0.244
2.438712,0.0515,0.1242,0.0255,0.137
2.446247,0.0252,0.1236,-0.1557,0.200
2.454757,0.0394,0.1776,-0.2271,0.291
2.466462,-0.0146,0.2045,-0.1615,0.261
2.476011,-0.0141,0.1905,-0.0548,0.199
2.489271,-0.0137,0.1766,0.0663,0.189
2.498642,0.0003,0.1492,0.1467,0.209
2.504021,0.0143,0.1353,0.1449,0.199
2.522290,0.0282,0.1077,0.0881,0.142
2.526131,0.0148,0.1347,0.0043,0.136
2.534426,0.0694,0.1617,-0.0385,0.180
2.546095,0.0695,0.1615,-0.0810,0.194
2.555330,0.0694,0.1613,-0.1096,0.207
2.566796,0.0556,0.1612,-0.0972,0.196
2.575221,0.0144,0.2019,-0.0708,0.214
2.590178,0.0275,0.1474,-0.0444,0.156
2.594975,0.0538,0.1610,-0.0045,0.170
2.604242,0.0389,0.1474,0.0490,0.160
2.620665,0.0372,0.1203,0.0482,0.135
2.626150,0.0625,0.1477,0.0070,0.161
2.636030,0.0197,0.1479,-0.0065,0.149
2.647640,0.0313,0.1482,-0.0605,0.163
2.657115,0.0159,0.1349,-0.0732,0.154
2.666587,0.0144,0.1489,-0.0856,0.172
2.675667,0.0132,0.1491,-0.0437,0.156
2.686367,0.0393,0.1630,-0.0293,0.170
2.699912,0.0383,0.2040,0.0256,0.209
2.705909,0.0374,0.1769,0.0258,0.183
2.717419,-0.0042,0.1497,0.0258,0.152
2.727242,0.0088,0.1634,-0.0016,0.164
2.736218,0.0084,0.1362,-0.0154,0.137
2.748166,0.0353,0.1498,-0.0562,0.164
2.765100,0.0079,0.1499,-0.0286,0.153
2.774007,0.0079,0.1772,-0.0556,0.186
2.785405,0.0080,0.1772,-0.0691,0.190
2.795207,0.0489,0.1772,-0.0418,0.188
2.804494,0.0761,0.1772,-0.0554,0.201
2.814647,0.0760,0.1636,-0.0415,0.185
2.823994,0.0622,0.1364,-0.0138,0.151
2.836116,0.0618,0.1502,-0.0404,0.167
2.845763,0.0472,0.1640,-0.0258,0.173
2.854419,0.0051,0.2188,-0.0519,0.225
2.865324,0.0310,0.1919,-0.0506,0.201
2.875728,0.0295,0.1786,-0.0626,0.192
2.884106,0.0551,0.1382,-0.0472,0.156
2.896031,0.0397,0.1522,-0.0048,0.157
2.905016,0.0376,0.1253,-0.0171,0.132
2.919439,0.0357,0.1393,0.0112,0.144
2.925859,0.0339,0.1532,0.0529,0.166
2.935859,-0.0084,0.1398,0.0399,0.146
2.948000,-0.0502,0.1536,-0.0279,0.164
2.955248,-0.0646,0.1537,-0.0280,0.169
2.966287,0.0166,0.1946,-0.0691,0.207
2.975829,0.0300,0.2082,-0.0556,0.218
2.990063,0.0845,0.2218,-0.0285,0.239
2.994504,0.0572,0.1809,-0.0559,0.198
3.004298,-0.0514,0.1264,-0.0833,0.160
3.015812,-0.0912,0.1399,-0.1240,0.208
3.025466,-0.0623,0.1942,-0.0422,0.208
3.035098,0.0214,0.2213,0.0534,0.229
3.045321,0.0641,0.2075,0.1489,0.263
3.054924,0.0656,0.1664,0.1353,0.224
3.066912,0.0124,0.1254,-0.0009,0.126
3.075125,0.0406,0.0981,-0.1644,0.196
3.084855,0.0279,0.1389,-0.2186,0.260
3.095305,-0.0259,0.1798,-0.1906,0.263
3.104292,-0.0116,0.1935,-0.0260,0.196
3.121676,-0.0517,0.1663,0.1113,0.207
3.125177,-0.0372,0.1799,0.1937,0.267
3.134516,-0.0364,0.1662,0.1942,0.258
3.145347,-0.0630,0.1526,0.1538,0.226
3.154862,-0.0622,0.1525,0.0853,0.185
3.165460,-0.0610,0.1385,0.0293,0.154
3.175984,-0.0453,0.1244,-0.0409,0.139
3.190647,-0.0289,0.1375,-0.1245,0.188
3.195192,-0.0255,0.1913,-0.1399,0.238
3.204160,-0.0623,0.2043,-0.1283,0.249
3.215349,-0.0172,0.2307,-0.0763,0.244
3.224976,0.0142,0.1754,-0.0109,0.176
3.234555,0.0858,0.1747,0.0411,0.199
3.247315,0.0750,0.1333,0.0935,0.179
3.255277,0.0910,0.1055,0.1053,0.175
3.264841,0.0386,0.1460,0.0765,0.169
3.275615,-0.0144,0.1456,-0.0065,0.146
3.285031,-0.0814,0.1590,-0.1162,0.213
3.294358,-0.0262,0.1726,-0.1159,0.210
3.303887,-0.0257,0.1590,-0.1149,0.198
3.315247,0.0021,0.1591,-0.0866,0.181
3.326582,0.0431,0.1728,-0.0451,0.184
3.338620,0.0293,0.1729,0.0096,0.176
3.348484,0.0291,0.1865,0.0369,0.192
3.354965,0.0289,0.1729,0.0368,0.179
3.365396,0.0152,0.1729,0.0367,0.177
3.375246,0.0152,0.1865,0.0502,0.194
3.390178,0.0153,0.2001,0.0230,0.202
3.394409,0.0428,0.1728,0.0094,0.178
3.404039,0.0567,0.2000,0.0499,0.214
3.415694,0.0567,0.1726,0.0351,0.185
3.425466,0.0156,0.1451,0.0602,0.158
3.434922,0.0016,0.1312,0.0707,0.149
3.446434,-0.0260,0.1716,0.0260,0.175
3.455585,-0.0127,0.2255,0.0352,0.229
3.466795,-0.0129,0.2113,0.0170,0.212
3.476872,0.0141,0.1699,0.0126,0.171
3.485183,0.0140,0.1694,-0.0050,0.170
3.502029,-0.0131,0.1553,0.0051,0.156
3.506579,0.0010,0.1140,0.0154,0.115
3.515648,0.0017,0.1135,-0.0012,0.114
3.527090,0.0028,0.1539,0.0097,0.154
3.540437,0.0178,0.1670,0.0072,0.168
3.549182,0.0192,0.1938,-0.0494,0.201
3.557168,-0.0202,0.1934,-0.0377,0.198
3.575731,0.0095,0.1927,0.0138,0.193
3.586387,-0.0167,0.1380,0.0126,0.140
3.595269,-0.0837,0.1104,0.0115,0.139
3.604857,-0.0823,0.1238,0.0104,0.149
3.614604,-0.0942,0.1643,-0.0178,0.190
3.625190,-0.0510,0.2184,-0.0052,0.224
3.641210,0.0062,0.2179,-0.0605,0.226
3.645062,0.0497,0.1903,-0.1429,0.243
3.654762,0.0386,0.1218,-0.1705,0.213
3.666257,0.0139,0.1488,-0.1838,0.237
3.676141,0.0027,0.1623,-0.1010,0.191
3.689315,0.0321,0.1623,0.0235,0.167
3.694714,0.0614,0.1623,0.1479,0.228
3.708267,0.0631,0.1486,0.1897,0.249
3.722350,0.0645,0.1213,0.1628,0.213
3.724169,0.0109,0.0939,0.0674,0.116
3.733668,0.0246,0.1484,-0.0417,0.156
3.744539,0.0102,0.1621,-0.1372,0.213
3.754655,-0.0181,0.2167,-0.1509,0.265
3.764635,-0.0462,0.1895,-0.1236,0.231
3.774702,-0.0194,0.1895,-0.0284,0.193
3.788530,-0.0060,0.1350,0.0389,0.141
3.794831,0.0482,0.1348,0.0781,0.163
3.804592,0.0072,0.1345,0.0758,0.155
3.814932,0.0207,0.1206,0.0732,0.143
3.825426,0.0344,0.1475,0.0438,0.158
3.835449,0.0349,0.1745,-0.0258,0.180
3.844397,0.0219,0.1607,-0.0539,0.171
3.854808,-0.0047,0.1741,-0.0818,0.192
3.866391,-0.0311,0.1876,-0.1231,0.226
3.874570,-0.0029,0.1875,-0.0960,0.211
3.885674,0.0386,0.1874,-0.0689,0.203
3.894871,0.0528,0.1464,0.0124,0.156
3.904834,0.0668,0.1327,0.0528,0.158
3.919215,0.0533,0.1462,0.0524,0.164
3.924860,0.0530,0.1462,0.0383,0.160
3.934031,0.0116,0.1598,-0.0030,0.160
3.946476,-0.0026,0.1598,-0.0441,0.166
3.954616,0.0106,0.1599,-0.0985,0.188
3.966499,-0.0033,0.1736,-0.0844,0.193
3.974476,-0.0170,0.1465,-0.0292,0.150
3.985506,0.0373,0.1466,-0.0151,0.152
4.003368,0.0098,0.1603,-0.0421,0.166
4.004198,0.0231,0.1603,-0.0285,0.164
4.017223,0.0228,0.1739,-0.0285,0.178
4.026989,0.0499,0.1740,-0.0557,0.189
4.035217,0.0497,0.1604,-0.0283,0.170
4.044690,0.0359,0.1468,-0.0280,0.154
4.054751,0.0086,0.1332,-0.0280,0.136
4.064526,-0.0051,0.1470,0.0273,0.150
4.078084,-0.0052,0.1471,-0.0128,0.148
4.085178,-0.0052,0.2016,-0.0124,0.202
4.095087,0.0084,0.2016,0.0014,0.202
4.107694,-0.0051,0.1744,0.0016,0.174
4.121293,0.0087,0.1608,0.0152,0.162
4.125480,0.0089,0.1335,0.0015,0.134
4.134978,-0.0452,0.1197,0.0145,0.129
4.144799,-0.0579,0.1740,-0.0275,0.185
4.154808,-0.0157,0.2009,-0.0422,0.206
4.164786,-0.0003,0.1597,-0.0433,0.165
4.175860,0.0154,0.1729,-0.0442,0.179
4.185073,0.0309,0.1318,-0.0449,0.143
4.194492,0.0325,0.1315,-0.0182,0.137
4.204794,0.0067,0.1312,0.0085,0.132
4.216393,-0.0327,0.1583,0.0080,0.162
4.225531,-0.0449,0.1717,-0.0467,0.183
4.235746,-0.0160,0.1715,-0.0603,0.182
4.245391,-0.0278,0.1577,-0.0734,0.176
4.259228,-0.0125,0.1577,-0.0722,0.174
4.266918,0.0572,0.1577,-0.0300,0.170
4.277195,0.0720,0.1577,0.0393,0.178
4.286435,0.0867,0.1849,0.0264,0.206
4.301623,0.0195,0.1576,0.0269,0.161
4.305347,-0.0343,0.1303,-0.0680,0.151
4.316288,-0.0608,0.1575,-0.0949,0.194
4.326741,0.0080,0.1983,-0.1082,0.226
4.337396,0.0632,0.2119,-0.0534,0.227
4.347304,0.1451,0.2119,0.0149,0.257
4.357003,0.1040,0.1439,0.0424,0.183
4.376508,0.0612,0.1305,0.0562,0.155
4.385597,0.0324,0.1171,-0.0528,0.132
4.394338,0.0171,0.1445,-0.1346,0.198
4.405325,-0.0386,0.1855,-0.1481,0.241
4.417631,-0.0529,0.1857,-0.1476,0.243
4.425465,-0.0262,0.1723,-0.0785,0.191
4.436710,-0.0131,0.1861,0.0179,0.187
4.445484,0.0273,0.1318,0.0734,0.153
4.455221,0.0268,0.1183,0.0876,0.150
4.466188,0.0264,0.1048,0.0470,0.118
4.475667,0.0125,0.1049,0.0336,0.111
4.486014,-0.0012,0.1594,-0.0070,0.160
4.507357,0.0264,0.2002,-0.0477,0.207
4.507775,0.0135,0.1865,-0.0882,0.207
4.514325,0.0146,0.1728,-0.0879,0.194
4.525153,-0.0249,0.1727,-0.0740,0.190
4.534909,0.0169,0.1726,-0.0059,0.174
4.544291,0.0312,0.1452,0.0346,0.153
4.555225,-0.0092,0.1451,0.0338,0.149
4.565469,0.0183,0.1176,0.0463,0.128
4.575591,0.0187,0.1311,-0.0091,0.133
4.584974,0.0054,0.1582,-0.0642,0.171
4.605070,0.0190,0.1855,-0.1187,0.221
4.605744,-0.0079,0.1990,-0.1050,0.225
4.615249,0.0333,0.1718,-0.1047,0.204
4.624999,0.0064,0.1583,-0.0765,0.176
4.636019,0.0476,0.1312,-0.0478,0.148
4.644443,0.0206,0.1313,-0.0056,0.133
4.655425,-0.0064,0.1315,-0.0180,0.133
4.666857,0.0075,0.1452,-0.0030,0.145
4.673938,0.0077,0.1999,-0.0286,0.202
4.683728,0.0352,0.1865,-0.0538,0.197
4.694239,0.0763,0.1868,-0.0649,0.212
4.704320,0.0900,0.1735,-0.0623,0.205
4.714008,0.0899,0.1330,-0.0329,0.164
4.725038,0.0757,0.1197,0.0097,0.142
4.735613,0.0474,0.1336,0.0516,0.151
4.744867,0.0187,0.1338,0.0524,0.145
4.754757,0.0036,0.1477,0.0392,0.153
4.765286,-0.0114,0.1614,0.0253,0.164
4.774650,0.0281,0.1615,-0.0030,0.164
4.784820,-0.0005,0.1614,0.0091,0.162
4.799685,0.0255,0.1477,-0.0333,0.154
4.803798,0.0378,0.1750,-0.0484,0.185
4.822190,0.0637,0.1885,-0.0362,0.202
4.826690,0.0489,0.1476,0.0030,0.156
4.833708,0.0343,0.1475,0.0012,0.151
4.844564,0.0334,0.1474,-0.0277,0.154
4.853934,0.0463,0.1609,-0.0563,0.177
4.864082,0.0320,0.1745,-0.0573,0.186
4.874291,0.0586,0.1744,-0.0991,0.209
4.886322,0.0987,0.1608,-0.0723,0.202
4.894605,0.0707,0.1201,-0.0583,0.151
4.904165,0.0428,0.1203,-0.0026,0.128
4.916685,-0.0262,0.1206,0.0125,0.124
4.925162,-0.0273,0.1345,0.0543,0.148
4.938938,-0.0147,0.1892,0.0413,0.194
4.945426,-0.0019,0.2166,0.0009,0.217
4.955810,0.0247,0.2167,-0.0532,0.225
4.968061,0.0241,0.1624,-0.1073,0.196
4.975214,0.0236,0.1352,-0.1614,0.212
4.989568,0.0232,0.1490,-0.0928,0.177
4.996833,0.0364,0.1491,-0.0106,0.154
5.005575,0.0226,0.1492,0.1397,0.206
5.015108,0.0635,0.1492,0.1807,0.243
5.024605,0.0363,0.1492,0.1124,0.190
5.033802,0.0500,0.1491,-0.0239,0.159
5.047687,0.0363,0.1763,-0.1740,0.250
5.056057,0.0091,0.2036,-0.1876,0.277
5.067012,0.0363,0.2036,-0.1328,0.246
5.077941,0.0361,0.1765,-0.0369,0.184
5.085409,0.0763,0.1494,0.0590,0.178
5.104656,0.0479,0.1359,0.1273,0.192
5.107313,0.0329,0.1088,0.1406,0.181
5.115983,-0.0093,0.1225,0.1262,0.176
5.126035,0.0166,0.1634,0.0841,0.184
5.136225,0.0155,0.1905,0.0280,0.193
5.148944,0.0554,0.1768,-0.0281,0.187
5.155941,0.0681,0.1767,-0.0975,0.213
5.166848,0.0535,0.2039,-0.1396,0.253
5.183855,0.0513,0.1766,-0.1422,0.232
5.195339,0.0364,0.1766,-0.0753,0.195
5.203948,0.0215,0.1357,-0.0490,0.146
5.214119,0.0476,0.1766,0.0047,0.183
5.225128,0.0871,0.1768,0.0319,0.200
5.235462,0.0718,0.1498,0.0461,0.172
5.244653,0.0563,0.1366,0.0473,0.155
5.253895,0.0405,0.1915,-0.0054,0.196
5.265934,-0.0024,0.1920,-0.0307,0.194
5.275486,-0.0585,0.2061,-0.0291,0.216
5.285689,-0.0327,0.2063,-0.0146,0.209
5.294758,-0.0340,0.1793,-0.0414,0.187
5.304131,-0.0076,0.1658,-0.0411,0.171
5.324914,0.0327,0.1659,-0.0274,0.171
5.325771,0.0462,0.1522,0.0129,0.160
5.333739,0.0327,0.1384,0.0117,0.143
5.344749,0.0332,0.1518,0.0373,0.160
5.354186,0.0203,0.1651,0.0357,0.170
5.366053,-0.0058,0.1784,0.0206,0.180
5.375614,0.0363,0.1781,0.0056,0.182
5.383805,0.0238,0.1914,-0.0093,0.193
5.395228,0.0381,0.1502,-0.0107,0.155
5.404043,0.0657,0.1636,-0.0256,0.178
5.417836,0.0523,0.1362,-0.0269,0.148
5.425752,0.0659,0.1361,-0.0280,0.154
5.436043,0.0652,0.1632,-0.0156,0.176
5.444904,0.0231,0.1905,-0.0575,0.200
5.455178,0.0081,0.2041,-0.0584,0.212
5.464831,0.0609,0.1906,-0.0729,0.213
5.475650,0.0457,0.1907,-0.0733,0.209
5.485250,0.0574,0.2046,-0.0596,0.221
5.499435,0.0556,0.1776,-0.0180,0.187
5.504419,0.0264,0.1644,0.0374,0.171
5.516146,-0.0025,0.1646,0.0653,0.177
5.524964,-0.0039,0.2193,0.0248,0.221
5.536229,-0.0050,0.2058,0.0249,0.207
5.545155,-0.0060,0.2059,0.0247,0.207
5.555949,0.0206,0.1787,-0.0028,0.180
5.565486,0.0066,0.1651,-0.0576,0.175
5.575365,-0.0071,0.1378,-0.0447,0.145
5.589986,0.0204,0.1784,0.0221,0.181
5.593958,0.0480,0.2190,0.0608,0.232
5.604079,0.0484,0.2321,0.0443,0.241
5.623082,0.0353,0.2045,-0.0676,0.218
5.625042,-0.0050,0.1633,-0.1514,0.223
5.635573,-0.0452,0.1766,-0.1525,0.238
5.645285,-0.0036,0.1901,-0.0851,0.208
