time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.368269,-0.0320,0.1764,0.0329,0.182
1.379762,-0.0737,0.1902,-0.0224,0.205
1.388895,-0.1015,0.2039,-0.0516,0.234
1.399640,-0.0873,0.1631,-0.0137,0.186
1.414090,-0.0448,0.1631,0.0104,0.169
1.419407,0.0122,0.1494,0.0889,0.174
1.430890,0.0831,0.1765,0.0585,0.204
1.439523,0.0854,0.1900,0.0695,0.220
1.449591,0.0736,0.1899,0.0399,0.208
1.458926,0.0478,0.1899,0.0243,0.197
1.469627,0.0354,0.2171,-0.0046,0.220
1.478494,-0.0044,0.1898,0.0214,0.191
1.489356,-0.0034,0.1489,0.0069,0.149
1.502707,0.0108,0.1216,0.0334,0.127
1.516679,0.0377,0.1353,0.0323,0.144
1.519682,0.0637,0.1218,0.0310,0.141
1.528997,0.0888,0.1629,0.0024,0.186
1.538923,0.1131,0.1632,0.0012,0.199
1.548501,0.0692,0.2043,0.0137,0.216
1.562558,0.0257,0.1910,0.0399,0.197
1.568342,0.0098,0.2048,0.0662,0.215
1.578273,-0.0464,0.1914,0.1195,0.230
1.588529,-0.0615,0.1780,0.2267,0.295
1.598670,-0.0492,0.1645,0.2509,0.304
1.614762,-0.0366,0.1511,0.1649,0.227
1.619342,-0.0234,0.1922,0.1049,0.220
1.629398,0.0174,0.1788,0.0171,0.180
1.639147,0.0314,0.1789,-0.0161,0.182
1.648981,0.0049,0.1791,-0.0217,0.180
1.661931,-0.0209,0.1655,-0.0134,0.167
1.668422,-0.0460,0.1654,0.0360,0.175
1.678818,-0.0569,0.1926,0.0446,0.206
1.690970,-0.0129,0.1788,0.0398,0.184
1.700481,0.0036,0.1923,0.0355,0.196
1.715199,0.0467,0.1922,0.0046,0.198
1.718593,0.0755,0.2058,0.0151,0.220
1.730017,0.0628,0.1922,0.0125,0.203
1.739254,0.0635,0.1922,0.0105,0.203
1.750223,0.0368,0.1649,0.0230,0.171
1.761747,-0.0173,0.1513,0.0767,0.170
1.770118,-0.0170,0.1377,0.0757,0.158
1.779528,-0.0440,0.1649,0.0473,0.177
1.789526,-0.0030,0.1786,0.0324,0.181
1.799198,0.0106,0.1786,0.0176,0.180
1.814911,0.0104,0.2195,0.0706,0.231
1.819411,0.0101,0.1923,0.0280,0.195
1.830662,-0.0037,0.1515,0.0665,0.166
1.839896,-0.0583,0.1652,0.0364,0.179
1.852169,-0.0718,0.1653,0.0471,0.186
1.863382,-0.0305,0.1790,0.1930,0.265
1.870856,0.0114,0.1654,0.2423,0.294
1.880535,0.0266,0.1654,0.2224,0.278
1.899415,0.0434,0.1518,0.0197,0.159
1.914304,0.0309,0.1245,-0.1079,0.168
1.919517,0.0454,0.1382,-0.1258,0.192
1.929787,0.0053,0.1654,-0.1158,0.202
1.939395,-0.0077,0.2199,-0.0509,0.226
1.949900,0.0066,0.2199,0.0011,0.220
1.958995,-0.0065,0.2063,-0.0142,0.207
1.969071,-0.0470,0.1790,-0.0015,0.185
1.978886,-0.0875,0.1654,0.0124,0.187
1.989215,-0.0871,0.1381,0.0819,0.183
1.999959,-0.0865,0.1380,0.0570,0.173
2.010123,-0.1126,0.1651,0.0863,0.218
2.021459,-0.0832,0.1785,0.0606,0.206
2.028192,-0.0526,0.1782,0.0613,0.196
2.039324,-0.0346,0.1778,0.0343,0.184
2.048132,-0.0160,0.1501,0.0344,0.155
2.060147,-0.0652,0.1632,0.0338,0.179
2.069186,-0.0460,0.2036,0.0728,0.221
2.078470,-0.0539,0.1623,0.1374,0.219
2.089480,-0.0213,0.1619,0.1459,0.219
2.098922,-0.0027,0.1752,0.0720,0.189
2.113395,0.0017,0.1749,0.0258,0.177
2.119162,-0.0217,0.1746,-0.0333,0.179
2.128462,-0.0726,0.1744,-0.0642,0.199
2.139112,-0.0830,0.1333,-0.0944,0.183
2.151132,-0.0665,0.1466,-0.1106,0.195
2.161540,0.0042,0.1464,-0.0443,0.153
2.169635,0.1019,0.1735,-0.0042,0.201
2.178220,0.1039,0.2005,0.0231,0.227
2.188461,0.1056,0.2003,0.0100,0.227
2.199198,0.0795,0.1730,0.0383,0.194
2.211712,0.0527,0.1729,-0.0008,0.181
2.218820,0.0525,0.1729,-0.0394,0.185
2.230859,0.0517,0.1729,-0.0503,0.187
2.239282,0.0097,0.1730,-0.0882,0.194
2.248512,0.0350,0.2003,-0.0310,0.206
2.261961,0.0189,0.1733,0.0122,0.175
2.269645,0.0295,0.1599,0.0956,0.189
2.278622,0.0264,0.1602,0.1924,0.252
2.289273,0.0373,0.1604,0.2067,0.264
2.299010,0.0486,0.1470,0.2058,0.258
2.308482,0.0332,0.1609,0.1889,0.250
2.318874,-0.0228,0.1611,0.1698,0.235
2.333121,-0.0649,0.1750,0.1627,0.248
2.339523,-0.0793,0.1616,0.1408,0.229
2.348596,-0.0658,0.2026,0.1316,0.250
2.361529,-0.0377,0.1754,-0.0004,0.179
2.370594,-0.0088,0.2026,-0.0231,0.204
2.380190,0.0068,0.1617,-0.0587,0.172
2.390017,-0.0046,0.1479,-0.1068,0.182
2.399496,-0.0564,0.1614,-0.0720,0.185
2.409459,-0.0669,0.2020,-0.0366,0.216
2.418638,-0.0768,0.1744,0.0681,0.202
2.428708,-0.0725,0.1604,0.0924,0.199
2.438693,0.0135,0.1328,0.0909,0.161
2.448977,0.0716,0.1461,0.0631,0.175
2.462791,0.1019,0.1867,0.0495,0.218
2.469496,0.1319,0.2409,-0.0585,0.281
2.480033,0.0795,0.1998,-0.0844,0.231
2.489050,0.0124,0.1316,-0.1507,0.200
2.498590,-0.0280,0.1315,-0.1892,0.232
2.517220,-0.0686,0.1723,-0.1999,0.273
2.518403,-0.0275,0.1859,-0.0744,0.202
2.533349,0.0676,0.1723,0.1594,0.244
2.539360,0.0938,0.1587,0.3242,0.373
2.549596,0.1054,0.1181,0.2980,0.337
2.559321,0.0622,0.1319,0.1897,0.239
2.568569,0.0326,0.1594,-0.0282,0.165
2.579102,0.0305,0.1732,-0.1782,0.250
2.590202,0.0151,0.1870,-0.2323,0.299
2.600476,-0.0408,0.1871,-0.2177,0.290
2.611925,-0.0556,0.1599,-0.1347,0.216
2.620305,-0.0290,0.1736,-0.0518,0.183
2.629598,-0.0565,0.1736,0.1122,0.214
2.639397,-0.0428,0.1872,0.1665,0.254
2.650282,-0.0421,0.1736,0.2065,0.273
2.661592,-0.0407,0.1598,0.1918,0.253
2.670818,-0.0248,0.1732,0.1363,0.222
2.681246,0.0053,0.1730,0.1219,0.212
2.690439,0.0083,0.1591,0.0801,0.178
2.709401,0.0009,0.1449,-0.0467,0.152
2.720352,0.0173,0.1719,-0.0911,0.195
2.731962,0.0740,0.1718,-0.0544,0.195
2.740291,0.0213,0.1852,-0.0044,0.187
2.748309,0.0364,0.1851,0.0728,0.202
2.761152,0.0512,0.1714,0.0689,0.192
2.769659,0.0245,0.1714,0.1066,0.203
2.780742,0.0378,0.1578,0.0768,0.180
2.789767,-0.0174,0.1443,0.0339,0.149
2.798483,0.0091,0.1716,-0.0496,0.179
2.809093,-0.0052,0.1717,-0.0912,0.194
2.818607,-0.0194,0.1718,-0.0636,0.184
2.829871,-0.0197,0.1582,-0.0491,0.167
2.839491,-0.0335,0.1718,0.0602,0.185
2.848982,-0.0473,0.1582,0.0870,0.187
2.858622,-0.0335,0.1718,0.1134,0.209
2.869128,-0.0191,0.1581,0.1123,0.195
2.878203,0.0096,0.1444,0.0839,0.167
2.889956,0.0385,0.1442,0.1096,0.185
2.899506,0.0268,0.1304,0.1072,0.171
2.909158,0.0150,0.1711,0.1175,0.208
2.918576,-0.0649,0.1710,0.1267,0.222
2.928644,-0.1171,0.1980,0.1073,0.254
2.939664,-0.1143,0.1978,0.0598,0.236
2.948406,-0.0839,0.1567,0.0661,0.190
2.960576,0.0146,0.1836,0.0318,0.187
2.968704,0.0448,0.1833,0.0389,0.193
2.979881,0.0473,0.1695,0.0602,0.186
2.990379,0.0767,0.1420,0.0684,0.175
2.998421,0.0786,0.1418,0.0633,0.174
3.009859,0.0530,0.1281,0.0315,0.142
3.019780,0.0134,0.1143,-0.0134,0.116
3.029313,0.0144,0.1687,-0.0443,0.175
3.039278,0.0151,0.1686,-0.0473,0.176
3.048306,0.0829,0.1686,-0.0222,0.189
3.060926,0.0814,0.1416,-0.0234,0.165
3.070293,0.1059,0.1146,-0.0104,0.156
3.080703,0.0482,0.1285,-0.0375,0.142
3.089599,0.0043,0.1561,-0.0505,0.164
3.098653,-0.0120,0.1836,-0.1305,0.226
3.109210,-0.0142,0.1974,-0.0464,0.203
3.119149,-0.0023,0.2521,-0.0028,0.252
3.128800,0.0234,0.2250,0.0001,0.226
3.139227,0.0221,0.1298,-0.0514,0.141
3.148647,0.0074,0.1163,-0.1570,0.196
3.159051,-0.0206,0.1300,-0.1801,0.223
3.168236,0.0063,0.1572,-0.0937,0.183
3.179103,0.0471,0.1845,0.0604,0.200
3.189907,0.0474,0.1980,0.1865,0.276
3.199093,0.0343,0.1844,0.2298,0.297
3.209212,0.0347,0.1707,0.1229,0.213
3.219237,0.0079,0.1434,0.0154,0.144
3.230596,-0.0055,0.1706,-0.1744,0.244
3.239503,0.0219,0.1570,-0.1873,0.245
3.249226,0.0220,0.1706,-0.1724,0.244
3.259672,0.0357,0.1297,-0.1297,0.187
3.270606,0.0357,0.1297,0.0353,0.139
3.279687,-0.0190,0.1434,0.1316,0.196
3.289101,-0.0056,0.1434,0.1590,0.214
3.299662,-0.0059,0.1298,0.1311,0.185
3.308751,-0.0060,0.1434,0.0757,0.162
3.318847,0.0074,0.1707,-0.0748,0.186
3.329165,0.0209,0.1979,-0.1567,0.253
3.338671,0.0209,0.1707,-0.1429,0.224
3.349069,0.0344,0.1707,-0.0883,0.195
3.360869,0.0208,0.1571,-0.0333,0.162
3.369545,0.0344,0.1571,0.0217,0.162
3.380353,0.0753,0.1298,0.0626,0.163
3.390046,0.0752,0.1707,0.0894,0.207
3.399204,0.0343,0.1980,0.1025,0.226
3.413261,0.0205,0.2116,0.0612,0.221
3.419329,0.0202,0.2116,0.0335,0.215
3.429703,0.0061,0.1981,-0.0621,0.208
3.439485,0.0055,0.1709,-0.0623,0.182
3.450491,0.0183,0.1710,-0.0217,0.173
3.461102,0.0581,0.1302,-0.0899,0.169
3.470992,0.0297,0.1712,-0.0764,0.190
3.480186,0.0013,0.1713,-0.0356,0.175
3.490603,-0.0268,0.1850,-0.0083,0.187
3.500502,-0.0137,0.1850,0.0463,0.191
3.512604,-0.0140,0.1578,0.0602,0.169
3.522696,0.0130,0.1306,0.0606,0.145
3.539147,0.0809,0.1306,0.0885,0.177
3.548405,0.0806,0.1579,0.0750,0.192
3.560718,0.0799,0.1716,0.0206,0.190
3.568759,0.0654,0.1853,0.0068,0.197
3.578615,0.0372,0.1581,0.0197,0.164
3.589227,0.0092,0.1719,0.0043,0.172
3.600094,-0.0189,0.1447,0.0288,0.149
3.617299,-0.0062,0.1584,0.0254,0.161
3.619193,-0.0208,0.1449,0.0356,0.151
3.629559,0.0325,0.1859,-0.0218,0.190
3.639312,0.0448,0.1996,-0.1055,0.230
3.649690,0.0435,0.1998,-0.1205,0.237
3.662686,0.0695,0.1726,-0.1215,0.222
3.669687,0.0955,0.1319,-0.0401,0.168
3.679436,0.0806,0.1320,0.0154,0.155
3.690418,0.0522,0.1594,0.0173,0.169
3.699269,0.0782,0.1731,0.0331,0.193
3.709166,0.0632,0.1869,0.1028,0.222
3.719597,0.0479,0.2006,0.1038,0.231
3.729257,-0.0220,0.1872,0.1179,0.222
3.738551,-0.0374,0.1737,0.1454,0.230
3.748777,-0.0391,0.1603,0.1317,0.211
3.761547,-0.0268,0.1604,0.1032,0.193
3.768417,0.0129,0.1741,0.1267,0.216
3.778440,-0.0151,0.1742,0.1338,0.220
3.789318,-0.0566,0.2015,0.0580,0.217
3.800474,-0.0704,0.1743,0.0367,0.192
3.809667,-0.0290,0.1606,0.0428,0.169
3.821111,0.0134,0.1605,0.1442,0.216
3.832077,0.0564,0.1466,0.1772,0.237
3.839399,0.0587,0.1328,0.1421,0.203
3.848898,0.0201,0.1870,-0.0421,0.193
3.861166,-0.0053,0.2277,-0.2385,0.330
3.869631,0.0098,0.2139,-0.3387,0.401
3.878273,-0.0025,0.2137,-0.3015,0.370
3.889542,0.0122,0.1864,-0.1667,0.250
3.899475,0.0132,0.1318,0.0254,0.135
3.909980,0.0277,0.1317,0.1105,0.174
3.922611,-0.0261,0.1317,0.1547,0.205
3.928540,-0.0257,0.1453,0.1163,0.188
3.939206,-0.0253,0.1861,0.0777,0.203
3.948396,-0.0248,0.1452,-0.0013,0.147
3.960907,-0.0106,0.1588,-0.0659,0.172
3.969938,0.0581,0.1860,-0.1298,0.234
3.978882,0.0450,0.1860,-0.0852,0.209
3.989059,0.0455,0.1859,-0.0277,0.193
3.998363,0.0051,0.1859,0.0021,0.186
4.012448,0.0327,0.1995,0.0452,0.207
4.018355,0.0330,0.1586,0.0739,0.178
4.028880,0.0469,0.1449,0.1009,0.183
4.039185,0.0880,0.1449,0.0995,0.197
4.049037,0.0744,0.1449,0.0298,0.166
4.058512,0.0603,0.1858,-0.0256,0.197
4.069340,0.0048,0.2404,-0.0261,0.242
4.078615,-0.0104,0.2133,-0.0264,0.215
4.089264,0.0289,0.1726,-0.0270,0.177
4.098790,0.0274,0.1727,-0.0277,0.177
4.112443,-0.0011,0.1592,0.0122,0.160
4.118433,0.0113,0.1593,0.0246,0.162
4.128493,0.0103,0.1731,0.0098,0.174
4.139730,0.0094,0.1868,-0.0184,0.188
4.148361,0.0359,0.1732,-0.0190,0.178
4.160798,0.0760,0.2005,-0.0329,0.217
4.168888,0.0482,0.2142,-0.0332,0.222
4.178381,0.0205,0.1734,-0.0058,0.175
4.188601,0.0066,0.1734,-0.0188,0.175
4.199143,0.0062,0.1598,0.0093,0.160
4.213759,0.0060,0.1462,-0.0035,0.146
4.219095,0.0057,0.1599,0.0107,0.160
4.229837,0.0192,0.1735,0.0247,0.176
4.240511,0.0053,0.1599,0.0115,0.160
4.250905,0.0324,0.2008,0.0118,0.204
4.261240,0.0458,0.2008,-0.0288,0.208
4.271212,0.0318,0.2009,-0.0149,0.204
4.280544,0.0451,0.1873,-0.0011,0.193
4.290560,0.0176,0.1873,0.0534,0.196
4.300411,0.0309,0.1601,0.0666,0.176
4.315362,0.0170,0.1601,0.1336,0.209
4.320922,0.0167,0.1193,0.1587,0.199
4.339356,-0.0111,0.1329,0.0969,0.165
4.348269,-0.0659,0.1465,0.0787,0.179
4.360081,-0.0523,0.1601,0.0468,0.175
4.369894,0.0159,0.1874,0.0015,0.188
4.379275,0.0298,0.2009,0.0107,0.203
4.389809,0.0576,0.2145,0.0198,0.223
4.398516,0.0310,0.2008,-0.0389,0.207
4.412495,-0.0226,0.1598,-0.0562,0.171
4.418828,-0.0756,0.1732,-0.0185,0.190
4.429080,-0.0463,0.1594,0.0060,0.166
4.439502,-0.0168,0.1864,0.1126,0.218
4.450924,0.0261,0.1589,0.1921,0.251
4.460450,0.0008,0.1587,0.1492,0.218
4.468304,-0.0112,0.1586,0.0112,0.159
4.478981,-0.0098,0.1448,-0.1537,0.211
4.488963,0.0187,0.1719,-0.2908,0.338
4.499041,0.0334,0.1718,-0.2088,0.272
4.513603,0.0480,0.1853,-0.0442,0.197
4.518869,0.0217,0.1989,0.0390,0.204
4.529212,0.0089,0.1716,0.1355,0.219
4.539323,-0.0176,0.1443,0.1769,0.229
4.548846,-0.0306,0.1715,0.1089,0.205
4.558977,-0.0436,0.1578,0.0953,0.189
4.568911,-0.0430,0.1305,0.0679,0.153
4.578735,-0.0421,0.1712,0.0134,0.177
4.589264,-0.0816,0.1847,0.0133,0.202
4.598883,-0.0797,0.1709,0.0127,0.189
4.614900,-0.0501,0.1707,0.0513,0.185
4.619510,-0.0471,0.1431,0.0473,0.158
4.628913,0.0243,0.1563,0.0560,0.168
4.639379,0.0549,0.1423,0.0913,0.178
4.648230,0.0714,0.1556,0.0860,0.192
4.660390,0.0468,0.1689,0.0947,0.199
4.668264,0.0626,0.1687,0.0767,0.196
4.678209,0.0237,0.1684,0.0185,0.171
4.688405,0.0115,0.1955,-0.0392,0.200
4.698761,-0.0147,0.1953,-0.1236,0.232
4.713143,-0.0006,0.1816,-0.1260,0.221
4.718524,-0.0007,0.1816,-0.1002,0.207
4.728340,0.0123,0.1544,-0.0597,0.166
4.738255,0.0250,0.1409,-0.0048,0.143
4.748224,0.0376,0.1410,0.0098,0.146
4.759872,0.0502,0.1412,-0.0159,0.151
4.768761,0.0900,0.1549,-0.0002,0.179
4.781676,0.0754,0.1550,-0.0112,0.173
4.789302,0.0745,0.1688,-0.0217,0.186
4.798263,0.0598,0.1962,-0.0184,0.206
4.814176,0.0585,0.1827,-0.0153,0.192
4.819381,0.0568,0.1829,-0.0266,0.193
4.829134,0.0141,0.1423,-0.0248,0.145
4.839409,0.0391,0.1697,-0.0234,0.176
4.848616,0.0367,0.1427,-0.0085,0.148
4.860597,0.0206,0.1566,0.0469,0.165
4.869582,0.0048,0.1977,0.0337,0.201
4.878682,0.0027,0.1843,0.0335,0.187
4.888603,0.0011,0.1300,0.0059,0.130
4.898892,0.0269,0.1301,-0.0216,0.135
4.912351,0.0121,0.1575,-0.0489,0.165
4.918897,0.0114,0.1711,-0.0624,0.183
4.928533,-0.0296,0.1712,-0.0485,0.180
4.939357,-0.0019,0.1711,-0.0073,0.171
4.948248,-0.0011,0.1438,-0.0070,0.144
4.960422,-0.0678,0.1437,-0.0067,0.159
4.969900,-0.0523,0.1980,0.0344,0.208
4.978697,-0.0500,0.1705,-0.0061,0.178
4.989142,-0.0067,0.2248,0.0080,0.225
4.999955,0.0227,0.2245,0.0493,0.231
5.011739,0.0246,0.1699,0.0225,0.173
5.019890,-0.0279,0.1152,-0.0180,0.120
5.028897,-0.0394,0.1150,-0.0721,0.141
5.039383,-0.0369,0.1556,-0.0036,0.160
5.049308,0.0335,0.1962,0.1055,0.225
5.059365,0.0764,0.1960,0.2280,0.310
5.070465,0.1052,0.1823,0.2132,0.300
5.079432,0.0518,0.1549,0.0877,0.185
5.090907,0.0527,0.1548,-0.2012,0.259
5.099911,0.0397,0.1547,-0.3529,0.387
5.112306,0.0264,0.2091,-0.3260,0.388
5.120094,0.0261,0.2228,-0.1076,0.249
5.139435,0.0243,0.1549,0.0301,0.160
5.148880,0.0229,0.1414,0.1537,0.210
5.160545,-0.0061,0.1552,0.1814,0.239
5.169450,-0.0212,0.1145,0.1541,0.193
5.178648,-0.0224,0.1282,0.1133,0.173
5.189636,-0.0096,0.1692,-0.0226,0.171
5.199094,-0.0104,0.1829,-0.0626,0.194
5.212566,0.0163,0.1966,-0.0889,0.216
5.219182,0.0298,0.1966,-0.0744,0.212
5.228787,0.0301,0.1693,-0.0604,0.182
5.239717,0.0035,0.1829,-0.0332,0.186
5.249495,-0.0093,0.1692,-0.0064,0.170
5.258735,0.0190,0.1691,0.0064,0.170
5.269697,0.0200,0.1689,0.0327,0.173
5.279081,0.0209,0.1688,0.0321,0.173
5.289224,0.0353,0.1552,0.0321,0.162
5.298262,0.0631,0.1687,0.0052,0.180
5.308470,0.0908,0.1823,-0.0352,0.207
5.319193,0.0637,0.1687,-0.0891,0.201
5.329863,0.0361,0.1960,-0.1017,0.224
5.338841,0.0353,0.1824,-0.1001,0.211
5.348644,0.0477,0.1690,-0.0845,0.195
5.360611,0.0596,0.1555,-0.0957,0.192
5.368573,0.0438,0.1558,-0.0657,0.175
5.378302,0.0687,0.1969,-0.0491,0.214
5.388365,0.0253,0.1972,-0.0321,0.201
5.398976,-0.0042,0.1838,-0.0284,0.186
5.413603,0.0074,0.1840,-0.0107,0.185
5.418304,0.0057,0.1570,0.0205,0.158
5.429778,0.0451,0.1436,0.0512,0.159
5.439501,0.0574,0.1165,0.0947,0.161
5.448364,0.0426,0.1438,0.0830,0.171
5.461503,0.0007,0.1712,0.0575,0.181
5.468785,-0.0546,0.2394,0.0856,0.260
5.478888,-0.1093,0.2394,0.0304,0.265
5.489358,-0.0815,0.2393,0.0011,0.253
5.498996,-0.0801,0.1847,-0.0154,0.202
5.508556,-0.0100,0.1572,-0.0319,0.161
5.518398,0.0195,0.1706,-0.0074,0.172
5.528336,0.0490,0.1567,0.0172,0.165
5.539690,0.0238,0.1429,0.0418,0.151
5.548311,-0.0014,0.1427,0.0665,0.157
5.560380,-0.0126,0.1833,0.0642,0.195
5.569522,-0.0369,0.1693,0.0349,0.177
5.578217,-0.0609,0.1690,0.0195,0.181
5.588869,-0.0846,0.1686,-0.0229,0.190
5.598584,-0.0677,0.1683,-0.0514,0.189
5.612339,0.0168,0.1816,-0.0388,0.186
5.618476,0.0462,0.1950,-0.0123,0.201
5.628965,0.0615,0.1812,-0.0264,0.193
5.639795,0.0222,0.1402,-0.0946,0.171
5.648308,-0.0445,0.1809,-0.1754,0.256
5.661019,-0.0432,0.1944,-0.1459,0.247
