time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
18.636659,0.2578,0.1128,0.3540,0.452
18.645202,0.2798,0.1129,0.1687,0.346
18.654878,0.2726,0.0858,-0.0151,0.286
18.664083,0.2762,0.0587,-0.1427,0.316
18.675135,0.2768,0.0591,-0.2956,0.409
18.685838,0.3018,0.0731,-0.3102,0.439
18.694582,0.2568,0.1008,-0.2956,0.404
18.706786,0.2519,0.1558,-0.2796,0.407
18.716733,0.2607,0.1972,-0.2056,0.386
18.724953,0.2290,0.2250,-0.2212,0.390
18.735325,0.2523,0.2801,-0.2161,0.435
18.744828,0.2353,0.2672,-0.1636,0.392
18.758267,0.2463,0.2134,-0.1201,0.347
18.764129,0.2036,0.1459,-0.0614,0.258
18.780153,0.1617,0.1329,-0.0443,0.214
18.786958,0.0662,0.1333,-0.0291,0.152
18.795074,-0.0552,0.1746,-0.0027,0.183
18.806152,-0.1205,0.2021,0.0351,0.238
18.816089,-0.1299,0.2024,0.0579,0.247
18.824624,-0.1108,0.2162,0.0927,0.260
18.835651,-0.0771,0.2163,0.1246,0.261
18.844944,-0.0690,0.2164,0.1258,0.260
18.859003,-0.0583,0.1892,0.1100,0.227
18.864209,-0.0718,0.1756,0.0785,0.205
18.874179,-0.0822,0.1619,0.0461,0.187
18.884359,-0.1038,0.1618,0.0406,0.196
18.895400,-0.0828,0.1616,0.0216,0.183
18.904931,-0.0475,0.1478,0.0300,0.158
18.914233,-0.0129,0.1476,0.0522,0.157
18.923697,0.0204,0.1474,0.0473,0.156
18.934915,0.0526,0.1882,0.0563,0.203
18.943737,0.0702,0.2016,0.0520,0.220
18.956410,0.0737,0.2152,0.0345,0.230
18.964351,0.0623,0.1878,0.0311,0.200
18.973760,0.0494,0.1469,0.0281,0.158
18.984575,0.0079,0.1469,0.0119,0.148
18.993569,-0.0207,0.1605,0.0096,0.162
19.004525,-0.0629,0.1878,-0.0197,0.199
19.014646,-0.0370,0.1878,-0.0622,0.201
19.024884,-0.0382,0.1878,-0.1176,0.225
19.034616,0.0152,0.2014,-0.1176,0.234
19.044130,0.0685,0.1742,-0.1299,0.228
19.057749,0.0674,0.1743,-0.1136,0.219
19.064318,0.0663,0.1607,-0.0690,0.187
19.075651,-0.0164,0.1744,-0.0105,0.176
19.085254,-0.0308,0.2153,0.0341,0.220
19.095220,-0.0448,0.2290,0.0240,0.235
19.104304,-0.0854,0.2018,0.0001,0.219
19.115450,-0.0981,0.1882,-0.0509,0.218
19.124671,-0.0965,0.1746,-0.0882,0.218
19.134527,-0.1079,0.1473,-0.0845,0.201
19.143804,-0.1186,0.1473,-0.0538,0.197
19.157124,-0.1148,0.1608,-0.0099,0.198
19.164257,-0.0559,0.1335,0.0200,0.146
19.175705,-0.0236,0.1607,-0.0186,0.163
