time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.327582,-0.9757,-0.7774,0.3204,1.288
1.342090,-1.2988,-0.5060,0.1431,1.401
1.347818,-1.0786,-0.1937,-0.2101,1.116
1.366238,-0.4634,0.0360,-0.1229,0.481
1.376395,0.1676,0.1847,0.3580,0.436
1.385705,0.6909,0.2923,0.7706,1.075
1.395583,1.0343,0.3320,0.8816,1.399
1.406918,1.2088,0.2630,1.0707,1.636
1.415749,1.2278,0.0581,1.2271,1.737
1.425567,0.9841,-0.2965,1.2131,1.590
1.435485,0.4127,-0.7739,1.0693,1.383
1.445532,-0.3665,-1.1559,0.9465,1.538
1.457249,-1.2335,-1.2654,0.8861,1.977
1.465567,-2.1018,-1.0075,0.6437,2.418
1.476258,-2.6779,-0.4780,0.3445,2.742
1.485970,-2.9070,0.1325,-0.0358,2.910
1.495555,-2.7703,0.5506,-0.3566,2.847
1.505945,-2.2345,0.7080,-0.7196,2.452
1.515866,-1.3279,0.5374,-1.0000,1.747
1.525488,-0.2815,0.1483,-1.0542,1.101
1.535544,0.5111,-0.4051,-0.5874,0.878
1.546671,0.9084,-0.7818,0.0356,1.199
1.557028,0.8635,-0.8584,0.4761,1.307
1.566270,0.4833,-0.5529,0.5554,0.921
1.576245,-0.1098,-0.0694,0.4207,0.440
1.586273,-0.6971,0.6328,-0.0246,0.942
1.595906,-1.0052,1.1860,-0.7656,1.733
1.606147,-1.2003,1.5226,-1.3653,2.371
1.617048,-1.2672,1.6970,-1.6458,2.682
1.625645,-1.1877,1.7358,-1.7032,2.706
1.635572,-1.1097,1.5977,-1.7569,2.621
1.645954,-0.8399,1.4047,-1.6578,2.330
1.659298,-0.5133,1.1159,-1.3645,1.836
1.666027,-0.1925,0.7984,-1.2821,1.523
1.675555,0.1005,0.4649,-1.3087,1.392
1.686493,0.5224,0.2386,-1.1850,1.317
1.696182,0.9405,-0.0017,-0.9679,1.350
1.706708,1.2835,-0.1058,-0.8248,1.529
1.716566,1.4139,-0.0599,-0.8579,1.655
1.726134,1.5126,0.0293,-0.7744,1.700
1.736758,1.5001,0.1644,-0.3610,1.552
1.746012,1.2036,0.2632,0.2555,1.258
1.756297,0.8150,0.3506,0.8429,1.224
1.765600,0.3636,0.3440,0.7800,0.927
1.775556,0.0033,0.2972,0.1669,0.341
1.785627,-0.2471,0.2911,-0.3601,0.525
1.795481,-0.3157,0.2300,-0.6787,0.783
1.807256,-0.2826,0.2090,-0.6637,0.751
1.815558,-0.1072,0.2008,-0.4347,0.491
1.825536,-0.0092,0.2192,-0.1540,0.268
1.835494,0.0422,0.2366,-0.0940,0.258
1.847954,-0.0440,0.3342,-0.0642,0.343
1.855831,-0.3456,0.4706,0.0320,0.585
1.866437,-0.7391,0.6455,0.0738,0.984
1.876016,-1.0634,0.8864,-0.0736,1.386
1.886592,-1.1192,1.0032,-0.1663,1.512
1.896818,-1.0474,1.0099,-0.2157,1.471
1.907825,-0.9057,0.8661,-0.1934,1.268
1.917205,-0.7497,0.7761,-0.2228,1.102
1.925561,-0.7563,0.7946,-0.4408,1.182
1.936580,-0.6389,0.8668,-0.8195,1.353
1.947089,-0.3571,0.8291,-1.0701,1.400
1.955686,0.0469,0.6680,-1.1231,1.308
1.965652,0.5026,0.3701,-1.1549,1.313
1.975601,0.8168,0.1402,-1.1378,1.408
1.986010,1.0965,-0.2256,-1.0317,1.522
1.995762,1.2331,-0.4414,-1.0832,1.700
2.007440,1.3072,-0.4769,-1.3606,1.946
2.015486,1.3165,-0.2771,-1.1840,1.792
2.025657,1.0420,-0.0486,-0.5158,1.164
2.035683,0.5143,-0.1047,0.3260,0.618
2.046295,0.1965,-0.5673,1.1450,1.293
2.057855,-0.0313,-1.4090,1.4483,2.021
2.066738,-0.2351,-2.4514,1.1149,2.703
2.076205,-0.3039,-3.1633,0.5521,3.226
2.087385,-0.4613,-3.7113,0.2897,3.751
2.097196,-0.3802,-3.9737,0.2931,4.003
2.107387,-0.4552,-3.8415,0.4262,3.892
2.117066,-0.6562,-3.3966,0.4963,3.495
2.127158,-0.9680,-3.0615,0.4079,3.237
2.137017,-1.4841,-2.7960,0.2853,3.178
2.146760,-1.9177,-2.6006,0.2277,3.239
2.159632,-2.2455,-2.3530,0.1999,3.259
2.167563,-2.2958,-2.0528,0.0152,3.080
2.179674,-2.0523,-1.7140,0.0003,2.674
2.196055,-1.5974,-1.2197,0.1490,2.015
2.207172,-1.1726,-0.5731,0.5706,1.424
2.215921,-0.7343,0.0977,1.3055,1.501
2.225891,-0.4130,0.6181,2.1384,2.264
2.242919,0.0168,0.9890,2.5765,2.760
2.245564,0.3874,1.0888,2.9991,3.214
2.257272,0.8420,0.9054,3.1014,3.339
2.265583,1.1553,0.5354,2.8975,3.165
2.275582,1.3245,0.0331,2.6528,2.965
2.285467,1.3356,-0.3429,2.6670,3.002
2.296809,1.1605,-0.6475,2.7593,3.063
2.306803,0.8465,-0.6924,2.7697,2.978
2.315772,0.4142,-0.4527,2.5809,2.653
2.325971,-0.0064,0.0426,2.0612,2.062
2.336696,-0.4660,0.4931,1.3246,1.488
2.345423,-0.8516,0.8308,0.5038,1.292
2.356161,-1.0656,1.1111,-0.1349,1.545
2.366014,-0.9999,1.4308,-0.5893,1.842
2.376222,-0.6801,1.6539,-0.8886,1.997
2.385998,-0.1076,1.7396,-0.9942,2.007
2.396140,0.5192,1.6893,-0.8698,1.970
2.407125,1.0275,1.6402,-0.5798,2.020
2.416147,1.3601,1.6606,-0.2352,2.159
2.425549,1.3384,1.7241,0.0030,2.183
2.436196,1.1906,1.8173,0.2274,2.184
2.446369,1.1470,1.7760,0.4301,2.157
2.455757,1.1568,1.6806,0.4301,2.085
2.466497,0.9845,1.6131,0.3053,1.914
2.475573,0.8642,1.2894,0.0812,1.554
2.486318,0.9544,1.0101,-0.2017,1.404
2.496627,1.1041,0.8841,-0.4338,1.479
2.506997,1.2636,0.7743,-0.6673,1.625
2.516570,1.3864,0.6793,-0.7640,1.723
2.525577,1.4658,0.6111,-0.5888,1.694
2.535786,1.4245,0.5419,-0.2368,1.542
2.548136,1.2637,0.5670,-0.0608,1.386
2.556646,0.8076,0.5774,-0.0055,0.993
2.565526,0.3169,0.6550,-0.2610,0.773
2.575618,-0.4250,0.6360,-0.2149,0.794
2.585557,-0.5063,0.8884,-0.8487,1.329
2.596630,-0.8410,0.8680,-1.0971,1.632
2.606813,-0.6066,0.9971,-1.3375,1.775
2.615580,0.0039,0.9222,-1.4848,1.748
2.627013,0.5947,0.9841,-1.6604,2.020
2.636523,1.0818,1.0466,-1.6748,2.252
2.645490,1.5707,1.0686,-1.2591,2.279
2.656907,1.6917,1.0088,-0.6087,2.062
2.666529,1.4857,1.0165,-0.0417,1.801
2.676272,0.9816,1.0913,0.2626,1.491
2.686470,0.6263,1.0565,0.2617,1.256
2.696598,0.2926,0.9124,0.2286,0.985
2.707443,-0.0635,0.8638,0.0399,0.867
2.716607,-0.4148,0.7607,-0.1677,0.883
2.726450,-0.5393,0.7800,-0.6110,1.128
2.735703,-0.4573,0.7578,-0.8673,1.239
2.745615,-0.0432,0.7483,-0.8147,1.107
2.758077,0.4171,0.6152,-0.3734,0.832
2.765659,0.6243,0.4404,0.0057,0.764
2.775583,0.6048,0.3193,0.2010,0.713
2.785485,0.3834,0.2660,0.1078,0.479
2.795680,0.2472,0.2262,-0.0930,0.348
2.807486,0.1847,0.2270,-0.2770,0.403
2.815785,0.1949,0.1732,-0.4719,0.539
2.825794,0.2058,0.0650,-0.8164,0.844
2.837009,0.3642,-0.0430,-1.1035,1.163
2.845914,0.4376,-0.0687,-1.3278,1.400
2.858010,0.5770,0.1649,-1.3924,1.516
2.866408,1.0547,0.5215,-1.2854,1.743
2.875947,1.6748,0.7968,-0.9004,2.062
2.886957,1.3993,0.9907,-0.0371,1.715
2.897016,0.7460,0.8850,1.0129,1.538
2.908009,0.2107,0.3839,1.6062,1.665
2.917249,-0.4444,-0.3629,1.2132,1.342
2.926088,-1.3766,-1.1785,0.4082,1.858
2.936511,-1.9168,-1.6949,-0.1022,2.561
2.946746,-3.0814,-1.9674,-0.1094,3.658
2.956565,-3.0134,-2.1868,0.2117,3.729
2.967131,-3.3596,-2.4482,0.6717,4.211
2.976769,-1.9154,-2.8605,1.2572,3.665
2.990190,-0.1689,-3.6825,1.7561,4.083
2.997396,1.2036,-4.7643,1.8979,5.268
3.009340,2.1511,-5.6960,1.7782,6.343
3.018227,2.1005,-5.9595,1.3390,6.459
3.036857,1.6034,-5.5430,0.9009,5.840
3.046475,0.2382,-4.3599,1.0275,4.486
3.057640,-1.4000,-2.8636,1.1559,3.391
3.066541,-2.6298,-1.7351,0.6706,3.221
3.076160,-3.2869,-1.1381,-0.1697,3.483
3.086512,-3.4527,-0.8272,-0.7219,3.623
3.095535,-3.5074,-0.5570,-0.9285,3.671
3.106478,-3.3754,-0.2747,-0.6290,3.445
3.115868,-3.1469,-0.0213,-0.1562,3.151
3.125768,-2.8312,0.0114,0.3095,2.848
3.135681,-2.4042,-0.1642,0.6680,2.501
3.146142,-2.1037,-0.4531,0.5909,2.232
3.158741,-1.8495,-0.6791,0.2851,1.991
3.165893,-1.5598,-0.8138,0.0658,1.761
3.176619,-1.2962,-0.7456,-0.0729,1.497
3.186598,-1.0325,-0.4191,-0.0227,1.115
3.199807,-0.8656,-0.0787,0.0799,0.873
3.206379,-0.8753,0.3033,0.1115,0.933
3.216456,-0.8545,0.6039,0.1129,1.052
3.226237,-0.8322,0.8921,0.4644,1.305
3.236564,-0.8112,1.1823,0.8766,1.681
3.246256,-0.8314,1.4749,0.8613,1.900
3.256800,-0.6577,1.7559,0.4483,1.928
3.266535,-0.2864,1.9154,-0.2656,1.955
3.275720,0.0405,2.0349,-0.8414,2.202
3.286646,0.3504,2.1148,-1.3681,2.543
3.296193,0.6716,2.1961,-1.4343,2.708
3.310969,1.0967,2.2247,-1.0982,2.713
3.315644,1.3824,2.1997,-0.7461,2.703
3.326497,1.7039,2.2171,-0.4475,2.832
3.336668,1.5817,2.3322,-0.2977,2.834
3.346003,2.3651,2.6992,-0.1974,3.594
3.360406,1.8835,2.7484,-0.7765,3.421
3.366597,1.8594,2.7501,-0.9841,3.462
3.376440,1.7017,2.7415,-0.9119,3.353
3.386645,1.2337,2.4495,-1.0820,2.948
3.396806,0.9231,2.7714,-0.7062,3.005
3.409893,1.7081,2.8220,-0.5239,3.340
3.416315,1.2904,2.4775,-0.4426,2.828
3.432874,0.7391,1.7769,-0.2999,1.948
3.435864,0.8606,1.5099,0.1498,1.744
3.446497,0.7854,1.3899,0.1723,1.606
3.457167,0.5002,1.1584,-0.1637,1.272
3.466615,0.7263,0.9520,-0.4203,1.269
3.475693,0.4291,0.6209,-0.4718,0.890
3.486532,0.4113,0.3288,-0.3891,0.655
3.496266,0.4105,0.1855,-0.2285,0.505
3.507409,0.3814,0.1649,-0.1268,0.434
3.516749,0.3240,0.1716,-0.1512,0.397
3.526308,0.2401,0.2733,-0.2871,0.463
3.536697,0.1717,0.3473,-0.4109,0.565
3.550298,0.0928,0.4205,-0.5906,0.731
3.556106,-0.0231,0.4929,-0.9067,1.032
3.566984,-0.0799,0.5778,-1.1788,1.315
3.575654,0.0169,0.6347,-1.3751,1.515
3.586526,0.2671,0.7044,-1.5592,1.732
3.596660,0.5870,0.7734,-1.5249,1.808
3.607509,0.7844,0.8419,-1.3684,1.788
3.616502,0.7771,0.9643,-1.0662,1.634
3.626169,0.5927,1.0996,-0.9079,1.544
3.636483,0.3955,1.2477,-0.9907,1.642
3.645751,0.2804,1.3266,-1.1649,1.788
3.657284,0.4240,1.2547,-1.1854,1.777
3.665682,1.0147,1.3322,-0.8232,1.866
3.681834,1.0008,1.2330,-0.6667,1.722
3.685460,1.5761,1.2715,-0.3239,2.051
3.695754,1.5395,1.2440,-0.1779,1.987
3.708560,1.8703,1.1783,0.2057,2.220
3.715801,1.5909,1.0873,0.2688,1.946
3.726975,1.3053,0.8610,0.5852,1.670
3.736969,0.6386,0.5941,0.9595,1.297
3.747065,-0.3350,0.1369,1.0457,1.107
3.756925,-1.3387,-0.3066,0.7733,1.576
3.767511,-2.2064,-0.6821,0.1982,2.318
3.776946,-2.6944,-1.3048,-0.5274,3.040
3.787436,-2.5628,-2.0410,-0.9026,3.398
3.797992,-2.3605,-2.7663,-0.5686,3.681
3.809294,-2.1566,-3.3850,0.0086,4.014
3.816903,-2.0227,-3.8828,0.4581,4.402
3.826947,-1.8379,-4.2736,0.5914,4.690
3.837400,-1.5399,-4.5433,0.2614,4.804
3.848065,-1.0930,-4.6780,-0.3626,4.818
3.857363,-0.5450,-4.7721,-1.0842,4.924
3.875585,0.1079,-4.8743,-1.7395,5.176
3.886030,0.5487,-5.0026,-1.8040,5.346
3.895609,0.6443,-4.7322,-1.3640,4.967
3.907338,0.3619,-4.0506,-0.5869,4.109
3.917428,0.0755,-3.1909,0.1739,3.197
3.927199,-0.2310,-2.2208,0.7694,2.362
3.935830,-0.1638,-1.4392,1.5230,2.102
3.945908,0.0695,-0.7905,2.0889,2.235
3.956209,0.1742,-0.2619,2.5191,2.539
3.965954,0.2523,0.2816,2.9469,2.971
3.975806,0.3331,0.7177,3.3106,3.404
3.985576,0.2570,1.0458,3.4949,3.657
3.998505,0.0520,1.2925,3.4310,3.667
4.005876,-0.2093,1.3468,3.2266,3.503
4.015483,-0.4437,1.1526,2.9265,3.176
4.026973,-0.5993,0.7222,2.4580,2.631
4.035928,-0.7073,0.2867,1.9291,2.075
4.045583,-0.6097,0.1056,1.4362,1.564
4.055851,-0.3753,0.1387,1.1148,1.184
4.065593,0.0232,0.3049,0.8588,0.912
4.075864,0.4631,0.6867,0.6572,1.057
4.086456,0.9717,1.1624,0.3492,1.555
4.096074,1.5060,1.6378,0.0171,2.225
4.106054,1.9799,2.0191,-0.2981,2.843
4.115530,2.3979,2.2862,-0.4553,3.344
4.125681,2.4206,2.3981,-0.4052,3.431
4.135844,2.3086,2.4589,-0.1242,3.375
4.145500,1.9394,2.3723,0.1223,3.067
4.156690,1.5143,2.1930,0.2253,2.675
4.166142,1.1453,1.9607,0.3179,2.293
4.175842,0.6060,1.7555,0.7500,2.003
4.185829,0.0674,1.5213,1.1925,1.934
4.196001,-0.5172,1.1076,1.4969,1.933
4.206689,-0.9383,0.9908,1.5946,2.099
4.216169,-0.8379,0.9771,1.3428,1.860
4.225582,-0.8649,1.1212,0.8415,1.647
4.236096,-0.5580,1.3843,0.1974,1.506
4.245455,-0.0635,1.5367,-0.5975,1.650
4.255954,0.5792,1.7020,-1.1959,2.159
4.266477,1.1509,1.7725,-1.5509,2.621
4.277255,1.5750,1.7359,-1.5799,2.827
4.285767,1.6678,1.6740,-1.3545,2.724
4.296363,1.3998,1.4367,-1.2462,2.361
4.306839,0.9720,1.2053,-1.2895,2.015
4.316350,0.7206,1.1170,-1.3311,1.881
4.326144,0.5357,1.0621,-1.2787,1.746
4.336145,0.1670,1.0105,-1.2090,1.585
4.345430,0.1778,0.9335,-1.0839,1.442
4.355929,0.0482,0.8435,-1.0058,1.314
4.366621,-0.2600,0.7389,-1.1311,1.376
4.375610,-0.5365,0.7823,-1.2325,1.555
4.385607,-1.0489,0.9051,-1.5284,2.063
4.395524,-0.8989,1.0261,-1.5419,2.059
4.405812,-0.7403,1.0086,-1.4345,1.903
4.415808,-0.4293,0.9483,-1.2738,1.645
4.426785,-0.0851,0.7641,-1.0205,1.278
4.435835,0.2394,0.6058,-1.0013,1.195
4.447018,0.5943,0.2831,-1.1198,1.299
4.457007,0.7820,0.0281,-1.0888,1.341
4.466146,0.9089,-0.1316,-0.9481,1.320
4.475509,1.0021,-0.1415,-0.7658,1.269
4.486136,0.8864,0.0389,-0.3131,0.941
4.496180,0.6739,0.3005,0.1472,0.752
4.507523,0.3040,0.3983,0.3801,0.629
4.520189,-0.1733,0.2649,0.2633,0.412
4.525840,-0.4698,0.0365,-0.0920,0.480
4.536122,-0.6196,-0.2057,-0.5607,0.861
4.545782,-0.5767,-0.4210,-1.0604,1.278
4.555902,-0.3121,-0.5960,-1.6173,1.752
4.565956,-0.6276,-0.7443,-2.0806,2.297
4.576366,-0.2987,-0.7430,-2.2283,2.368
4.587582,0.4709,-0.5515,-1.7426,1.888
4.596575,1.0101,-0.3464,-0.9121,1.404
4.606431,1.3323,-0.4413,0.1553,1.412
4.617834,1.4633,-0.9722,0.9652,2.004
4.626535,1.2251,-1.7892,1.2945,2.525
4.636884,0.7079,-2.8919,1.2767,3.239
4.646786,-0.2162,-4.0894,1.2335,4.277
4.657124,-0.8967,-5.2049,1.2559,5.429
4.667735,-1.6108,-6.0073,1.2360,6.341
4.677497,-2.0687,-5.9794,1.1725,6.435
4.688112,-1.8125,-5.3387,1.1602,5.756
4.697550,-1.1312,-4.4804,1.1607,4.765
4.716062,-0.7895,-3.4467,1.2099,3.737
4.725832,-0.8388,-2.4544,1.4143,2.954
4.736006,-1.1675,-1.5174,1.4851,2.423
4.746042,-1.9075,-0.3500,1.4358,2.413
4.756095,-2.2778,0.2428,1.3972,2.683
4.765707,-2.6811,0.4652,1.2482,2.994
4.776096,-2.8681,0.7399,0.9640,3.115
4.785579,-2.7198,0.7127,0.6267,2.881
4.795926,-2.3363,0.4520,0.5489,2.442
4.805479,-1.8825,-0.0286,0.6617,1.996
4.815757,-1.6723,-0.4294,0.7623,1.887
4.825535,-1.6671,-0.6138,0.8247,1.959
4.836529,-1.7118,-0.5826,0.8610,2.003
4.845939,-1.5057,-0.3224,0.6955,1.690
4.859340,-1.1240,0.0045,0.3845,1.188
4.865989,-0.7056,0.3444,0.0914,0.790
4.876191,-0.5264,0.7255,-0.3061,0.947
4.886490,-0.4531,1.1354,-0.8193,1.472
4.897065,-0.3503,1.5343,-1.1313,1.938
4.906587,-0.2170,1.7593,-1.0630,2.067
4.916311,0.1363,1.6883,-0.9819,1.958
4.925989,0.3276,1.4580,-1.0248,1.812
4.936735,0.4125,1.2453,-1.2321,1.800
4.946494,0.4603,1.0637,-1.3715,1.796
4.956739,0.6074,0.9813,-1.3476,1.774
4.966469,0.8004,0.9291,-1.2314,1.738
4.979420,1.0542,1.0017,-0.8360,1.677
4.985985,1.2855,1.1172,-0.3026,1.730
4.996087,1.1805,1.3570,0.1184,1.803
5.006422,0.9173,1.7614,0.2054,1.997
5.016459,1.1898,2.1401,0.0391,2.449
5.025625,1.1402,2.4384,-0.4060,2.722
5.036078,1.1524,2.7105,-0.9100,3.083
5.045655,1.1879,2.8195,-0.9683,3.209
5.059970,1.1261,2.8740,-1.0298,3.254
5.066479,1.1316,2.9008,-1.0128,3.274
5.076375,0.9611,2.7362,-0.7262,2.990
5.086757,0.8208,2.5706,-0.3606,2.722
5.101144,1.2142,2.4720,-0.0520,2.755
5.105642,0.9030,2.2498,-0.3166,2.445
5.116801,0.8674,2.0404,-0.6736,2.317
5.126281,0.7383,1.9533,-0.7912,2.233
5.136446,0.5840,1.8931,-0.9247,2.186
5.146139,0.5543,1.9142,-0.9523,2.209
5.157263,0.4044,1.8800,-0.8654,2.109
5.166900,0.1623,1.7085,-0.7912,1.890
5.178302,0.0994,1.3863,-0.7461,1.577
5.186518,0.0691,1.0491,-0.5427,1.183
5.196037,0.0434,0.7516,-0.4124,0.858
5.211523,0.0204,0.5214,-0.4889,0.715
5.215539,-0.0126,0.3856,-0.6052,0.718
5.225638,-0.0306,0.2630,-0.5859,0.643
5.235528,0.0068,0.2218,-0.3521,0.416
5.246545,0.0460,0.1120,-0.0948,0.154
5.259265,-0.1169,0.1108,0.1308,0.208
5.266704,-0.3583,0.2044,0.0792,0.420
5.276150,-0.3647,0.2429,-0.1675,0.469
5.286117,-0.2190,0.3219,-0.4450,0.591
5.296305,0.0225,0.2647,-0.6706,0.721
5.306585,0.2899,0.3031,-1.1151,1.191
5.316570,0.7178,0.3827,-1.6932,1.879
5.330309,1.2505,0.4628,-1.8969,2.319
5.335997,1.5603,0.4479,-1.4921,2.205
5.345596,1.5907,0.2566,-0.8745,1.833
5.355769,1.3159,-0.0567,-0.5235,1.417
5.366493,0.8284,-0.3146,-0.3727,0.961
5.375716,0.2498,-0.5714,-0.3548,0.718
5.387083,-0.1173,-0.9640,-0.5385,1.110
5.395764,-0.2287,-1.5471,-0.2193,1.579
5.406699,-0.4359,-2.3208,0.4197,2.398
5.418208,-0.9141,-3.0802,0.7043,3.289
5.431936,-1.6800,-3.5128,0.6410,3.946
5.436988,-2.3721,-3.5929,0.2616,4.313
5.446563,-2.4998,-3.5934,-0.2788,4.386
5.457409,-2.0780,-3.6917,-0.6883,4.292
5.467329,-1.6443,-3.8741,-0.9192,4.308
5.477683,-1.2064,-3.9076,-0.6579,4.142
5.489318,-0.8649,-3.9003,-0.1110,3.997
5.497351,-0.8253,-3.6883,0.3927,3.800
5.506886,-0.9924,-3.3530,0.8109,3.590
5.517008,-1.0514,-2.7724,1.2814,3.230
5.528431,-1.0688,-2.2601,1.8725,3.124
5.538666,-0.9631,-1.7613,2.2543,3.019
5.555817,-0.8099,-1.1408,2.6244,2.974
5.565847,-0.6617,-0.2819,3.3252,3.402
