time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.654009,-0.0564,0.1450,0.2227,0.272
0.664692,-0.1399,0.1575,0.2154,0.301
0.674201,-0.1556,0.1155,0.1800,0.264
0.684144,-0.1040,0.1146,0.2658,0.308
0.694620,-0.0265,0.1138,0.3504,0.369
0.704368,0.0631,0.1541,0.4612,0.490
0.713951,0.1512,0.2085,0.5539,0.611
0.725524,0.2244,0.2503,0.6518,0.733
0.735108,0.1603,0.2659,0.7525,0.814
0.746565,-0.0132,0.2552,0.8842,0.920
0.755094,-0.2421,0.1769,0.7515,0.809
0.764962,-0.3895,0.0985,0.5221,0.659
0.776562,-0.3871,0.0608,0.2804,0.482
0.784965,-0.2349,0.0363,0.0417,0.241
0.794394,-0.0553,0.0658,-0.0983,0.131
0.804778,0.0703,0.1767,-0.1802,0.262
0.814539,0.1278,0.2873,-0.3128,0.444
0.825371,0.2531,0.3840,-0.4973,0.677
0.833851,0.4184,0.3986,-0.5412,0.792
0.844321,0.6094,0.4128,-0.4134,0.844
0.853933,0.6765,0.4265,-0.0317,0.800
0.864363,0.5799,0.3580,0.3697,0.775
0.875525,0.4132,0.2215,0.7853,0.915
0.884069,0.1186,0.0718,0.9800,0.990
0.894014,-0.1676,-0.0773,1.0753,1.091
0.905712,-0.3741,-0.1716,1.0179,1.098
0.915467,-0.5383,-0.1435,0.7971,0.973
0.925160,-0.6852,-0.0607,0.7342,1.006
0.935313,-0.7595,0.0772,0.7683,1.083
0.945477,-0.7753,0.1614,0.8956,1.195
0.955605,-0.7738,0.1916,1.0620,1.328
0.965263,-0.7934,0.1538,1.1619,1.415
0.975066,-0.7910,0.1836,1.1185,1.382
0.985257,-0.6802,0.1441,0.8699,1.114
0.996827,-0.4623,0.1032,0.5166,0.701
1.006474,-0.2111,0.0204,0.2247,0.309
1.025092,0.1213,-0.1197,-0.1878,0.254
1.034946,0.2919,-0.2307,-0.2838,0.468
1.044838,0.2923,-0.2325,-0.4134,0.557
1.054292,0.3144,-0.0843,-0.6148,0.696
1.064691,0.3466,0.1185,-0.8175,0.896
1.076480,0.4023,0.4170,-0.8427,1.023
1.085268,0.5038,0.5527,-0.6233,0.974
1.094728,0.5116,0.4985,-0.2452,0.755
1.104591,0.3317,0.3635,0.2316,0.544
1.114000,-0.0580,0.2832,0.5980,0.664
1.125557,-0.4604,0.2710,0.8103,0.971
1.133953,-0.6539,0.2856,0.8681,1.124
1.144180,-0.5564,0.3271,0.8824,1.093
1.154054,-0.1282,0.3002,0.9196,0.976
1.163959,0.4650,0.0146,0.8108,0.935
1.175400,0.8952,-0.3661,0.7692,1.236
1.185490,1.1889,-0.6104,0.7382,1.527
1.195212,1.0871,-0.5686,0.5031,1.326
1.212269,0.7538,-0.2819,0.1939,0.828
1.214435,0.6635,0.0865,-0.0199,0.669
1.225066,0.6775,0.3187,-0.2016,0.775
1.234636,0.7386,0.3606,-0.3078,0.878
1.244820,0.7348,0.2941,-0.4062,0.890
1.254349,0.5704,0.2689,-0.5935,0.866
1.265298,0.3841,0.3394,-0.8182,0.965
1.275704,0.2091,0.4371,-0.9244,1.044
1.284342,0.2408,0.4394,-0.8247,0.965
1.294370,0.3184,0.2372,-0.4236,0.581
1.304530,0.2794,0.0756,0.1098,0.310
1.316572,-0.0126,0.1314,0.4539,0.473
1.327350,-0.3822,0.2959,0.5901,0.763
1.334459,-0.7204,0.5419,0.4217,0.995
1.344526,-0.7509,0.6377,-0.2809,1.024
1.355826,-0.6063,0.6379,-0.8344,1.213
1.365291,-0.3410,0.5424,-1.0059,1.193
1.375839,0.1494,0.2560,-0.6735,0.736
1.385670,0.7620,-0.1121,0.1066,0.778
1.395294,1.0830,-0.3167,0.5711,1.265
1.405419,1.1395,-0.2487,0.5164,1.276
1.414424,0.9741,-0.0308,0.1186,0.982
1.426176,0.7936,0.0782,-0.5267,0.956
1.435469,0.5982,0.1600,-1.0772,1.242
1.445498,0.3563,0.1601,-1.3680,1.423
1.454565,0.0923,0.1194,-1.4693,1.477
1.465108,-0.1938,0.1332,-1.3854,1.405
1.475215,-0.5099,0.1468,-1.2868,1.392
1.484303,-0.7564,0.1874,-1.1826,1.416
1.494302,-0.9026,0.2274,-1.0973,1.439
1.504276,-0.8522,0.3485,-1.0011,1.360
1.514359,-0.7431,0.5642,-0.7858,1.220
1.527231,-0.5419,0.7246,-0.4551,1.013
1.534352,-0.3328,0.7890,-0.0287,0.857
1.544294,-0.0848,0.6761,0.4595,0.822
1.555478,0.1594,0.4135,0.7470,0.869
1.565555,0.2856,0.0557,0.7255,0.782
1.575968,0.2614,-0.2611,0.4534,0.585
1.585446,-0.1324,-0.2778,0.0227,0.309
1.594378,-0.8809,-0.0076,-0.4746,1.001
1.605433,-1.0304,0.3995,-0.7508,1.336
1.614404,-0.5823,0.7797,-0.8956,1.323
1.626992,-0.4634,0.9286,-0.4572,1.134
1.635347,-0.1289,0.9413,-0.4143,1.037
1.644333,0.2716,0.6544,-0.3300,0.782
1.654292,0.5599,0.2040,-0.2034,0.630
1.664877,0.8434,-0.2463,-0.0483,0.880
1.675373,0.7537,-0.5058,-0.0430,0.909
1.685205,0.4824,-0.5609,-0.0629,0.742
1.694346,0.3990,-0.6710,-0.0631,0.783
1.704255,0.3674,-0.7542,0.1735,0.857
1.714605,0.2623,-0.9733,0.5043,1.127
1.725923,0.2870,-1.3415,0.7877,1.582
1.735047,0.4947,-1.9806,1.0990,2.318
1.745852,0.8894,-2.8622,1.3445,3.285
1.754990,0.9635,-3.8242,1.4923,4.217
1.764936,0.6167,-4.6496,1.5067,4.926
1.775386,0.0593,-5.0393,1.3094,5.207
1.785176,-0.5543,-5.0480,1.0275,5.181
1.795786,-0.9799,-4.5807,0.8000,4.752
1.811498,-1.0439,-3.7327,0.2894,3.887
1.815512,-0.6403,-3.1577,0.1502,3.225
1.825749,-0.1260,-2.8556,0.5322,2.908
1.835767,0.0764,-2.7718,1.5552,3.179
1.845801,-0.1423,-2.6065,2.4934,3.610
1.858588,-0.8331,-2.2506,3.0004,3.842
1.876126,-1.7704,-1.6494,3.0647,3.905
1.892010,-2.6639,-0.9286,2.8226,3.991
1.894256,-3.1837,-0.1418,2.1150,3.825
1.904218,-3.3862,0.3973,1.2849,3.644
1.914284,-3.2478,0.6067,0.9185,3.429
1.925705,-2.9213,0.4177,1.0923,3.147
1.934286,-2.6973,-0.0335,1.1689,2.940
1.944790,-2.4801,-0.4883,0.9749,2.709
1.954732,-2.2777,-0.7019,0.5971,2.457
1.965288,-1.9409,-0.6736,-0.1183,2.058
1.976457,-1.4397,-0.5650,-0.9069,1.793
1.986120,-0.8652,-0.3876,-1.5217,1.793
1.994509,-0.3816,-0.2627,-1.4671,1.538
2.004316,-0.1049,-0.0938,-1.0369,1.046
2.014542,0.0049,0.0231,-0.8310,0.831
2.026919,-0.1035,0.0609,-0.7778,0.787
2.034347,-0.2942,0.2106,-0.6748,0.766
2.044769,-0.0930,0.1459,-0.6734,0.695
2.054208,0.2927,0.1676,-1.0038,1.059
2.064520,0.7227,0.2771,-1.4321,1.628
2.075899,1.0766,0.5829,-1.4366,1.887
2.084444,1.1592,0.9593,-1.1915,1.919
2.094206,1.1488,1.5009,-1.0303,2.153
2.104222,1.1306,1.9888,-0.9420,2.474
2.114871,1.1917,2.4218,-0.7499,2.801
2.125724,1.2767,2.6913,-0.5208,3.024
2.136308,1.3992,2.8790,-0.2142,3.208
2.145109,1.5459,2.9033,0.0327,3.289
2.155249,1.7931,2.9285,0.3151,3.448
2.166571,1.7533,2.9015,0.4146,3.415
2.176808,1.7708,2.7803,0.2754,3.308
2.185926,1.7169,2.6998,0.1413,3.203
2.194860,1.4972,2.6869,0.1228,3.078
2.205351,1.2351,2.6598,0.0047,2.933
2.215350,0.8374,2.6319,-0.0378,2.762
2.226017,0.3214,2.7115,-0.2371,2.741
2.234330,0.2072,2.7896,-0.5646,2.854
2.244582,-0.0484,2.8660,-0.6759,2.945
2.254389,-0.2005,2.8593,-0.5679,2.922
2.265934,-0.4147,2.8244,-0.3621,2.878
2.276433,-0.5626,2.5836,-0.2767,2.659
2.285117,-0.6226,2.2997,-0.4313,2.421
2.294579,-0.7383,2.0537,-0.5342,2.247
2.304158,-1.0028,1.7909,-0.6384,2.150
2.314882,-1.2550,1.5792,-0.8128,2.175
2.326511,-1.2440,1.3645,-0.9523,2.078
2.334798,-1.0732,1.1883,-1.0609,1.921
2.345555,-0.6831,0.9971,-1.0842,1.624
2.355055,-0.2028,0.7918,-1.1597,1.419
2.364823,0.1992,0.6005,-1.1798,1.339
2.375061,0.6018,0.3149,-1.2639,1.435
2.384654,0.9321,0.0040,-1.3004,1.600
2.396174,1.1882,-0.3318,-1.2626,1.765
2.405534,1.4406,-0.6653,-1.2230,2.003
2.415805,1.5674,-1.0238,-1.1295,2.187
2.425502,1.5667,-1.1753,-0.8869,2.150
2.434895,1.2910,-1.0929,-0.6207,1.802
2.444696,1.0043,-1.1858,-0.1582,1.562
2.454731,0.7634,-1.6038,0.1718,1.785
2.464853,0.4189,-2.3330,1.0318,2.585
2.475693,-0.4057,-3.4270,1.9461,3.962
2.484842,-1.6660,-4.4111,2.1355,5.176
2.495489,-3.0095,-4.9883,1.4350,6.000
2.505308,-3.9143,-5.0923,0.0608,6.423
2.514920,-3.7845,-4.9550,-0.9981,6.314
2.525629,-2.7919,-4.5484,-1.4120,5.521
2.534942,-1.6966,-3.7622,-1.3315,4.337
2.544685,-0.9000,-2.8540,-0.7584,3.087
2.554624,-0.3040,-1.8107,-0.1154,1.840
2.565284,0.0635,-0.8636,0.3659,0.940
2.575819,0.2954,-0.0261,0.7665,0.822
2.585431,0.3485,0.5662,1.2083,1.379
2.595130,0.2420,0.9127,1.6853,1.932
2.605098,0.1982,0.8920,2.2170,2.398
2.615258,0.2079,0.7380,2.7147,2.821
2.625469,0.2105,0.4801,3.2192,3.262
2.635655,0.2327,0.1187,3.5696,3.579
2.646928,0.2526,-0.3613,3.6934,3.720
2.655660,0.2901,-0.8265,3.4035,3.514
2.666095,0.6064,-1.0747,2.8063,3.066
2.679043,1.1393,-1.0264,2.1443,2.636
2.687373,1.5076,-0.6406,1.7671,2.410
2.697763,1.9799,-0.2438,1.7825,2.675
2.712845,1.3437,0.4229,1.8386,2.316
2.716638,0.5683,0.8826,1.3956,1.746
2.735089,-0.3358,1.2917,0.5625,1.448
2.745328,-0.9888,1.7051,-0.1620,1.978
2.755225,-1.2370,2.0088,-0.7335,2.471
2.765304,-1.0000,2.1235,-1.0714,2.580
2.774528,-0.4934,2.0368,-1.3356,2.485
2.785692,0.0577,1.8704,-1.5548,2.433
2.794239,0.5574,1.7461,-1.5581,2.406
2.804143,1.1287,1.6641,-1.2345,2.360
2.814504,1.8383,1.6384,-0.8413,2.602
2.824690,2.0964,1.6692,-0.4896,2.724
2.835130,2.2019,1.6196,-0.1840,2.740
2.844184,2.2026,1.6122,0.0554,2.730
2.855091,2.1580,1.6225,0.2396,2.711
2.865244,1.9268,1.8003,0.2697,2.651
2.877353,1.5768,1.9657,0.1422,2.524
2.886492,1.1434,2.1856,-0.1139,2.469
2.894282,0.8463,2.3371,-0.5233,2.540
2.905237,0.6259,2.5552,-0.8945,2.779
2.914564,0.5043,2.8118,-0.9979,3.026
2.924988,0.4326,2.9840,-0.8208,3.125
2.935694,0.3064,2.8541,-0.5265,2.918
2.944214,-0.0498,2.4769,-0.3588,2.503
2.954922,-0.6512,2.0576,-0.3427,2.185
2.965846,-1.1570,1.6374,-0.3942,2.043
2.974878,-1.4252,1.2166,-0.4368,1.924
2.985065,-1.3050,0.8094,-0.4415,1.598
2.994950,-1.0471,0.4294,-0.5504,1.258
3.004871,-0.7759,0.0624,-0.7115,1.055
3.014469,-0.4728,-0.1955,-1.0408,1.160
3.026069,-0.1167,-0.3849,-1.3200,1.380
3.035389,0.3149,-0.5196,-1.4165,1.541
3.045416,0.8996,-0.6269,-1.3066,1.706
3.055327,1.4443,-0.6793,-0.9644,1.865
3.064945,1.5793,-0.6767,-0.4594,1.779
3.076155,1.4127,-0.7553,0.0151,1.602
3.085193,1.0836,-0.7792,0.4293,1.402
3.094804,0.5561,-0.7895,0.7143,1.201
3.105474,-0.0178,-0.8136,0.9257,1.233
3.115160,-0.6369,-0.8515,0.9426,1.421
3.126562,-1.1061,-0.8625,1.0076,1.727
3.135458,-1.3262,-0.8470,1.1025,1.921
3.145486,-1.2137,-0.8733,0.9502,1.772
3.156509,-0.7410,-1.0775,0.4952,1.398
3.166374,0.0353,-1.4322,-0.1489,1.440
3.177633,1.0988,-1.7872,-0.6604,2.199
3.185159,2.1367,-2.0743,-0.5297,3.025
3.195902,2.7660,-2.2795,-0.3127,3.598
3.205325,2.6718,-2.7025,0.4666,3.829
3.214429,1.9249,-3.2476,1.5736,4.090
3.224409,0.5397,-3.8472,1.9281,4.337
3.234493,-1.0632,-4.1066,1.2878,4.433
3.245164,-2.5501,-3.9983,0.5425,4.773
3.254368,-3.4950,-3.6312,0.1297,5.042
3.264673,-3.6919,-3.1007,0.2801,4.829
3.275288,-3.3460,-2.4478,0.8538,4.233
3.285021,-2.8902,-1.6594,1.6133,3.703
3.294803,-2.5071,-0.9420,2.3066,3.535
3.305074,-2.1801,-0.5817,2.6656,3.492
3.317023,-2.0733,-0.4566,2.6274,3.378
3.325365,-2.1331,-0.6079,2.2012,3.125
3.334907,-2.2144,-0.9667,1.2509,2.721
3.344297,-2.1427,-1.2866,0.3127,2.519
3.354724,-1.9916,-1.3358,-0.1806,2.405
3.364942,-1.8074,-1.1273,-0.0286,2.130
3.375444,-1.5792,-0.7972,0.3413,1.802
3.385258,-1.3905,-0.4410,0.6370,1.592
3.394631,-1.2010,-0.1803,0.6447,1.375
3.405171,-1.0058,-0.0556,0.2604,1.040
3.414221,-0.8316,0.0425,-0.3234,0.893
3.427226,-0.7611,0.1426,-0.7468,1.076
3.435994,-0.7124,0.1806,-0.8653,1.135
3.446081,-0.6019,0.3328,-1.0910,1.290
3.457114,-0.4026,0.5694,-1.5503,1.700
3.465902,-0.3851,0.9849,-1.9055,2.179
3.476529,-0.3716,1.5930,-2.1823,2.727
3.486822,0.3985,1.8911,-2.2644,2.977
3.494996,0.9810,2.3019,-2.0182,3.215
3.505726,1.4979,2.7562,-1.5203,3.486
3.515202,1.8120,3.2541,-1.0435,3.868
3.526326,2.0533,3.7840,-1.1109,4.446
3.536503,2.3055,4.1672,-1.1047,4.889
3.546690,2.3786,4.4709,-0.8270,5.131
3.559707,2.1243,4.6263,-0.6192,5.128
3.566814,1.6816,4.7008,-0.7659,5.051
3.580051,1.2063,4.6520,-0.7672,4.867
3.594786,0.6920,4.4398,-0.5113,4.522
3.606847,0.3831,3.9768,-0.3506,4.011
3.615253,0.1616,3.4979,-0.2248,3.509
3.624692,0.2607,3.0442,-0.2316,3.064
3.635393,0.5974,2.5343,-0.3023,2.621
3.644982,0.7066,2.1459,-0.0273,2.259
3.655318,1.0120,1.7700,0.2933,2.060
3.664767,0.7944,1.2952,0.2846,1.546
3.675121,0.5339,0.9276,0.2539,1.100
3.685062,-0.1694,0.6951,0.4202,0.830
3.695062,-0.7714,0.3937,0.3219,0.924
3.705266,-1.1337,0.1454,-0.2547,1.171
3.714339,-1.1886,0.0863,-0.8115,1.442
3.726596,-0.7676,0.2723,-1.0480,1.327
3.735422,-0.0266,0.4458,-0.6300,0.772
3.744339,0.7751,0.3481,0.1140,0.857
3.755405,1.2300,0.1291,0.7198,1.431
3.765352,1.0128,-0.0891,0.7655,1.273
3.777098,0.3564,-0.3202,0.3062,0.569
3.785344,-0.1795,-0.3467,-0.5489,0.674
3.795968,-0.4704,-0.3186,-1.3226,1.440
3.805306,-0.4736,-0.2092,-1.8070,1.880
3.814626,-0.3751,-0.0198,-2.0382,2.073
3.826696,0.0085,0.2645,-2.0915,2.108
3.835199,0.7159,0.3992,-1.8513,2.025
3.850536,1.3500,0.3981,-1.2367,1.874
3.855466,1.6480,0.3980,-0.6866,1.829
3.864911,1.5468,0.2075,-0.3925,1.609
3.875355,1.3423,-0.3364,-0.0545,1.385
3.885101,0.5466,-1.2204,0.7459,1.531
3.894414,-0.3719,-2.4994,1.2404,2.815
3.905360,-1.4109,-4.0639,1.2411,4.477
3.921207,-2.3985,-5.3014,0.7135,5.862
3.926772,-3.0326,-5.9813,0.1560,6.708
3.938343,-2.7586,-6.2393,-0.1966,6.825
3.944923,-2.0029,-6.0751,-0.2470,6.402
3.956513,-1.0669,-5.5701,0.3720,5.684
3.966870,-0.2783,-4.9014,1.2925,5.077
3.977502,0.1042,-4.0011,1.7401,4.364
3.985255,0.1612,-2.8288,1.8032,3.359
3.994869,0.1357,-1.5071,1.7587,2.320
4.005162,0.1383,-0.4173,1.8902,1.941
4.014204,0.3047,0.3179,2.2098,2.253
4.025173,0.2923,0.8765,2.7046,2.858
4.035988,0.0799,1.2593,3.1696,3.412
4.045768,-0.3197,1.3844,3.4370,3.719
4.055511,-0.7387,1.1685,3.4345,3.702
4.064990,-0.7913,0.7051,3.1487,3.322
4.076970,-1.1086,0.2507,2.4793,2.727
4.085426,-1.2342,-0.1960,1.5905,2.023
4.095021,-0.8608,-0.4697,0.8767,1.315
4.105162,-0.2521,-0.4462,0.3657,0.630
4.116939,0.5894,-0.2744,0.2487,0.696
4.131093,1.3897,0.1283,0.3622,1.442
4.135045,1.5478,0.6401,0.4336,1.730
4.145308,2.2857,0.8671,0.2993,2.463
4.155496,2.3121,1.2076,0.0719,2.609
4.166104,1.9323,1.5420,-0.2683,2.487
4.178006,1.7686,1.7364,-0.6180,2.554
4.185236,1.6824,1.9515,-0.9554,2.748
4.195029,1.4909,1.9659,-1.1278,2.713
4.211794,1.0973,2.2009,-1.1130,2.699
4.214752,0.2494,2.6681,-0.8063,2.798
4.226068,0.0011,3.0389,-0.6355,3.105
4.235287,-0.7929,3.5562,-0.3193,3.657
4.246089,-0.6672,3.6200,-0.0492,3.681
4.255323,-0.0757,3.6131,-0.0411,3.614
4.265085,0.1910,3.6037,-0.0638,3.609
4.274893,0.5936,3.4425,-0.1168,3.495
4.285690,1.0432,3.3210,-0.1458,3.484
4.294980,1.0634,3.1031,-0.0684,3.281
4.305553,1.1568,2.7211,-0.1421,2.960
4.314880,1.0620,2.2566,-0.1913,2.501
4.326494,0.8178,1.7777,-0.3817,1.994
4.335548,0.5030,1.4072,-0.6448,1.628
4.345213,0.2810,1.1592,-0.8824,1.484
4.354874,0.2139,0.8856,-0.9929,1.348
4.365400,0.2337,0.6575,-1.0329,1.247
4.376888,0.1890,0.5966,-1.0688,1.239
4.385469,0.0644,0.6319,-1.1105,1.279
4.401474,-0.2328,0.5994,-1.1329,1.303
4.411329,-0.3841,0.4040,-1.0490,1.188
4.416212,-0.4677,0.0727,-0.9000,1.017
4.426340,-0.5660,-0.2589,-0.8260,1.034
4.436894,-0.6406,-0.6050,-0.5859,1.058
4.447513,-0.5053,-0.8703,-0.3468,1.064
4.464780,-0.1228,-0.9815,-0.1528,1.001
4.474913,0.2860,-1.0452,-0.1580,1.095
4.485367,0.6922,-1.0004,-0.2901,1.251
4.494839,0.8770,-0.8470,-0.4398,1.296
4.505108,0.8955,-0.6122,-0.7019,1.292
4.515360,0.8173,-0.3095,-1.0898,1.397
4.524874,0.5985,-0.1023,-1.3037,1.438
4.534212,0.3587,0.0372,-1.4651,1.509
4.544206,0.1243,0.0821,-1.6524,1.659
4.555268,0.0188,0.0872,-1.6147,1.617
4.565633,0.2210,-0.0023,-1.4321,1.449
4.576085,0.7046,-0.1863,-0.7221,1.026
4.584859,1.5210,-0.6560,0.3326,1.689
4.595070,2.4081,-1.5480,1.2059,3.106
4.605274,2.9963,-2.8218,1.8104,4.496
4.614952,2.7395,-4.0965,2.1653,5.383
4.626473,1.4913,-5.0595,2.4102,5.799
4.635524,-0.5038,-5.6436,2.4167,6.160
4.648884,-2.2975,-5.7803,1.9984,6.533
4.655093,-3.5055,-5.3058,1.3516,6.501
4.665078,-3.6829,-4.3151,1.0229,5.765
4.675240,-2.8387,-3.2302,0.9457,4.403
4.685566,-1.8951,-2.1733,1.0985,3.086
4.694259,-1.3989,-1.3350,1.6174,2.521
4.705505,-1.3691,-0.8112,2.1039,2.638
4.715262,-1.8424,-0.4672,2.0356,2.785
4.725206,-2.4159,-0.1804,1.5863,2.896
4.734360,-3.0125,0.0357,1.2260,3.253
4.745126,-3.3236,0.0445,0.8613,3.434
4.755269,-3.3469,-0.1406,0.5876,3.401
4.767018,-3.0676,-0.3829,0.4284,3.121
4.775736,-2.7002,-0.4916,0.4865,2.787
4.784751,-2.2772,-0.4381,0.5982,2.395
4.795289,-1.7818,-0.3043,0.6003,1.905
4.805087,-1.2529,-0.1853,0.3985,1.328
4.814729,-0.6497,-0.0258,-0.1413,0.665
4.825941,0.1085,0.0934,-0.9483,0.959
4.834418,0.8164,0.1215,-1.6239,1.822
4.844670,1.3688,0.1991,-1.9399,2.383
4.854222,1.8058,0.2479,-1.9943,2.702
4.866705,1.9915,0.4291,-1.9386,2.812
4.875685,2.0427,0.7803,-1.5502,2.680
4.885117,1.7443,1.3955,-1.0633,2.474
4.894978,1.4493,1.9480,-0.7085,2.529
4.905189,1.1365,2.5312,-0.4592,2.812
4.915029,0.7759,3.0061,-0.3857,3.128
4.926291,0.4140,3.4255,-0.4476,3.479
4.934181,0.1762,3.7890,-0.4412,3.819
4.944257,0.1627,4.0134,-0.4259,4.039
4.955359,0.1746,4.0293,-0.2866,4.043
4.966237,0.2417,3.9043,-0.1493,3.915
4.982864,0.4205,3.6657,-0.1110,3.691
4.984193,0.5739,3.4093,-0.0080,3.457
4.994852,0.6569,3.1773,0.0025,3.244
5.005430,0.5682,2.9848,-0.0329,3.039
5.014824,0.8793,2.7637,-0.2907,2.915
5.024224,0.9075,2.5149,-0.6036,2.741
5.034836,0.9348,2.3073,-0.9134,2.652
5.045138,0.9305,2.2097,-1.2055,2.684
5.055274,0.9754,1.9771,-1.1001,2.464
5.065633,0.9771,1.6535,-0.7877,2.076
5.075607,0.7978,1.1707,-0.6112,1.543
5.085631,0.3511,0.7444,-0.6165,1.028
5.094862,-0.0673,0.3998,-0.7937,0.891
5.105721,-0.3724,0.2046,-1.0730,1.154
5.117691,-0.5730,0.1172,-1.2060,1.340
5.125748,-0.7382,0.0695,-1.0194,1.261
5.135650,-0.8946,0.0609,-0.7769,1.186
5.145266,-1.0014,0.1321,-0.6721,1.213
5.155009,-0.9643,0.1335,-0.6932,1.195
5.166964,-0.7970,0.0242,-0.8136,1.139
5.175556,-0.4588,-0.1004,-0.8964,1.012
5.185115,-0.1142,-0.2537,-0.8997,0.942
5.195113,0.3284,-0.4078,-0.8778,1.022
5.208977,0.7138,-0.5074,-0.9107,1.264
5.214940,0.9023,-0.4837,-1.0919,1.497
5.225857,0.9473,-0.4862,-1.5012,1.841
5.236273,0.8502,-0.4336,-1.8506,2.082
5.247359,0.6527,-0.2306,-1.7844,1.914
5.257668,0.5556,0.0414,-1.6021,1.696
5.265735,0.5040,0.2735,-1.2779,1.401
5.276219,0.6302,0.5343,-0.6934,1.079
5.287091,0.4979,0.5108,-0.0582,0.716
5.296020,0.0313,0.1204,0.7725,0.782
5.314358,-0.8071,-0.6766,1.6296,1.940
5.325179,-1.5231,-1.9957,2.1284,3.291
5.335257,-2.1431,-3.3440,2.0130,4.453
5.345481,-2.5507,-4.3268,1.5626,5.260
5.354527,-2.6569,-4.8486,1.0163,5.621
5.364307,-2.2643,-4.8817,0.5163,5.406
5.375324,-1.5836,-4.5070,0.4192,4.795
5.384128,-0.7569,-3.9962,0.6460,4.118
5.395489,0.0231,-3.3081,1.0078,3.458
5.405211,0.3608,-2.4425,1.2615,2.773
5.415084,0.3514,-1.5763,1.2467,2.040
5.424457,0.1193,-0.8733,1.1136,1.420
5.435480,-0.0069,-0.4153,0.9442,1.031
5.445976,0.0286,-0.1615,1.0525,1.065
5.455400,0.1778,0.0120,1.4374,1.448
5.464740,0.2103,0.1484,2.1273,2.143
5.477139,0.1373,0.3131,2.8972,2.917
5.485457,-0.0923,0.3958,3.3582,3.383
5.494876,-0.3771,0.3129,3.1030,3.141
5.504760,-0.5471,0.1583,2.3304,2.399
5.514316,-0.4644,-0.0811,1.4662,1.540
5.525129,-0.1306,-0.3362,0.9079,0.977
5.537318,0.2750,-0.4159,0.6279,0.802
