time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.137560,-0.2747,0.4252,-0.2356,0.558
1.146008,-0.1405,0.4502,-0.4242,0.634
1.155657,-0.0126,0.4887,-0.5302,0.721
1.169477,0.1647,0.4863,-0.6488,0.827
1.175408,0.3750,0.4569,-0.6995,0.916
1.184675,0.4797,0.4005,-0.6666,0.914
1.195550,0.5321,0.3577,-0.5460,0.842
1.206156,0.5325,0.3281,-0.4167,0.752
1.215685,0.6188,0.2844,-0.3747,0.777
1.225093,0.6429,0.2268,-0.3821,0.782
1.238613,0.6196,0.2236,-0.3456,0.744
1.246328,0.6452,0.2067,-0.2128,0.710
1.257070,0.8962,0.1082,-0.2034,0.925
1.267243,1.0046,-0.0853,-0.1149,1.015
1.276300,0.8897,-0.3328,-0.0163,0.950
1.286462,0.7583,-0.6073,-0.0717,0.974
1.296637,0.6130,-0.8813,-0.1997,1.092
1.306007,0.4694,-1.2368,-0.1963,1.337
1.318066,0.2882,-1.4964,-0.0619,1.525
1.326592,0.0704,-1.6194,0.0806,1.623
1.338338,-0.2650,-1.5239,-0.0534,1.548
1.346587,-0.6906,-1.1831,-0.2582,1.394
1.360992,-1.0719,-0.8422,-0.4372,1.432
1.369904,-1.4052,-0.4604,-0.5350,1.572
1.377113,-1.4940,-0.1879,-0.6172,1.627
1.391700,-1.3865,-0.0933,-0.7761,1.592
1.396837,-1.0575,-0.2447,-0.8481,1.377
1.406355,-0.8504,-0.5872,-0.4280,1.119
1.419645,-1.0266,-0.6986,0.1149,1.247
1.426772,-1.4780,-0.3746,0.5209,1.611
1.439364,-1.8509,0.1804,0.9391,2.083
1.446807,-1.7245,0.4491,1.4617,2.305
1.455970,-1.3335,0.2418,1.9052,2.338
1.466403,-0.8878,-0.2230,2.3475,2.520
1.475956,-0.5691,-0.5497,2.8011,2.911
1.487349,-0.4201,-0.4509,3.0371,3.099
1.500422,-0.3333,0.1019,2.9916,3.012
1.509292,-0.0241,0.8335,2.5706,2.702
1.516633,0.3319,1.5513,2.0714,2.609
1.526848,0.7755,2.1601,1.9539,3.014
1.537180,1.4489,2.4699,2.2374,3.634
1.545508,2.1085,2.2632,2.6112,4.048
1.556241,2.5325,1.6477,2.7185,4.064
1.565576,2.6169,0.7722,2.4867,3.692
1.575325,2.3534,-0.1736,2.0845,3.149
1.586965,1.7920,-1.0133,1.6385,2.631
1.596623,1.1504,-1.5013,1.2338,2.258
1.605826,0.4208,-1.5558,0.7768,1.789
1.616873,-0.3745,-1.2174,0.2958,1.308
1.628048,-1.0636,-0.7991,-0.1545,1.339
1.636738,-1.4790,-0.3135,-0.5845,1.621
1.647225,-1.5478,0.1451,-0.8701,1.781
1.656183,-1.4160,0.5637,-0.8608,1.750
1.665991,-1.0717,0.7930,-0.7494,1.529
1.678218,-0.5610,0.9147,-0.7710,1.321
1.687028,0.0294,0.9966,-0.9282,1.362
1.696746,0.5473,1.0116,-1.1801,1.648
1.707099,1.0036,0.9597,-1.3199,1.916
1.717518,1.3242,0.9226,-1.1714,1.994
1.727982,1.4338,0.9815,-0.7692,1.900
1.738523,1.4642,1.0132,-0.3784,1.820
1.751967,1.5869,0.9359,-0.1533,1.849
1.756966,1.5611,0.8317,-0.0423,1.769
1.767248,1.3866,0.7956,-0.0886,1.601
1.785952,1.2120,0.6946,-0.2646,1.422
1.797063,1.1156,0.6565,-0.6636,1.455
1.805505,1.0783,0.6717,-1.0650,1.658
1.818496,1.0396,0.7536,-1.2640,1.802
1.826573,1.0319,0.8343,-1.2592,1.829
1.835617,0.8407,0.8870,-1.1713,1.693
1.846498,0.6445,0.9935,-1.0794,1.602
1.856150,0.4845,1.0862,-1.0755,1.604
1.866647,0.4420,1.1107,-1.0617,1.599
1.876109,0.4616,0.9580,-0.9696,1.439
1.886104,0.4876,0.6687,-0.7343,1.106
1.895936,0.3830,0.3790,-0.3891,0.665
1.905107,0.1610,0.0481,0.1286,0.212
1.917454,-0.1242,-0.3509,0.4193,0.561
1.925506,-0.3768,-0.5864,0.3995,0.803
1.939064,-0.5546,-0.6852,0.0435,0.883
1.945236,-0.5474,-0.6879,-0.2378,0.911
1.955263,-0.4087,-0.7169,-0.4150,0.924
1.967468,-0.4514,-0.7178,-0.5557,1.014
1.977361,-0.4715,-0.6497,-0.8224,1.149
1.986970,-0.4295,-0.3765,-1.2955,1.416
1.998009,0.1204,0.0333,-1.6334,1.638
2.006178,1.1587,0.3339,-1.7816,2.151
2.017453,2.0138,0.3476,-1.7884,2.716
2.026522,2.4164,-0.0770,-1.1742,2.688
2.037773,2.0816,-0.9668,-0.0466,2.296
2.046535,1.3482,-1.8980,0.7531,2.447
2.056946,0.7586,-3.0343,0.3784,3.151
2.065065,-0.3697,-4.1716,-0.6652,4.240
2.076572,-2.5044,-4.7223,-1.6094,5.582
2.085085,-4.0491,-4.4667,-1.7726,6.284
2.095475,-4.0725,-3.4597,-0.8505,5.411
2.105134,-3.2850,-2.2334,0.8372,4.060
2.115435,-2.5777,-1.0856,2.4201,3.699
2.124927,-2.0720,-0.0405,3.9137,4.429
2.134808,-1.5068,0.8722,5.2843,5.564
2.144862,-1.0724,1.8143,5.8401,6.209
2.155136,-0.7453,2.7012,5.4019,6.085
2.165107,-0.2070,3.3263,4.1995,5.361
2.175417,0.5746,3.1976,1.6187,3.630
2.186667,1.0557,2.2880,-2.6328,3.644
2.194864,1.3521,1.0485,-6.0180,6.257
2.205211,1.6264,-0.1783,-5.9111,6.133
2.215588,2.0270,-1.4321,-3.5635,4.343
2.225572,1.9343,-2.5630,-1.2438,3.443
2.235083,1.4335,-3.2309,0.3908,3.556
2.245511,0.2821,-3.0679,1.2899,3.340
2.256409,-0.9807,-2.1284,1.6973,2.894
2.265504,-2.0236,-0.7389,1.6729,2.728
2.275787,-2.4460,0.5148,1.0476,2.710
2.285240,-2.2229,1.4824,-0.4384,2.708
2.295657,-1.4411,2.1224,-1.8705,3.175
2.305562,-0.6317,2.5026,-2.5333,3.617
2.316163,-0.0629,2.7053,-2.1524,3.458
2.325817,0.5573,2.7459,-1.3724,3.120
2.335102,0.9529,2.6101,-0.5767,2.838
2.345838,1.0784,2.2699,-0.1252,2.516
2.355861,0.9604,1.9974,0.1694,2.223
2.365857,0.9707,1.9966,0.3311,2.245
2.376056,0.7987,1.9268,0.2674,2.103
2.385471,0.6632,1.9381,0.0521,2.049
2.395892,0.2136,2.0304,-0.2237,2.054
2.405503,-0.1369,2.0949,-0.6340,2.193
2.415731,-0.6596,2.1863,-0.9514,2.474
2.425725,-1.0915,2.1005,-1.0980,2.609
2.435518,-1.3412,1.9195,-1.1565,2.612
2.446226,-1.4576,1.6842,-1.2749,2.566
2.456328,-1.5354,1.5034,-1.4769,2.607
2.466139,-1.4732,1.3350,-1.6604,2.590
2.476484,-1.1653,1.1367,-1.7121,2.362
2.486111,-0.6497,0.8004,-1.5539,1.865
2.496113,-0.1210,0.5448,-1.2880,1.404
2.506991,0.1906,0.2189,-0.9479,0.991
2.516387,0.3760,0.0547,-0.7128,0.808
2.526505,0.3780,0.0933,-0.6537,0.761
2.536292,0.3852,0.1725,-0.5722,0.711
2.547124,0.6009,0.1435,-0.2823,0.679
2.556864,0.7902,-0.1970,0.1310,0.825
2.567343,0.4056,-0.6298,0.8418,1.127
2.577189,-0.5091,-1.2765,1.2456,1.855
2.587153,-1.3741,-2.0409,1.2017,2.738
2.605208,-1.9236,-2.5377,0.6295,3.246
2.616012,-1.9700,-2.9955,-0.0993,3.587
2.625635,-1.1089,-3.6443,-0.3946,3.830
2.635482,0.1492,-4.4696,-0.0674,4.473
2.645380,1.0315,-5.2666,0.1171,5.368
2.655421,1.0747,-5.1501,0.1881,5.264
2.664903,0.9234,-4.1615,0.6783,4.316
2.675566,1.0147,-2.7510,1.0331,3.109
2.684940,0.7639,-1.0687,0.9687,1.632
2.695372,0.4715,0.7898,0.6497,1.126
2.705609,0.6478,2.3346,0.2947,2.441
2.715391,0.9196,3.4299,-0.2804,3.562
2.725410,0.4839,3.6931,-0.5433,3.764
2.734956,0.0515,3.2341,-0.3781,3.256
2.745425,-0.3147,2.2983,0.2752,2.336
2.755494,-0.2381,1.1724,1.2337,1.718
2.765429,0.2294,0.1295,2.2855,2.301
2.775405,0.7154,-0.8561,3.6765,3.842
2.785626,0.8764,-1.5114,5.2327,5.517
2.795575,0.9312,-1.7281,6.2546,6.555
2.805395,0.7027,-1.4271,5.9310,6.141
2.815269,0.0836,-0.9794,4.0407,4.159
2.825383,-0.5572,-0.5907,1.2876,1.522
2.834846,-1.2023,-0.0698,-1.5567,1.968
2.845470,-1.7598,0.5023,-3.4025,3.863
2.856088,-1.8264,0.9637,-4.2142,4.693
2.870066,-1.7420,1.5335,-3.9682,4.597
2.875360,-1.2089,2.0348,-3.0695,3.876
2.884829,-0.3686,2.1965,-2.0834,3.050
2.894954,0.4621,2.1823,-1.1899,2.528
2.905729,1.2483,2.1417,-0.4508,2.520
2.915438,1.8505,2.0471,0.1661,2.765
2.925594,2.0618,2.0201,0.4931,2.928
2.934869,2.1359,1.9371,0.7945,2.991
2.945379,2.1324,1.7299,1.0582,2.943
2.955605,1.9738,1.3181,1.1377,2.632
2.965559,1.7182,0.8005,0.9720,2.130
2.975454,1.5817,0.3396,0.5131,1.697
2.985504,1.6274,0.1380,-0.0848,1.635
2.994839,1.7870,0.1529,-0.6520,1.908
3.005452,1.9809,0.3428,-0.9887,2.240
3.015410,2.1542,0.5300,-1.0497,2.454
3.025272,2.1358,0.7281,-1.0222,2.477
3.034932,2.3784,1.0325,-1.0270,2.789
3.045365,1.9872,1.2937,-1.1714,2.645
3.055512,1.6321,1.3895,-1.2454,2.479
3.065411,1.2331,1.4428,-0.9616,2.128
3.075392,0.7488,1.1953,-0.4627,1.484
3.085417,0.3022,0.7835,0.0335,0.840
3.094842,-0.2974,0.2761,0.5733,0.702
3.105451,-0.7780,-0.2851,0.8332,1.175
3.114826,-1.3317,-0.7498,0.8631,1.755
3.125388,-1.8920,-1.0610,0.5941,2.249
3.134935,-2.3475,-1.1037,0.2094,2.602
3.145460,-2.3645,-0.9751,-0.4013,2.589
3.155489,-1.6595,-0.6539,-0.9426,2.017
3.165389,-0.3593,-0.3588,-1.1573,1.264
3.175429,0.7808,-0.2133,-0.9366,1.238
3.185492,1.5209,-0.3276,-0.2679,1.579
3.195290,1.6941,-0.6612,0.5351,1.896
3.205452,1.2061,-1.1320,0.8860,1.876
3.215320,0.3589,-2.0666,0.3901,2.133
3.225389,-0.6964,-3.1516,-0.5953,3.282
3.235409,-1.6978,-3.9108,-1.5019,4.520
3.245580,-3.0460,-4.1118,-0.8438,5.186
3.254972,-3.9495,-3.6312,-0.1021,5.366
3.266498,-3.7602,-2.6056,-0.0441,4.575
3.276309,-2.7136,-1.2804,0.5147,3.044
3.285404,-1.6377,0.1293,2.1169,2.680
3.296564,-0.9593,1.5848,3.6373,4.082
3.307166,-0.3517,2.9602,4.2188,5.166
3.317246,0.3585,3.8995,3.5048,5.255
3.326619,1.1873,3.9102,1.1873,4.255
3.336852,2.0279,2.7190,-1.6445,3.770
3.346623,2.3113,0.9936,-2.8753,3.821
3.356130,1.6832,-0.6790,-2.2457,2.887
3.369621,0.5065,-1.9711,-1.3531,2.444
3.377150,-0.8697,-2.8278,-0.8517,3.079
3.387297,-1.8783,-3.1538,-0.6332,3.725
3.396891,-2.3656,-2.8401,-0.2345,3.704
3.407411,-2.3074,-1.8047,0.2646,2.941
3.419371,-1.5485,-0.5789,0.6045,1.760
3.436434,-0.7185,0.2771,0.9486,1.222
3.446024,0.4610,0.8343,0.9673,1.358
3.454873,1.0125,1.0102,0.3368,1.469
3.466994,1.2809,1.1048,-0.3867,1.735
3.476207,1.1181,1.4588,-0.9048,2.049
3.484892,0.4970,1.8404,-1.1613,2.232
3.495395,0.1078,2.1950,-1.1249,2.469
3.504950,-0.1065,2.4539,-0.9471,2.632
3.517272,-0.3661,2.5760,-0.7607,2.711
3.525858,-0.5315,2.6157,-0.7119,2.762
3.534963,-0.5645,2.6821,-0.6551,2.818
3.544951,-0.6922,2.5030,-0.5530,2.655
3.555015,-0.7509,2.3639,-0.3733,2.508
3.565754,-1.0484,2.3602,-0.4409,2.620
3.575767,-1.1949,2.3145,-0.7534,2.712
3.584886,-1.3690,2.2946,-0.9553,2.838
3.594951,-1.5568,2.0556,-0.8521,2.716
3.604953,-1.6656,1.8023,-0.5091,2.506
3.619827,-1.7591,1.5213,-0.2828,2.343
3.625098,-1.6856,1.2531,-0.2410,2.114
3.635276,-1.4500,0.9021,-0.3014,1.734
3.645957,-1.0207,0.4139,-0.2870,1.138
3.655573,-0.5580,-0.0746,-0.2667,0.623
3.666280,-0.1478,-0.5084,-0.3207,0.619
3.676121,0.3438,-0.6966,-0.4191,0.883
3.685572,0.8467,-0.6387,-0.5481,1.194
3.695676,1.6018,-0.5246,-0.5041,1.759
3.704936,2.3126,-0.6113,0.0915,2.394
3.721887,2.6424,-1.0185,1.2407,3.092
3.725030,1.6693,-1.0257,2.1502,2.909
3.735500,0.2990,-1.0998,2.0025,2.304
3.744991,-0.7841,-1.3104,0.6550,1.662
3.755005,-1.6727,-1.5896,-1.0330,2.528
3.766017,-1.7384,-2.0605,-2.3779,3.595
3.775006,-0.8855,-2.7652,-2.6209,3.911
3.785533,0.6221,-3.9760,-1.5010,4.295
3.798930,1.7257,-5.2549,-0.6098,5.565
3.807758,1.8419,-5.7969,0.0538,6.083
3.815592,1.6191,-5.3156,1.0432,5.654
3.825536,1.1588,-4.0298,2.2672,4.767
3.835409,-0.0967,-2.0086,3.2830,3.850
3.845937,-1.1496,0.1352,3.4229,3.613
3.855549,-2.0579,2.1839,2.7907,4.098
3.866444,-2.2374,3.7423,1.6865,4.675
3.875774,-1.6429,4.2793,0.2657,4.592
3.885693,-0.5142,3.8227,-0.7530,3.930
3.896025,0.9400,2.8633,-0.5027,3.055
3.906017,2.2855,1.4150,1.0392,2.882
3.918556,3.3323,-0.1273,2.9364,4.443
3.925296,3.5082,-1.3964,4.1071,5.579
3.936039,2.2782,-1.9179,3.9616,4.956
3.946046,0.5098,-1.6121,2.8443,3.309
3.956033,-1.2813,-0.9008,1.3192,2.048
3.964914,-2.7965,-0.0284,-0.0492,2.797
3.976020,-3.5857,0.9241,-1.0086,3.838
3.984969,-3.5930,1.5902,-1.5672,4.230
3.996029,-3.0687,1.9973,-1.8441,4.100
4.005418,-2.1975,2.2546,-1.9495,3.703
4.017277,-0.8524,2.2255,-1.8721,3.031
4.024889,0.4505,2.0056,-1.5809,2.593
4.035168,1.6278,1.8265,-1.1217,2.691
4.046084,2.6160,1.5663,-0.4938,3.089
4.055467,2.9879,1.4835,0.1282,3.338
4.065144,2.8106,1.4006,0.5120,3.182
4.075642,2.3149,1.3178,0.7557,2.769
4.084942,1.7750,1.1688,0.8284,2.281
4.096243,1.2279,0.9954,0.7594,1.754
4.106562,0.7148,0.7683,0.3317,1.101
4.117355,0.3997,0.6220,-0.3634,0.824
4.125524,0.1954,0.4882,-1.1574,1.271
4.136182,0.3523,0.5435,-1.6138,1.739
4.146581,0.7163,0.7879,-1.4871,1.829
4.156128,1.1177,1.0718,-1.1180,1.910
4.166597,1.4783,1.1913,-0.6836,2.018
4.177010,2.0008,1.2150,-0.4011,2.375
4.187602,2.0154,0.9794,-0.3337,2.265
4.197971,1.7929,0.6209,-0.2848,1.919
4.207326,1.0602,0.3163,0.0615,1.108
4.216313,0.3887,-0.1928,0.4710,0.640
4.227197,-0.1546,-0.5115,0.7184,0.895
4.237017,-0.9653,-0.6120,0.7417,1.362
4.254915,-1.4802,-0.6479,0.2970,1.643
4.265530,-1.5786,-0.8283,-0.6847,1.910
4.276004,-1.3233,-0.9393,-1.7394,2.379
4.284944,-0.5068,-0.8172,-2.1800,2.383
4.296027,1.1647,-0.5582,-1.8661,2.269
4.306032,2.9192,-0.3672,-1.2931,3.214
4.316999,3.8522,-0.4762,0.1225,3.883
4.327701,4.1189,-1.3082,2.5037,4.995
4.334991,3.1218,-2.7966,3.0023,5.156
4.345072,0.7023,-4.0811,1.5995,4.439
4.354966,-1.9383,-4.8747,-0.4655,5.267
4.366154,-3.8620,-4.9583,-1.3619,6.431
4.374992,-5.0984,-4.4532,-0.7107,6.807
4.384905,-5.8172,-3.3865,0.0568,6.731
4.396115,-5.6593,-1.8953,0.8788,6.033
4.406021,-4.7094,-0.2372,1.9582,5.106
4.418078,-3.6785,1.2324,2.8344,4.805
4.425579,-2.7238,2.4849,3.2520,4.916
4.435467,-1.7636,3.5996,2.9920,5.002
4.446192,-0.6129,4.4106,2.0760,4.913
4.456059,0.7409,4.4534,0.6226,4.557
4.466545,1.9736,3.4422,-1.0314,4.100
4.476038,2.6522,1.8831,-2.0538,3.847
4.486319,2.6243,0.3103,-2.0444,3.341
4.496028,2.2218,-1.0422,-1.6524,2.959
4.506019,1.6349,-2.1049,-1.3059,2.968
4.525944,1.1055,-2.6740,-0.9031,3.031
4.526751,0.5094,-2.6698,-0.1305,2.721
4.535003,-0.0153,-1.9573,1.0472,2.220
4.544913,-0.5424,-0.8641,1.9456,2.197
4.555233,-0.8748,0.2145,2.0315,2.222
4.565412,-1.1543,1.1288,1.2352,2.033
4.574998,-1.1974,1.8788,-0.1180,2.231
4.584951,-1.0318,2.3696,-1.2408,2.867
4.594873,-0.7810,2.5877,-1.5903,3.136
4.604942,-0.4840,2.5605,-1.6847,3.103
4.624788,-0.1461,2.3015,-1.5358,2.771
4.626265,0.0133,1.8650,-1.1968,2.216
4.641394,0.0545,1.4283,-1.0607,1.780
4.646026,0.0682,1.1274,-1.1760,1.630
4.659344,-0.1250,0.9350,-1.3420,1.640
4.665672,0.0695,0.7558,-1.2243,1.440
4.675442,0.1311,0.7120,-1.2017,1.403
4.685623,-0.0213,0.7216,-1.1777,1.381
4.696042,-0.1647,1.1386,-0.9993,1.524
4.705088,-0.3254,1.3502,-0.8352,1.621
4.719361,-0.0410,1.4658,-0.9627,1.754
4.725203,0.0889,1.7309,-1.0024,2.002
4.734965,0.3370,1.7236,-0.8737,1.962
4.744855,0.6490,1.5257,-0.6437,1.779
4.754897,0.7931,1.1919,-0.5022,1.517
4.765149,0.6335,0.8719,-0.5706,1.219
4.774913,0.4156,0.5930,-0.7253,1.025
4.784908,0.3183,0.4502,-1.0593,1.194
4.794834,0.5598,0.3478,-1.3515,1.504
4.804990,0.9878,0.1085,-1.2866,1.626
4.826653,1.4892,-0.6622,-0.6491,1.754
4.827079,1.1771,-1.4186,0.4044,1.887
4.835005,-0.0652,-1.8055,1.1715,2.153
4.844771,-1.5729,-1.7395,1.4773,2.772
4.854819,-2.8085,-1.4121,0.8898,3.267
4.864865,-2.9303,-1.2213,-0.4072,3.201
4.874861,-1.6115,-1.8080,-1.7664,2.998
4.884884,0.2550,-3.2677,-1.7295,3.706
4.894874,1.8766,-5.1496,-1.1864,5.608
4.904885,2.1061,-6.4845,-0.4499,6.833
4.916353,1.5105,-6.2769,1.0154,6.535
4.925001,0.9019,-4.4305,3.1464,5.508
4.935333,-0.2258,-1.5999,4.5812,4.858
4.946821,-1.1076,1.0548,4.5425,4.793
4.955486,-1.6090,3.0963,3.5683,4.991
4.965358,-1.1869,4.1416,1.5798,4.589
4.975634,-0.0636,4.0953,-0.6094,4.141
4.985614,1.3547,3.1766,-1.5189,3.773
4.997605,2.6062,1.7275,-0.6761,3.199
5.005776,2.9678,0.0073,1.3166,3.247
5.016276,2.3895,-1.4534,2.8827,4.016
5.026130,1.1426,-2.3018,3.1261,4.047
5.036519,-0.7077,-2.3218,2.1354,3.233
5.048611,-2.5517,-1.6367,0.7963,3.134
5.056636,-3.5387,-0.6816,-0.3315,3.619
5.067744,-3.5239,0.4219,-0.8787,3.656
5.087574,-2.9113,1.3062,-1.2484,3.426
5.094918,-1.9340,1.9862,-1.5302,3.167
5.106436,-0.6228,2.5024,-1.6624,3.068
5.120096,0.5358,2.8272,-1.4678,3.230
5.125011,1.6894,2.8242,-1.0641,3.459
5.134900,2.2667,2.6564,-0.5543,3.536
5.144837,2.6492,2.3512,0.1126,3.544
5.154859,2.3930,2.0326,0.6120,3.199
5.165098,1.9525,1.7430,0.9970,2.801
5.174932,1.4972,1.3335,1.1499,2.311
5.184982,1.0042,0.8995,0.8240,1.580
5.194844,0.6014,0.5891,0.4856,0.972
5.204890,0.5227,0.3746,0.1644,0.664
5.217969,0.7623,0.2695,-0.0059,0.809
5.224926,1.1103,0.3274,-0.1754,1.171
5.234960,1.4419,0.4791,-0.4732,1.591
5.244938,1.7925,0.6701,-0.7721,2.064
5.254843,2.0571,0.8460,-0.8939,2.397
5.265454,2.2095,1.0072,-0.9724,2.616
5.274870,2.2065,1.0855,-1.0455,2.672
5.284915,2.0183,1.1082,-0.8356,2.449
5.294868,1.6952,0.9931,-0.5679,2.045
5.304937,1.4116,0.8491,-0.3421,1.682
5.319521,1.1136,0.6492,0.0131,1.289
5.325455,0.7166,0.4341,0.3575,0.911
5.336134,0.3025,0.0814,0.7261,0.791
5.344853,-0.1910,-0.2854,0.8289,0.897
5.354830,-0.8638,-0.7059,0.6245,1.278
5.364844,-1.3020,-1.1383,-0.1718,1.738
5.375169,-1.3644,-1.2954,-0.8938,2.083
5.384962,-0.6918,-1.0675,-1.0755,1.666
5.394828,0.5944,-0.8647,-0.7966,1.317
5.404876,1.4764,-0.8382,0.2285,1.713
5.416123,1.9251,-1.2465,2.1170,3.121
5.424939,1.8393,-2.3340,2.8834,4.141
5.434969,0.4774,-3.6240,1.8855,4.113
5.444812,-1.5081,-4.2042,0.1318,4.468
5.454829,-2.9560,-4.0064,-0.7368,5.033
5.464887,-3.5250,-3.5481,-0.0025,5.001
5.474853,-3.7159,-2.8846,1.5070,4.940
5.485119,-3.9413,-1.7167,2.3696,4.909
5.494806,-4.2109,-0.0693,2.4304,4.862
5.505253,-4.2100,1.8111,1.9244,4.971
5.515920,-3.6258,3.3099,1.2599,5.068
5.524976,-2.6084,4.0032,0.7333,4.834
5.534956,-1.3275,3.5900,0.0764,3.828
