time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.516796,0.0095,-0.0125,0.0879,0.089
0.526487,0.0084,-0.0128,0.1014,0.103
0.537506,0.0209,0.0006,0.0603,0.064
0.548133,0.0198,0.0140,0.0602,0.065
0.556833,0.0325,-0.0132,0.0601,0.070
0.567870,0.0317,0.0007,0.1417,0.145
0.576679,-0.0097,0.0013,0.1551,0.155
0.588225,-0.0239,-0.0113,0.0868,0.091
0.597247,-0.0516,0.0034,0.1003,0.113
0.609239,-0.0520,0.0180,0.1001,0.114
0.617328,-0.0252,0.0189,0.0999,0.105
0.627210,-0.0256,0.0467,0.0862,0.101
0.636541,-0.0260,0.0199,0.0316,0.046
0.647556,-0.0126,0.0339,0.0043,0.036
0.657603,-0.0401,0.0612,-0.0094,0.074
0.667587,-0.0266,0.0608,-0.0366,0.076
0.676965,-0.0403,0.0464,0.0588,0.085
0.688166,-0.0808,0.0720,0.1272,0.167
0.696586,-0.0661,0.0428,0.2092,0.224
0.710672,-0.0914,-0.0002,0.1144,0.146
0.718546,-0.0888,0.0249,-0.0212,0.095
0.727741,-0.0722,0.0636,0.0476,0.107
0.739399,-0.0013,0.0340,0.1845,0.188
0.747432,0.0556,0.0047,0.2259,0.233
0.756775,0.0711,-0.0109,0.1719,0.186
0.766539,0.0452,0.0010,0.0769,0.089
0.776919,0.0325,-0.0140,0.0363,0.051
0.786758,0.0061,-0.0014,0.0365,0.037
0.796395,0.0065,-0.0295,0.0095,0.032
0.807391,-0.0615,-0.0437,0.0776,0.108
0.817455,-0.0616,-0.0437,0.1185,0.141
0.826560,-0.1162,-0.0295,0.1456,0.189
0.837573,-0.0755,-0.0418,0.1319,0.158
0.847195,-0.0350,0.0282,0.1044,0.114
0.857077,0.0328,0.0437,0.0769,0.094
0.868564,0.0732,0.0724,0.0767,0.128
0.877034,0.0863,0.1005,0.0765,0.153
0.887901,0.0858,0.0737,0.0764,0.136
0.896883,0.0443,0.0466,0.0627,0.090
0.910812,0.0164,0.0058,0.0762,0.078
0.917556,0.0021,0.0056,0.1033,0.104
0.927130,-0.0125,0.0184,0.0488,0.054
0.938553,0.0272,0.0170,0.0624,0.070
0.947913,0.0797,0.0151,0.0351,0.088
0.958624,0.1040,0.0129,-0.0060,0.105
0.968227,0.0863,-0.0164,0.0344,0.094
0.977659,0.0408,0.0089,0.1565,0.162
0.988357,-0.0315,-0.0063,0.1424,0.146
0.999273,-0.1030,0.0469,0.1965,0.227
1.016710,-0.1613,0.0177,0.1689,0.234
1.026641,-0.1490,0.0036,0.0870,0.173
1.037675,-0.1085,-0.0238,0.0461,0.120
1.047667,-0.0666,-0.0373,0.0190,0.079
1.057839,-0.0369,-0.0504,0.0602,0.087
1.067607,-0.0470,-0.0088,0.0606,0.077
1.076669,-0.0833,-0.0215,0.1021,0.134
1.087255,-0.1050,-0.0068,0.0892,0.138
1.096726,-0.1392,-0.0057,0.0492,0.148
1.109612,-0.0914,0.0090,0.0365,0.099
1.116721,-0.0577,0.0101,0.0510,0.078
1.126648,0.0293,-0.0024,0.1062,0.110
1.137406,0.0199,-0.0013,0.1203,0.122
1.146409,0.0914,0.0270,0.1207,0.154
1.156614,0.0673,0.0279,0.0938,0.119
1.167607,0.0558,0.0422,0.0805,0.107
1.177248,0.0293,0.0292,0.1214,0.128
1.189675,0.0152,0.0161,0.1213,0.123
1.198188,0.0139,-0.0108,0.1074,0.109
1.209344,0.0118,-0.0243,0.0935,0.097
1.217558,0.0361,-0.0106,0.0794,0.088
1.226980,0.0189,-0.0242,0.0925,0.097
1.238214,0.0285,-0.0377,0.0783,0.091
1.247963,0.0518,-0.0375,0.0640,0.090
1.257262,0.0073,-0.0509,0.0498,0.072
1.267981,-0.0094,-0.0505,0.0902,0.104
1.277690,0.0289,-0.0495,0.1170,0.130
1.287951,-0.0005,-0.0476,0.0620,0.078
1.297308,-0.0024,-0.0583,0.0886,0.106
1.310405,-0.0040,-0.0411,0.1153,0.122
1.317043,0.0217,-0.0643,0.1283,0.145
1.327174,-0.0068,-0.0466,0.1276,0.136
1.338733,-0.0217,-0.0425,0.1270,0.136
1.348224,-0.0091,-0.0520,0.0583,0.079
1.357557,0.0171,-0.0208,0.0850,0.089
1.367995,0.0026,-0.0442,0.1254,0.133
1.377008,-0.0119,-0.0270,0.1248,0.128
1.388137,-0.0537,-0.0235,0.1380,0.150
1.398130,-0.0409,-0.0067,0.1103,0.118
1.409205,-0.0278,0.0098,0.0418,0.051
1.418044,-0.0417,0.0260,0.0006,0.049
1.427006,-0.0144,0.0418,0.0821,0.093
1.437653,0.0130,0.0437,0.1092,0.118
1.448913,0.0812,0.0042,0.1499,0.171
1.458570,0.1216,-0.0355,-0.0274,0.130
1.468006,0.1754,-0.0619,-0.1093,0.216
1.476986,0.1749,-0.0339,0.0131,0.179
1.488122,0.1327,-0.0332,0.2444,0.280
1.496909,0.0209,0.0083,0.3256,0.326
1.509083,-0.1325,0.0905,0.2569,0.303
1.517078,-0.2444,0.0771,0.2973,0.393
1.526944,-0.2735,0.0364,0.4877,0.560
1.537747,-0.2881,-0.0449,0.6646,0.726
1.548402,-0.2615,-0.0575,0.5690,0.629
1.559163,-0.1942,-0.0696,0.3100,0.372
1.570372,-0.0589,-0.1224,0.0100,0.136
1.577556,0.1322,-0.1616,-0.2898,0.357
1.588195,0.3649,-0.1188,-0.3851,0.544
1.596910,0.5290,-0.0073,-0.2900,0.603
1.612338,0.4473,0.1451,0.0094,0.470
1.616809,0.2289,0.2696,0.2407,0.428
1.626920,-0.0439,0.3115,0.2814,0.422
1.637981,-0.2353,0.2436,0.1450,0.368
1.647943,-0.2503,0.0932,-0.0050,0.267
1.657735,-0.0893,-0.0577,-0.1823,0.211
1.668187,0.1381,-0.0461,-0.3189,0.351
1.677410,0.3765,0.0054,-0.4558,0.591
1.690760,0.5166,0.1102,-0.5386,0.754
1.698691,0.5182,0.1999,-0.5535,0.784
1.709160,0.3420,0.2060,-0.4185,0.578
1.717845,0.1264,0.1831,-0.1741,0.283
1.727422,-0.1415,0.1456,0.0706,0.215
1.739946,-0.2715,0.0541,0.2475,0.371
1.748480,-0.4007,-0.0224,0.4789,0.625
1.759474,-0.4596,-0.0971,0.6559,0.807
1.768787,-0.3527,-0.1292,0.7514,0.840
1.777862,-0.1217,-0.0376,0.6155,0.629
1.789297,0.1095,-0.0130,0.2752,0.296
1.799299,0.2588,0.0125,-0.0789,0.271
1.809120,0.2178,0.0387,-0.4057,0.462
1.819084,0.2596,0.0652,-0.6915,0.741
1.828565,0.3294,-0.0171,-0.8001,0.865
1.839816,0.4670,-0.1263,-0.7181,0.866
1.858304,0.4680,-0.2193,-0.4458,0.683
1.868559,0.3859,-0.3387,-0.0512,0.516
1.877001,0.2742,-0.3750,0.3429,0.577
1.888442,-0.0190,-0.3283,0.5046,0.602
1.898030,-0.1811,-0.2396,0.6517,0.718
1.909138,-0.3046,-0.2039,0.7574,0.841
1.916985,-0.4259,-0.1531,0.8224,0.939
1.926958,-0.5029,-0.1691,0.8197,0.976
1.937527,-0.6442,-0.2246,0.6949,0.974
1.947996,-0.6744,-0.2104,0.4614,0.844
1.959714,-0.6193,-0.1943,0.1328,0.663
1.967325,-0.4822,-0.1768,-0.1414,0.533
1.977891,-0.2986,-0.1586,-0.2922,0.447
1.987872,-0.2143,-0.1002,-0.2778,0.365
1.997560,-0.1226,-0.0571,-0.1532,0.204
2.009332,-0.1095,-0.0157,-0.0007,0.111
2.017856,-0.0966,-0.0032,0.1928,0.216
2.027196,-0.0453,0.0079,0.3042,0.308
2.037605,0.0163,-0.0097,0.3743,0.375
2.047778,0.1427,-0.0427,0.3896,0.417
2.059642,0.2117,-0.0909,0.3230,0.397
2.068246,0.2656,-0.1267,0.3107,0.428
2.077788,0.2882,-0.1632,0.3115,0.455
2.087636,0.2618,-0.2271,0.3383,0.484
2.097672,0.2272,-0.1959,0.3912,0.493
2.109298,0.2280,-0.1509,0.5522,0.616
2.117513,0.1720,-0.0244,0.6584,0.681
2.126839,0.1420,0.1162,0.5191,0.551
2.137395,0.1244,0.2029,0.2161,0.321
2.147953,0.1201,0.2895,0.0084,0.314
2.156952,0.1706,0.2665,-0.1993,0.374
2.167406,0.2491,0.1609,-0.3250,0.440
2.178109,0.3418,0.0410,-0.2190,0.408
2.187642,0.3802,-0.0797,-0.1402,0.413
2.197761,0.3641,-0.1601,-0.1566,0.427
2.211171,0.2940,-0.1735,-0.2273,0.410
2.216900,0.2929,-0.1067,-0.2297,0.387
2.227355,0.2658,0.0266,-0.1635,0.313
2.236837,0.2124,0.1720,-0.0289,0.275
2.247365,0.1596,0.2891,0.0106,0.330
2.257643,0.0930,0.3100,0.0638,0.330
2.267383,0.0669,0.3441,0.1306,0.374
2.276999,0.0272,0.3099,0.1974,0.368
2.287382,0.0695,0.2888,0.1689,0.342
2.298165,0.0584,0.2532,0.1543,0.302
2.307261,0.0894,0.2569,0.0993,0.290
2.317504,0.0531,0.2315,0.0174,0.238
2.326849,0.0718,0.2719,-0.0642,0.288
2.338575,0.0636,0.2555,-0.0638,0.271
2.351826,-0.0125,0.2513,0.1276,0.282
2.357249,0.0349,0.1922,0.1829,0.268
2.367535,0.0290,0.1474,0.0748,0.168
2.377048,-0.0570,0.1041,0.0213,0.121
2.388094,-0.2771,0.0218,0.0089,0.278
2.397706,-0.4804,-0.0990,0.1330,0.508
2.409506,-0.5841,-0.1906,0.1214,0.626
2.418112,-0.4660,-0.2401,0.1921,0.558
2.427475,-0.3584,-0.3011,0.2768,0.544
2.437458,-0.2897,-0.2359,0.2388,0.443
2.446916,-0.2875,-0.1797,0.0917,0.351
2.459801,-0.2974,-0.0107,-0.0420,0.301
2.467374,-0.3603,0.1462,-0.2165,0.445
2.477823,-0.3940,0.2212,-0.1046,0.464
2.488527,-0.3982,0.1459,0.1166,0.440
2.496811,-0.3325,0.0429,0.3654,0.496
2.507623,-0.3072,0.0349,0.4507,0.547
2.517062,-0.2426,0.1213,0.0319,0.273
2.527512,-0.1266,0.2345,-0.2921,0.395
2.538144,0.1628,0.3324,-0.7527,0.839
2.548566,0.5299,0.4265,-0.9821,1.195
2.557657,0.6623,0.4883,-0.4486,0.937
2.568034,0.5617,0.5307,0.2486,0.812
2.577365,0.3093,0.6217,0.4559,0.831
2.588938,0.0658,0.7074,0.3496,0.792
2.598869,-0.0874,0.6941,0.0114,0.700
2.611238,-0.1757,0.5152,-0.3136,0.628
2.618489,-0.1427,0.4435,-0.2574,0.532
2.628743,-0.1375,0.4922,-0.0649,0.515
2.638441,-0.1052,0.5793,0.0867,0.595
2.649594,-0.0322,0.6776,0.1567,0.696
2.658999,0.0141,0.6244,0.2676,0.679
2.669462,0.1161,0.3811,0.3376,0.522
2.687614,0.1598,0.1070,0.3001,0.356
2.697504,0.1275,-0.0040,0.1787,0.220
2.711009,-0.0128,0.0796,0.0979,0.127
2.717699,-0.1514,0.2343,0.1261,0.306
2.726828,-0.0984,0.3914,0.0045,0.404
2.736801,0.0093,0.4142,-0.0764,0.421
2.746945,0.1299,0.3974,-0.0077,0.418
2.756998,0.1137,0.2726,0.1017,0.312
2.767832,0.0293,0.0537,0.2247,0.233
2.781126,-0.1911,-0.1632,0.3339,0.418
2.787439,-0.5474,-0.2832,0.3477,0.708
2.798438,-0.9575,-0.2247,0.2389,1.012
2.812410,-1.2446,0.0527,0.1438,1.254
2.817077,-1.3792,0.2766,0.0763,1.409
2.829351,-1.2976,0.3917,-0.2071,1.371
2.838047,-1.0801,0.3434,-0.2705,1.165
2.848338,-0.9424,0.2544,-0.2362,1.004
2.858159,-0.8203,0.1794,-0.1459,0.852
2.868544,-0.8006,0.1732,0.0676,0.822
2.882882,-0.7630,0.1675,0.2677,0.826
2.888184,-0.7225,0.2031,0.3315,0.820
2.898643,-0.6268,0.1977,0.1769,0.681
2.911648,-0.4252,0.1773,0.0080,0.461
2.916911,-0.2435,0.1546,-0.1212,0.313
2.926895,0.0253,0.0887,-0.0744,0.118
2.937743,0.2450,-0.0323,0.0258,0.248
2.947620,0.3773,-0.1250,-0.0246,0.398
2.956914,0.4491,-0.1202,-0.1303,0.483
2.969398,0.4690,-0.0861,-0.1010,0.487
2.981066,0.4750,0.0039,-0.0322,0.476
2.988001,0.5498,0.1221,-0.0599,0.566
2.997413,0.7091,0.1861,-0.2521,0.775
3.011644,0.8997,0.1688,-0.3771,0.990
3.018659,1.0544,0.1109,-0.2852,1.098
3.026920,1.1877,-0.1372,-0.2079,1.214
3.037989,1.1647,-0.3709,-0.0225,1.223
3.048688,1.0287,-0.5894,0.2166,1.205
3.057154,0.7420,-0.6823,0.5232,1.136
3.068459,0.4839,-0.6351,0.8569,1.171
3.077592,0.2290,-0.4070,0.8364,0.958
3.087879,0.0598,-0.1492,0.3802,0.413
3.096962,0.1798,0.0824,-0.0894,0.217
3.109322,0.5194,0.1914,-0.2322,0.600
3.117169,0.8187,0.1911,-0.3069,0.895
3.126970,0.9273,0.1359,-0.5044,1.064
3.138683,0.7778,0.0258,-0.6611,1.021
3.147475,0.4129,-0.0714,-0.4634,0.625
3.158758,0.0390,-0.1015,-0.1561,0.190
3.167952,-0.2889,-0.0515,0.1384,0.324
3.177912,-0.5444,-0.0165,0.3655,0.656
3.188353,-0.6747,0.0040,0.4160,0.793
3.196966,-0.7041,0.1589,0.4266,0.838
3.210055,-0.6840,0.3245,0.4797,0.896
3.217347,-0.6543,0.4045,0.4530,0.893
3.226983,-0.7906,0.4394,0.4420,1.007
3.237799,-0.9841,0.4980,0.4467,1.190
3.250586,-1.1931,0.5674,0.4943,1.411
3.257527,-1.3635,0.5393,0.5437,1.564
3.268519,-1.3750,0.3868,0.6216,1.558
3.276922,-1.3253,0.1243,0.5231,1.430
3.286887,-1.0677,-0.1379,0.3293,1.126
3.297123,-0.9448,-0.3309,0.1079,1.007
3.308775,-0.8220,-0.4812,0.0358,0.953
3.316892,-0.5786,-0.5889,-0.1053,0.832
3.327012,-0.2845,-0.7358,-0.2064,0.815
3.337837,0.0995,-0.7967,-0.2679,0.846
3.346972,0.5981,-0.7817,-0.3171,1.034
3.358767,0.9381,-0.6884,-0.2452,1.189
3.369210,1.1582,-0.5436,-0.0933,1.283
3.378356,1.2150,-0.4305,0.1251,1.295
3.389111,1.1616,-0.3253,0.3144,1.247
3.398356,0.9332,-0.2589,0.4478,1.067
3.415451,0.6762,-0.1798,0.5933,0.917
3.418137,0.5009,-0.0625,0.5330,0.734
3.427876,0.4651,0.0646,0.3353,0.577
3.438758,0.4097,0.2556,0.0551,0.486
3.448115,0.3796,0.3069,-0.2255,0.538
3.458322,0.3102,0.2588,-0.2065,0.454
3.469482,0.2455,0.1498,-0.0505,0.292
3.479294,0.4721,0.0331,-0.0571,0.477
3.489600,0.7304,0.0590,-0.1717,0.753
3.507561,0.7680,0.0698,-0.2490,0.810
3.517951,0.8865,-0.0766,-0.1441,0.901
3.527077,0.9789,-0.1810,0.1106,1.002
3.538034,1.0159,-0.1612,0.2288,1.054
3.548040,1.0763,-0.0039,0.1963,1.094
3.557713,1.0760,0.1952,0.2444,1.121
3.568190,1.0677,0.2995,0.3862,1.174
3.577566,0.9564,0.2410,0.5399,1.124
3.588177,0.7176,0.0194,0.6107,0.942
3.598318,0.3301,-0.1609,0.5178,0.635
3.609744,0.0427,-0.2723,0.2756,0.390
3.619459,-0.1303,-0.3417,0.1702,0.403
3.628002,-0.1078,-0.3548,0.0928,0.382
3.637668,-0.0129,-0.3385,0.0431,0.341
3.648359,0.0726,-0.3200,-0.0196,0.329
3.657103,0.0805,-0.2724,-0.0681,0.292
3.668465,-0.0278,-0.1550,0.0073,0.158
3.677403,-0.1142,-0.0361,0.1251,0.173
3.689046,-0.2186,0.0299,0.2586,0.340
3.698883,-0.1916,0.0699,0.2985,0.362
3.710926,-0.1310,0.0692,0.2582,0.298
3.717541,-0.0136,-0.0004,0.2184,0.219
3.727665,0.1433,-0.0984,0.1375,0.222
3.738497,0.2702,-0.1841,0.0969,0.341
3.749924,0.4222,-0.2300,0.0832,0.488
3.757399,0.5191,-0.2360,0.0013,0.570
3.766921,0.6000,-0.1747,0.0142,0.625
3.776835,0.6611,-0.0461,0.0394,0.664
3.787818,0.6591,0.1090,-0.0734,0.672
3.796937,0.7166,0.2631,-0.1746,0.783
3.809904,0.7941,0.4160,-0.2637,0.934
3.817497,0.8255,0.4174,-0.2451,0.957
3.826952,0.8121,0.3487,-0.1730,0.901
3.837638,0.6741,0.2370,-0.0606,0.717
3.848462,0.4547,0.1232,-0.0162,0.471
3.857873,0.2646,0.0072,0.0287,0.266
3.867599,0.0644,-0.0561,0.0881,0.123
3.877815,-0.1043,-0.0936,0.0804,0.162
3.887756,-0.2552,-0.0365,0.0056,0.258
3.897183,-0.3483,0.0202,-0.0547,0.353
3.908710,-0.3424,0.0231,-0.1006,0.358
3.917472,-0.3165,0.0139,-0.0631,0.323
3.927475,-0.3228,-0.1019,0.0582,0.344
3.938238,-0.3468,-0.3513,0.2637,0.560
3.946907,-0.4437,-0.6942,0.4578,0.942
3.957495,-0.5747,-1.0073,0.6263,1.318
3.967987,-0.7687,-1.1767,0.6049,1.530
3.977676,-1.0261,-1.1985,0.3796,1.623
3.988039,-1.2648,-1.0043,0.0457,1.616
3.997365,-1.4025,-0.6924,-0.3148,1.595
4.006997,-1.3846,-0.3761,-0.5385,1.532
4.017483,-1.2659,-0.0321,-0.6523,1.424
4.026898,-1.0745,0.2415,-0.5882,1.248
4.037862,-0.7571,0.4432,-0.5644,1.043
4.047202,-0.5333,0.5856,-0.4721,0.922
4.057573,-0.4314,0.6542,-0.2433,0.821
4.067675,-0.4249,0.6091,0.1352,0.755
4.076962,-0.4062,0.5323,0.5407,0.861
4.087914,-0.4040,0.3784,0.6192,0.831
4.098011,-0.4198,0.1438,0.7523,0.873
4.107120,-0.4545,-0.0755,0.6947,0.834
4.118303,-0.4403,-0.2881,0.5276,0.745
4.127934,-0.3354,-0.4737,0.2641,0.638
4.138198,-0.1798,-0.5327,0.0402,0.564
4.147796,0.0117,-0.5721,-0.1172,0.584
4.158479,0.1972,-0.5513,-0.2218,0.626
4.167854,0.3216,-0.4862,-0.2734,0.644
4.177012,0.3580,-0.3922,-0.1900,0.564
4.188556,0.3617,-0.1687,-0.1081,0.414
4.197349,0.3204,0.0645,-0.0824,0.337
4.208350,0.3026,0.2630,0.1872,0.442
4.218574,0.2134,0.3938,0.2246,0.501
4.227623,0.0535,0.4258,0.2074,0.477
4.238584,-0.0531,0.3714,0.2994,0.480
4.248934,-0.0921,0.2583,0.4326,0.512
4.258575,-0.0903,0.0749,0.3890,0.406
4.269331,-0.0201,-0.0969,0.2366,0.256
4.278188,0.1051,-0.1641,0.0030,0.195
4.288888,0.2581,-0.2229,-0.1210,0.362
4.298512,0.3843,-0.2848,-0.1356,0.497
4.309575,0.3611,-0.3326,-0.1366,0.510
4.327184,0.2210,-0.3118,-0.0982,0.395
4.338675,0.0497,-0.2714,-0.0179,0.277
4.348370,-0.0799,-0.2844,0.1034,0.313
4.357851,-0.1407,-0.2649,0.1697,0.345
4.368512,-0.1191,-0.2375,0.2217,0.346
4.377964,-0.1379,-0.2172,0.1641,0.305
4.388184,-0.1561,-0.1273,0.1609,0.258
4.397147,-0.2553,-0.0797,0.1307,0.298
4.409997,-0.3400,-0.0075,0.0872,0.351
4.417560,-0.3816,0.0485,0.0853,0.394
4.427609,-0.4055,0.0747,0.0572,0.416
4.437845,-0.3697,0.0854,0.0576,0.384
4.446970,-0.3148,0.0948,0.1135,0.348
4.457741,-0.2695,0.0757,0.0886,0.294
4.468243,-0.2633,0.0542,0.0234,0.270
4.479473,-0.2568,0.0298,0.0266,0.260
4.488197,-0.2235,-0.0242,0.0845,0.240
4.497531,-0.1366,-0.0392,0.1969,0.243
4.507664,-0.0918,-0.0684,0.2002,0.231
4.517834,-0.0622,-0.0974,0.1759,0.210
4.526958,-0.0346,-0.0985,0.1375,0.173
4.537771,-0.0087,-0.0989,0.0579,0.115
4.548369,0.0023,-0.0853,0.0461,0.097
4.557776,0.0389,-0.0851,0.0749,0.120
4.568220,0.0734,-0.0975,0.1032,0.160
4.578690,0.1186,-0.1214,0.1716,0.241
4.588323,0.2281,-0.1157,0.1710,0.308
4.597817,0.2651,-0.0948,0.1695,0.329
4.615684,0.2850,-0.1005,0.1401,0.333
4.616897,0.3428,-0.0518,0.1646,0.384
4.626858,0.3842,-0.0308,0.2296,0.449
4.637501,0.4229,-0.0647,0.2261,0.484
4.647882,0.4454,-0.1128,0.2086,0.505
4.657440,0.4246,-0.1066,0.1634,0.467
4.668157,0.4016,-0.0600,0.1314,0.427
4.678324,0.4041,-0.0410,0.0854,0.415
4.688662,0.4590,-0.0360,0.0800,0.467
4.697711,0.4713,-0.0450,0.0742,0.479
4.709655,0.4419,-0.1089,0.1226,0.471
4.718190,0.3579,-0.1593,0.1710,0.427
4.727312,0.2610,-0.2093,0.2058,0.393
4.737841,0.1792,-0.1904,0.2134,0.337
4.747855,0.1810,-0.1568,0.2211,0.326
4.759425,0.1305,-0.0542,0.2291,0.269
4.768702,0.1364,-0.0468,0.2102,0.255
4.776956,0.1306,0.0011,0.1916,0.232
4.788579,0.0857,0.0485,0.1326,0.165
4.801191,0.0151,0.1087,0.1284,0.169
4.819072,-0.0404,0.1272,0.0974,0.165
4.819747,-0.1212,0.1451,0.0805,0.205
4.828746,-0.2125,0.1489,0.0371,0.262
4.837796,-0.3131,0.1793,0.0764,0.369
4.846891,-0.3680,0.1534,0.1169,0.416
4.858099,-0.4453,0.1116,-0.0045,0.459
4.868119,-0.4904,0.0810,0.1069,0.508
4.877750,-0.5176,0.0762,0.0696,0.528
4.887782,-0.5004,0.0975,-0.0349,0.511
4.897596,-0.4122,0.1045,-0.0162,0.426
4.908892,-0.3356,0.0839,-0.0243,0.347
4.916955,-0.2986,0.0904,0.0359,0.314
4.927531,-0.2607,0.0972,0.0008,0.278
4.938955,-0.2226,0.0498,-0.0479,0.233
4.947696,-0.1715,0.0438,-0.0152,0.178
4.959847,-0.1218,0.0247,0.0307,0.128
4.968014,-0.0334,-0.0076,0.0489,0.060
4.977540,0.0115,0.0018,0.1073,0.108
4.987768,0.0678,0.0118,0.1379,0.154
4.997076,0.1088,0.0362,0.1544,0.192
5.008561,0.1874,0.0338,0.1703,0.255
5.023667,0.2743,0.0591,0.1715,0.329
5.027790,0.3546,0.0845,0.1578,0.397
5.038555,0.3742,0.0827,0.1158,0.400
5.048771,0.3889,0.0944,0.1137,0.416
5.058935,0.4271,0.0790,0.0973,0.445
5.069102,0.3944,0.1046,0.0667,0.413
5.078313,0.3190,0.0893,0.0629,0.337
5.090033,0.2563,0.0737,0.0726,0.276
5.098297,0.1935,0.0712,0.0958,0.227
5.109465,0.1177,0.0814,0.0921,0.170
5.119596,0.0296,0.0772,0.0750,0.112
5.130202,-0.0702,0.0723,0.0719,0.124
5.147310,-0.1539,0.0483,0.0673,0.175
5.158402,-0.2204,0.0571,0.1062,0.251
5.169453,-0.2702,0.0798,0.1458,0.317
5.178505,-0.3282,0.0757,0.1320,0.362
5.187763,-0.3658,0.0856,0.0514,0.379
5.197288,-0.3696,0.0823,0.0402,0.381
5.215180,-0.3956,0.0657,-0.0245,0.402
5.217048,-0.3640,0.0631,-0.0205,0.370
5.227043,-0.3170,0.0199,-0.0025,0.318
5.237916,-0.2556,0.0177,0.0563,0.262
5.248657,-0.2351,-0.0116,0.0606,0.243
5.257784,-0.1746,-0.0271,0.0647,0.188
5.267725,-0.1693,-0.0288,0.0277,0.174
5.276840,-0.1108,-0.0440,0.1266,0.174
5.288147,-0.0269,-0.0318,0.1434,0.149
5.297905,-0.0265,-0.0055,0.1190,0.122
5.312102,0.0674,-0.0196,0.1077,0.128
5.317634,0.0918,-0.0327,0.1096,0.147
5.326965,0.1278,0.0092,0.1111,0.170
5.337733,0.1467,0.0109,0.1391,0.202
5.347492,0.1612,-0.0281,0.1390,0.215
5.357704,0.1174,0.0011,0.1246,0.171
5.367845,0.0710,-0.0242,0.1098,0.133
5.376962,0.0370,0.0049,0.0811,0.089
5.387988,0.0025,0.0202,0.0659,0.069
5.397678,-0.0183,0.0354,0.0780,0.088
5.411010,-0.0249,0.0502,0.0766,0.095
5.418484,-0.0444,0.0647,0.0754,0.109
5.428102,-0.0630,0.0649,0.0880,0.126
5.437770,-0.1216,0.1051,0.0737,0.177
5.447264,-0.1252,0.1307,0.0732,0.195
5.457036,-0.1686,0.1009,0.0731,0.210
5.468188,-0.1824,0.0842,0.0598,0.210
5.477174,-0.1795,0.0670,0.0608,0.201
5.487996,-0.2009,0.1039,0.0351,0.229
5.498519,-0.2065,0.0724,-0.0173,0.219
5.509384,-0.1835,0.0409,-0.0151,0.189
5.517793,-0.1735,0.0502,0.0145,0.181
5.527698,-0.1630,0.0053,0.1532,0.224
5.541000,-0.1387,0.0287,0.1556,0.210
5.547347,-0.1280,-0.0021,0.0082,0.128
5.557590,-0.1040,-0.0053,-0.0304,0.108
5.568180,-0.0940,0.0055,0.0806,0.124
5.577822,-0.0035,-0.0106,0.1642,0.165
