time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.587332,0.0944,0.0107,0.1642,0.190
14.597701,0.0361,-0.0285,0.1905,0.196
14.606430,0.0050,-0.0269,0.1352,0.138
14.617382,-0.0259,-0.0524,0.0118,0.060
14.626921,0.0252,-0.0777,-0.0435,0.093
14.637150,0.0085,-0.0754,-0.0307,0.082
14.647469,0.0329,-0.0728,-0.0178,0.082
14.657631,0.0167,-0.0427,0.0496,0.068
14.667943,-0.0128,-0.0533,0.0898,0.105
14.677459,-0.0147,-0.0232,0.1028,0.106
14.688222,0.0244,0.0611,0.1431,0.158
14.697898,0.0907,0.0769,0.1562,0.196
14.707758,0.1160,0.0788,0.1284,0.190
14.718646,0.1137,0.0667,0.1006,0.166
14.727906,0.0701,0.0544,0.1000,0.134
14.739296,0.0530,0.0280,0.0720,0.094
14.747938,0.0219,0.0144,0.0440,0.051
14.757861,0.0044,0.0002,0.0705,0.071
14.767432,0.0277,-0.0147,0.0698,0.077
14.779745,0.0238,-0.0026,0.0555,0.060
14.788761,0.0470,-0.0180,0.0957,0.108
14.798187,0.0155,-0.0197,0.0814,0.085
14.809256,0.0113,-0.0483,0.0670,0.083
14.820204,0.0075,-0.0493,0.0391,0.063
14.828697,0.0042,-0.0774,0.0930,0.121
14.839858,-0.0257,-0.0504,0.0925,0.108
14.849071,-0.0007,-0.0629,0.1056,0.123
14.860460,0.0246,-0.0470,0.0914,0.106
14.877811,0.0214,-0.0398,0.0629,0.077
14.888019,0.0336,-0.0359,0.0351,0.060
14.897440,0.0460,-0.0320,0.0482,0.074
14.907555,0.0447,-0.0283,0.0476,0.071
14.917368,0.0025,-0.0383,0.1015,0.109
14.928957,-0.0263,-0.0213,0.1146,0.119
14.940538,-0.0142,-0.0047,0.1276,0.128
14.947054,-0.0021,0.0251,0.0999,0.103
14.958694,0.0233,0.0273,0.1129,0.118
14.967902,0.0483,0.0565,0.0851,0.113
14.978565,0.0596,0.0172,0.0981,0.116
14.987775,0.0569,0.0183,0.1247,0.138
14.998094,0.0269,0.0187,0.1241,0.128
15.008374,0.0377,0.0322,0.0963,0.108
15.017781,0.0349,0.0181,0.0957,0.104
15.029097,0.0049,0.0173,0.0952,0.097
15.038156,0.0294,-0.0243,0.0947,0.102
15.048301,0.0400,-0.0115,0.1214,0.128
15.058731,0.0232,-0.0122,0.1208,0.124
15.069501,0.0196,-0.0128,0.1065,0.109
15.078958,0.0160,0.0004,0.0922,0.094
15.088413,0.0262,-0.0136,0.1051,0.109
15.097828,-0.0042,-0.0001,0.0772,0.077
15.108537,-0.0205,-0.0135,0.0767,0.080
15.117378,0.0044,-0.0128,0.0625,0.064
15.128212,-0.0249,-0.0253,0.0484,0.060
15.138210,-0.0130,0.0168,0.0888,0.091
15.146852,-0.0281,0.0180,0.0747,0.082
15.159704,-0.0429,0.0190,0.0471,0.067
15.167916,-0.0437,0.0197,0.0605,0.077
15.177952,-0.0712,0.0337,0.0605,0.099
15.188450,-0.0436,0.0477,0.0741,0.098
15.197377,-0.0428,0.0343,0.0743,0.092
15.207723,-0.0688,0.0614,0.0745,0.119
15.218786,-0.0535,0.0336,0.0750,0.098
15.228408,-0.0515,0.0732,0.0755,0.117
15.238553,-0.0629,0.0441,0.0761,0.108
15.247682,-0.0741,0.0418,0.0768,0.115
15.261555,-0.0715,0.0663,0.0775,0.125
15.268140,-0.0551,0.0634,-0.0034,0.084
15.276625,-0.0522,0.0602,-0.0161,0.081
15.286778,-0.0358,0.0298,0.0119,0.048
15.296937,-0.0468,0.0132,0.0127,0.050
15.308424,-0.0441,-0.0031,0.1224,0.130
15.317361,-0.0958,0.0081,0.0687,0.118
15.329152,-0.0792,0.0740,0.0014,0.108
15.337754,-0.0353,0.0446,0.0158,0.059
15.348603,-0.0188,0.0425,0.0847,0.097
15.358461,-0.0297,0.0133,0.1263,0.130
15.369117,-0.0409,0.0115,0.1133,0.121
15.378367,-0.0793,-0.0037,0.0867,0.118
15.388125,-0.0497,0.0085,0.0464,0.069
15.399682,-0.0473,0.0074,0.0470,0.067
15.408110,-0.0586,0.0201,0.0475,0.078
15.418967,-0.0699,-0.0080,0.0617,0.094
15.428020,-0.0673,0.0185,0.0895,0.114
15.438217,-0.0783,0.0042,0.0492,0.093
15.446919,-0.0893,0.0717,0.0634,0.131
15.457910,-0.0729,0.1121,0.0776,0.155
15.468202,-0.0292,0.0706,0.0783,0.109
15.478040,0.0008,0.0696,0.0653,0.095
15.488784,0.0168,0.0815,0.0659,0.106
15.500835,0.0052,0.0655,0.0529,0.084
15.508180,-0.0474,0.0624,0.0398,0.088
15.517633,-0.0458,0.0590,0.0541,0.092
15.528155,-0.0578,0.0552,0.0410,0.090
15.538205,-0.0563,0.0376,0.0553,0.087
15.547173,-0.0820,0.0336,0.0423,0.098
15.559794,-0.0941,0.0295,0.0701,0.121
15.568698,-0.0516,0.0258,0.0707,0.091
15.579140,-0.0636,0.0090,0.0577,0.086
15.588304,-0.0752,0.0063,0.0446,0.088
15.598745,-0.0727,0.0039,0.0589,0.094
15.609455,-0.0696,0.0017,0.0461,0.083
15.619146,-0.0659,0.0271,0.0470,0.085
15.629933,-0.0619,0.0256,0.0615,0.091
15.643527,-0.0309,0.0244,0.0487,0.063
15.648171,-0.0545,0.0372,0.0631,0.091
15.662195,-0.0238,0.0228,0.0502,0.060
15.669380,-0.0208,0.0220,0.0372,0.048
15.678265,-0.0318,0.0213,0.0242,0.045
15.697195,-0.0543,0.0064,0.0524,0.076
15.708147,-0.0793,-0.0078,0.0802,0.113
15.719160,-0.0771,0.0324,0.0806,0.116
15.731919,-0.0748,0.0453,0.0675,0.110
15.738222,-0.0590,0.0579,0.0953,0.126
15.746798,-0.0295,0.0431,0.1094,0.121
15.757627,-0.0272,0.0416,0.0418,0.065
15.767086,-0.0250,0.0536,0.0560,0.081
15.778882,-0.0229,0.0382,0.0429,0.062
15.788046,-0.0343,0.0363,0.0299,0.058
15.797423,-0.0186,0.0208,0.0576,0.064
15.809239,-0.0303,0.0325,0.0445,0.063
15.818074,-0.0285,0.0033,0.0859,0.091
15.828782,-0.0405,0.0149,0.0727,0.085
15.836767,-0.0662,0.0129,0.0731,0.100
15.846882,-0.0241,0.0383,0.0735,0.086
15.864256,-0.0229,0.0230,0.0738,0.081
15.868332,-0.0219,0.0215,0.0741,0.080
15.876571,-0.0209,-0.0070,0.0472,0.052
15.887575,-0.0064,0.0056,0.0747,0.075
15.897448,-0.0193,0.0046,0.0749,0.077
15.907474,-0.0185,-0.0098,0.0614,0.065
15.918474,-0.0451,-0.0102,0.0480,0.067
15.928310,-0.0445,-0.0103,0.0617,0.077
15.938453,-0.0301,0.0033,0.0755,0.081
15.946916,-0.0156,0.0034,0.0348,0.038
15.958715,-0.0421,0.0035,0.0486,0.064
15.967883,-0.0276,0.0037,0.0760,0.081
15.979439,-0.0403,0.0176,0.0625,0.076
15.989132,-0.0392,0.0042,0.0763,0.086
15.997320,-0.0380,0.0316,0.0629,0.080
16.008690,-0.0502,-0.0227,0.0631,0.084
16.017684,-0.0350,0.0184,0.0634,0.075
16.028869,-0.0198,0.0185,0.0774,0.082
16.039095,-0.0183,0.0322,0.0776,0.086
16.046831,-0.0170,0.0049,0.0779,0.080
16.059866,-0.0295,0.0182,0.0781,0.085
16.067054,-0.0419,0.0177,0.0648,0.079
16.076673,-0.0407,0.0306,0.0242,0.056
16.086989,-0.0531,-0.0109,0.0245,0.059
16.097534,-0.0246,-0.0115,0.0520,0.059
16.107619,-0.0369,0.0017,0.1067,0.113
16.118961,-0.0357,0.0013,0.1342,0.139
16.126563,-0.0480,0.0010,0.0528,0.071
16.136653,-0.0602,0.0280,0.0122,0.067
16.148002,-0.0179,0.0277,0.0261,0.042
16.157715,0.0243,0.0138,0.0945,0.099
16.168931,-0.0018,0.0136,0.1356,0.136
16.183484,0.0127,-0.0003,0.1358,0.136
16.188140,-0.0001,-0.0005,0.0951,0.095
16.197727,-0.0131,0.0130,0.0680,0.070
16.210758,-0.0126,-0.0007,0.0545,0.056
16.216945,0.0013,-0.0145,0.0409,0.043
16.227746,-0.0666,-0.0418,0.0954,0.124
16.238784,-0.0800,-0.0826,0.1091,0.159
16.247671,-0.1070,-0.0142,0.1091,0.153
16.259272,-0.0522,0.0000,0.0683,0.086
16.268195,-0.0247,0.0552,0.0955,0.113
16.277745,0.0163,0.0831,0.0955,0.128
16.286888,0.0575,0.0699,0.0819,0.122
16.296873,0.0441,0.0429,0.0955,0.114
16.310501,0.0578,0.0431,0.0683,0.099
16.317583,0.0169,0.0566,0.0547,0.080
16.327326,-0.0512,0.0152,0.0547,0.076
16.337134,-0.0376,0.0142,0.0411,0.058
16.348490,-0.0240,0.0127,0.0413,0.049
16.357209,-0.0103,0.0241,0.0414,0.049
16.368134,-0.0104,0.0081,0.0688,0.070
16.379328,-0.0244,-0.0079,0.0689,0.074
16.388164,-0.0251,0.0036,0.0689,0.073
16.398066,-0.0257,-0.0116,0.0825,0.087
16.427825,-0.0534,0.0142,0.0825,0.099
16.428374,-0.1079,-0.0006,0.1098,0.154
16.428664,-0.0533,0.0121,0.1099,0.123
16.439061,-0.0531,-0.0020,0.0691,0.087
16.449887,-0.0252,-0.0157,0.0965,0.101
16.470374,-0.0240,-0.0018,0.0559,0.061
16.470947,-0.0223,-0.0014,0.0425,0.048
16.487268,-0.0475,-0.0009,0.0156,0.050
16.502481,-0.0452,-0.0139,0.0024,0.047
16.503109,-0.0700,0.0002,0.0164,0.072
16.518684,-0.0511,0.0012,0.0310,0.060
16.535538,-0.0484,-0.0120,0.0315,0.059
16.537793,-0.0189,0.0019,0.0727,0.075
16.551507,-0.0167,0.0158,0.0459,0.051
16.574058,-0.0011,0.0296,0.0598,0.067
16.575125,0.0279,0.0162,0.0874,0.093
16.588418,0.0430,0.0299,0.0740,0.091
16.589280,0.0169,0.0163,0.0606,0.065
16.602257,0.0038,0.0162,0.0607,0.063
16.615897,0.0039,0.0024,0.0608,0.061
16.617418,-0.0099,0.0020,0.0880,0.089
16.639903,-0.0105,-0.0120,0.0743,0.076
16.640517,0.0158,-0.0395,0.0878,0.098
16.648292,0.0008,-0.0260,0.0875,0.091
16.669415,-0.0007,-0.0533,0.0872,0.102
16.670046,0.0114,-0.0396,0.0869,0.096
16.690162,0.0369,-0.0394,0.0866,0.102
16.690977,0.0081,-0.0387,0.0727,0.083
16.702360,-0.0070,-0.0236,0.0723,0.076
16.725663,0.0325,-0.0488,0.0855,0.104
16.727092,-0.0096,-0.0190,0.0715,0.075
16.739248,0.0029,-0.0568,0.0711,0.091
16.740146,-0.0118,-0.0400,0.0843,0.094
16.748578,0.0008,-0.0231,0.0566,0.061
16.771313,-0.0002,-0.0472,0.0562,0.073
16.772132,-0.0149,-0.0305,0.0694,0.077
16.786210,-0.0022,-0.0141,0.0554,0.057
16.787029,0.0239,0.0020,0.0551,0.060
16.802447,0.0093,0.0041,0.0820,0.083
16.815311,-0.0052,-0.0077,0.0953,0.096
16.817956,0.0346,-0.0060,0.0814,0.089
16.836122,-0.0072,-0.0181,0.0947,0.097
16.854710,0.0054,-0.0303,0.0808,0.086
16.855340,0.0044,-0.0018,0.0805,0.081
16.870222,0.0169,-0.0143,0.0666,0.070
16.870856,0.0157,-0.0133,0.0935,0.096
16.889225,0.0143,-0.0123,0.1068,0.108
16.889837,0.0262,-0.0114,0.0792,0.084
16.909416,0.0379,-0.0105,0.0107,0.041
16.910497,0.0494,-0.0369,0.0375,0.072
16.920824,0.0471,-0.0494,0.0233,0.072
16.931363,0.0175,-0.0345,0.0636,0.074
16.938226,0.0152,-0.0737,0.1584,0.175
16.955169,0.0401,-0.0173,0.1170,0.125
16.969440,0.0240,0.0119,0.0483,0.055
16.970284,0.0349,-0.0134,0.1021,0.109
16.990575,0.0729,-0.0116,0.1559,0.172
16.991177,0.1239,-0.0233,0.1823,0.222
16.998680,0.0790,-0.0350,0.1542,0.177
17.015294,-0.0068,-0.0465,0.0579,0.075
17.017533,0.0164,-0.0579,0.0297,0.067
17.033104,0.0262,-0.0691,0.0152,0.075
17.037997,0.0090,-0.0801,0.0143,0.082
17.052041,-0.0079,-0.0499,0.0407,0.065
17.069821,-0.0245,-0.0335,0.0944,0.103
17.071204,-0.0271,-0.0170,0.1073,0.112
17.088767,0.0113,-0.0005,0.1066,0.107
17.089779,0.0635,0.0565,0.1332,0.158
17.100941,0.1020,0.0450,0.1326,0.173
17.115926,0.0996,0.0467,0.1184,0.162
17.117773,0.0835,0.0345,0.0769,0.119
17.140294,0.0263,0.0221,0.0626,0.071
17.141057,0.0233,-0.0041,0.0348,0.042
17.153456,0.0067,-0.0036,0.0750,0.075
17.169455,-0.0099,-0.0444,0.1016,0.111
17.170270,0.0144,-0.0310,0.1011,0.107
17.186413,0.0519,-0.0313,0.1141,0.129
17.187242,0.0618,-0.0315,0.0861,0.111
17.204342,0.0712,-0.0452,0.0580,0.102
17.219533,0.0533,-0.0722,0.0844,0.123
17.220556,0.0357,-0.0448,0.0700,0.090
17.232670,0.0185,-0.0305,0.1101,0.116
17.238529,0.0290,-0.0289,0.1093,0.117
17.255489,0.0397,-0.0128,0.0949,0.104
17.268919,0.0233,-0.0234,0.0805,0.087
17.270032,0.0614,-0.0203,0.0661,0.092
17.286372,0.0583,-0.0037,0.0244,0.063
17.304655,0.0414,-0.0147,0.0508,0.067
17.305633,0.0379,-0.0124,0.0907,0.099
17.319404,0.0071,0.0033,0.0898,0.090
17.333298,-0.0125,-0.0068,0.1156,0.116
17.337803,-0.0150,-0.0054,0.1150,0.116
17.358031,-0.0037,-0.0042,0.1144,0.115
17.358930,0.0487,0.0239,0.0867,0.102
17.369677,0.0601,0.0381,0.0998,0.123
17.386358,0.0577,-0.0024,0.0993,0.115
17.387357,0.0689,0.0250,0.1124,0.134
17.403439,0.0390,0.0250,0.0846,0.096
17.420751,0.0498,-0.0159,0.0704,0.088
17.421565,0.0332,0.0113,0.0698,0.078
17.435912,0.0164,0.0112,0.1373,0.139
17.436776,0.0130,-0.0161,0.1230,0.125
17.460234,0.0231,-0.0026,0.1358,0.138
17.461313,0.0463,-0.0026,0.1350,0.143
17.476588,0.0285,0.0109,0.0933,0.098
17.477522,0.0108,-0.0300,0.1197,0.124
17.486621,-0.0064,-0.0163,0.1326,0.134
17.502312,-0.0231,-0.0433,0.0910,0.103
17.520239,0.0151,-0.0154,0.0904,0.093
17.521258,-0.0145,-0.0280,0.0762,0.082
17.536467,0.0106,-0.0130,0.0757,0.078
17.537673,-0.0321,0.0022,0.0615,0.069
17.552394,-0.0336,0.0173,0.0339,0.051
17.568077,-0.0077,0.0321,0.0880,0.094
17.568596,-0.0087,0.0195,0.0468,0.051
17.586380,-0.0366,0.0610,0.0739,0.103
17.588288,-0.0369,0.0206,0.0738,0.085
17.604411,-0.0503,0.0210,0.0602,0.081
17.619316,-0.0498,0.0484,0.0739,0.101
17.619944,-0.0354,0.0481,0.0604,0.085
17.638465,-0.0345,0.0471,0.0335,0.067
17.639035,-0.0606,0.0455,0.0747,0.106
17.653320,-0.0456,0.0299,0.0751,0.093
17.669581,-0.0577,0.0547,0.0757,0.110
17.670902,-0.0697,0.0520,0.0217,0.090
17.689984,-0.0405,0.0357,0.0087,0.055
17.690784,-0.0384,0.0195,0.0230,0.049
17.704001,-0.0632,0.0172,0.0373,0.075
17.719864,-0.0607,0.0015,0.0652,0.089
17.720803,-0.0445,0.0133,0.1340,0.142
17.736681,-0.0827,0.0116,0.0530,0.099
17.737777,-0.0662,0.0373,0.0265,0.080
17.753159,-0.0089,0.0223,0.0816,0.085
17.768841,0.0342,0.0211,0.1367,0.142
17.769953,-0.0183,-0.0209,0.1235,0.127
17.786784,-0.0575,0.0054,0.1104,0.125
17.787833,-0.0559,-0.0090,0.0426,0.071
17.802812,-0.0816,-0.0096,-0.0251,0.086
17.820511,-0.0391,-0.0099,0.0025,0.040
17.821465,-0.0647,-0.0235,0.0164,0.071
17.836486,-0.0767,0.0040,0.0576,0.096
17.837477,-0.1019,-0.0093,0.0580,0.118
17.851253,-0.0860,0.0319,0.0857,0.126
17.869851,-0.0562,0.0594,0.1135,0.140
17.870695,-0.0263,0.0867,0.0868,0.125
17.886703,0.0308,0.0731,0.0873,0.118
17.887627,0.0061,0.1001,0.1151,0.153
17.902353,0.0218,0.0719,0.0747,0.106
17.919964,-0.0309,0.0700,0.0344,0.084
17.921083,-0.0293,0.0401,0.0349,0.061
17.936648,-0.0552,0.0505,0.0490,0.089
17.937716,-0.0675,0.0197,0.0496,0.086
17.954613,-0.0528,0.0296,0.0773,0.098
17.969655,-0.0518,0.0124,0.0914,0.106
17.970470,-0.0645,0.0090,0.0782,0.102
17.988809,-0.0501,-0.0210,0.0786,0.096
17.989696,-0.0492,0.0038,0.0517,0.071
18.002364,-0.0618,0.0018,0.0657,0.090
18.019065,-0.0604,-0.0136,0.0525,0.081
18.020574,-0.0720,0.0123,0.0802,0.108
18.039859,-0.1102,0.0388,0.0808,0.142
18.040647,-0.0932,0.0112,0.0543,0.108
18.054071,-0.0487,0.0113,0.0550,0.074
18.068955,-0.0451,0.0386,0.0149,0.061
18.069838,-0.0417,0.0385,0.0156,0.059
18.086921,-0.0384,0.0111,0.0571,0.070
18.087993,-0.0760,0.0246,0.0441,0.091
18.105173,-0.0862,0.0516,0.0448,0.110
18.119820,-0.0827,0.0376,0.0728,0.116
18.120907,-0.1063,0.0368,0.0736,0.134
18.133685,-0.0618,0.0355,0.0608,0.094
18.156346,-0.0413,0.0587,0.1033,0.126
18.157273,-0.0383,0.0561,0.0632,0.093
18.170772,-0.0084,0.0398,0.0503,0.065
18.187337,-0.0332,0.0371,0.0237,0.055
18.188149,-0.0308,0.0345,0.0516,0.069
18.204590,-0.0285,0.0184,0.0523,0.062
18.219516,-0.0128,0.0295,0.0529,0.062
18.220308,-0.0653,0.0136,0.0670,0.095
18.228540,-0.0499,0.0252,0.0675,0.088
18.236685,-0.0484,-0.0039,0.0816,0.095
18.251930,-0.0062,-0.0055,0.0547,0.055
18.269646,-0.0186,0.0203,0.0686,0.074
18.270506,-0.0312,-0.0082,0.0553,0.064
18.286412,-0.0030,-0.0093,0.0692,0.070
18.287272,-0.0565,0.0172,0.0831,0.102
18.300074,-0.0420,0.0031,0.0696,0.081
18.314773,-0.0684,0.0165,0.0698,0.099
18.317968,-0.0130,0.0028,0.0564,0.058
18.342421,-0.0392,0.0300,0.0566,0.075
18.343181,-0.0243,0.0163,0.0841,0.089
18.353622,-0.0096,0.0026,0.0979,0.098
18.368409,-0.0495,0.0162,0.0709,0.088
18.369530,-0.0618,0.0434,0.0575,0.095
18.386012,-0.0872,0.0432,0.0715,0.121
18.386885,-0.0580,0.0428,0.0719,0.102
18.403179,-0.0422,0.0284,0.0588,0.078
18.417919,-0.0401,0.0001,0.0592,0.072
18.418492,-0.0245,-0.0010,0.0733,0.077
18.431132,-0.0363,0.0115,0.0465,0.060
18.437273,-0.0753,0.0104,0.0742,0.106
18.448511,-0.0596,0.0366,0.0746,0.102
18.466605,-0.0710,0.0219,0.0071,0.075
18.469268,-0.0276,0.0072,0.0348,0.045
18.482150,-0.0251,0.0061,0.0626,0.068
18.487775,-0.0363,-0.0084,0.1313,0.136
18.499094,-0.0478,-0.0228,0.0909,0.105
18.516776,-0.0594,0.0175,0.0096,0.063
18.517682,-0.0302,0.0578,-0.0036,0.065
18.535208,-0.0147,0.0165,0.0648,0.069
18.536479,0.0007,-0.0112,0.1061,0.107
18.551902,-0.0114,-0.0115,0.1609,0.162
18.568701,-0.0101,0.0019,0.1203,0.121
18.569538,-0.0225,-0.0255,0.0796,0.087
18.586671,0.0058,-0.0254,0.0390,0.047
18.587271,0.0066,-0.0251,0.0391,0.047
18.598744,-0.0336,-0.0111,0.0665,0.075
18.619261,-0.0467,-0.0377,0.1074,0.123
18.620027,-0.1007,-0.0234,0.0938,0.140
18.636633,-0.0866,-0.0360,0.0802,0.123
18.638759,-0.0453,0.0199,0.0802,0.094
18.657066,0.0095,0.0349,0.0938,0.100
18.657980,0.0371,0.0633,0.0801,0.109
18.675731,0.0374,0.0777,0.0937,0.127
18.683070,0.0240,0.0647,0.0665,0.096
18.686632,0.0105,0.0379,0.0529,0.066
18.696591,-0.0302,0.0241,0.0393,0.055
18.720318,-0.0573,0.0369,0.0394,0.079
18.721248,-0.0570,0.0082,0.0532,0.078
18.736152,-0.0430,0.0064,0.0670,0.080
18.737016,-0.0153,0.0316,0.0672,0.076
18.753192,-0.0149,0.0291,0.0538,0.063
18.768123,-0.0009,0.0266,0.0813,0.086
18.768584,-0.0279,-0.0028,0.0679,0.073
18.785236,-0.0412,-0.0047,0.0545,0.068
18.788202,-0.0545,-0.0062,0.0546,0.077
18.801891,-0.0677,0.0060,0.0820,0.107
18.819823,-0.0401,-0.0088,0.1094,0.117
18.820946,-0.0395,0.0041,0.0823,0.091
18.836757,-0.0251,-0.0099,0.0689,0.074
18.838217,-0.0103,-0.0098,0.0691,0.071
18.853868,-0.0227,0.0176,0.0285,0.040
18.870336,-0.0349,0.0313,0.0423,0.063
18.871174,-0.0605,0.0179,0.0426,0.076
18.885467,-0.0450,-0.0228,0.0430,0.066
18.903552,-0.0836,-0.0224,0.0706,0.112
18.904627,-0.0675,-0.0084,0.0711,0.098
18.919340,-0.0245,0.0055,0.0851,0.089
18.920105,-0.0225,0.0059,0.0854,0.089
18.935987,0.0335,0.0198,0.0720,0.082
18.951477,0.0075,0.0200,0.0723,0.075
18.951965,0.0087,0.0609,0.0725,0.095
18.971166,0.0097,0.0065,0.0318,0.034
18.986748,-0.0160,0.0198,0.0185,0.031
18.987396,-0.0156,0.0194,0.0595,0.064
19.000898,-0.0425,0.0187,0.0732,0.087
19.019658,-0.0287,0.0042,0.0869,0.092
19.020927,0.0120,-0.0239,0.0869,0.091
19.037873,0.0115,-0.0246,0.0733,0.078
19.038664,-0.0028,-0.0115,0.0868,0.088
19.052119,0.0101,-0.0120,0.0731,0.075
19.069638,0.0096,-0.0260,0.0866,0.091
19.070433,-0.0045,-0.0261,0.0729,0.078
19.086111,0.0087,-0.0258,0.0592,0.065
19.086944,-0.0325,-0.0519,0.0727,0.095
19.102598,-0.0192,-0.0367,0.0725,0.083
19.119039,0.0077,-0.0210,0.0723,0.076
19.119812,-0.0063,-0.0052,0.0585,0.059
19.138671,-0.0067,-0.0167,0.0583,0.061
19.139213,0.0065,-0.0282,0.0444,0.053
19.147496,0.0059,-0.0261,0.0714,0.076
19.168762,0.0053,-0.0106,0.0848,0.086
19.169445,-0.0090,-0.0088,0.0845,0.085
19.187609,-0.0095,-0.0071,0.0707,0.072
19.188220,0.0035,-0.0056,0.0841,0.084
19.208083,0.0166,-0.0042,0.0703,0.072
19.208899,0.0022,-0.0165,0.0564,0.059
19.221613,0.0013,-0.0154,0.0698,0.071
19.236070,0.0139,-0.0280,0.0559,0.064
19.237444,0.0128,0.0003,0.0965,0.097
19.247862,0.0116,-0.0259,0.0690,0.075
19.272316,0.0104,-0.0113,0.0006,0.015
19.273281,0.0363,-0.0103,0.0275,0.047
19.286396,0.0347,-0.0230,0.0408,0.058
19.287347,0.0330,-0.0355,0.0676,0.083
19.302347,0.0447,-0.0343,0.1489,0.159
19.320080,-0.0118,-0.0599,0.1075,0.124
19.321309,0.0135,-0.0037,0.0526,0.054
19.336780,0.0252,-0.0019,0.1065,0.109
19.337893,0.0910,-0.0139,0.1605,0.185
19.353197,0.0747,-0.0258,0.1871,0.203
19.374171,0.0444,-0.0241,0.1592,0.167
19.374780,0.0275,-0.0359,0.0903,0.101
19.381509,-0.0031,-0.0476,0.0214,0.052
19.388400,0.0208,-0.0727,0.0206,0.078
19.412263,-0.0096,-0.0703,0.0335,0.078
19.412895,-0.0260,-0.0676,0.0736,0.103
19.420270,-0.0012,-0.0374,0.0593,0.070
19.436636,-0.0170,0.0062,0.0859,0.088
19.452729,0.0354,0.0088,0.1126,0.118
19.454275,0.0470,0.0383,0.0984,0.116
19.473308,0.1264,0.0403,0.1250,0.182
19.474363,0.0695,0.0420,0.1108,0.137
19.489146,0.0941,0.0433,0.0694,0.125
19.489983,0.0638,0.0036,0.0551,0.084
19.503781,0.0197,0.0045,0.0544,0.058
19.520043,0.0027,-0.0221,0.0673,0.071
19.520924,0.0129,-0.0219,0.0802,0.084
19.536765,0.0230,-0.0085,0.0796,0.083
19.538048,0.0193,-0.0225,0.1061,0.110
19.554539,0.0426,-0.0365,0.1190,0.132
19.569066,0.0250,-0.0503,0.0637,0.085
19.569971,0.0347,-0.0502,0.0902,0.109
19.584186,0.0177,-0.0636,0.0895,0.111
19.586506,0.0011,-0.0766,0.1025,0.128
19.600394,-0.0150,-0.0478,0.1019,0.114
19.611359,0.0101,-0.0315,0.1285,0.133
19.618945,0.0217,-0.0281,0.1006,0.107
19.630665,0.0471,-0.0380,0.0864,0.105
19.637624,0.0317,-0.0344,0.0857,0.098
19.648799,0.0164,-0.0172,0.0443,0.050
19.662135,-0.0125,-0.0409,0.0709,0.083
19.667937,-0.0006,-0.0240,0.0976,0.100
19.678019,-0.0160,-0.0074,0.0970,0.099
19.698612,-0.0175,-0.0183,0.0965,0.100
19.699337,0.0083,-0.0022,0.0824,0.083
19.719654,0.0204,-0.0001,0.0955,0.098
19.720476,0.0459,0.0154,0.0678,0.083
19.735288,0.0303,0.0306,0.0809,0.092
19.751880,0.0012,0.0181,0.0940,0.096
19.752705,-0.0006,-0.0084,0.0800,0.080
19.770586,0.0115,-0.0079,0.0933,0.094
19.771402,0.0101,0.0061,0.0794,0.080
19.787658,0.0222,-0.0209,0.0654,0.072
19.800753,0.0458,0.0066,0.0783,0.091
19.816867,0.0433,-0.0069,0.0914,0.101
19.818268,0.0405,0.0068,0.0772,0.087
19.838754,0.0374,-0.0203,0.1447,0.151
19.839738,-0.0064,-0.0747,0.1849,0.200
19.855047,-0.0361,-0.0744,0.1980,0.215
19.869612,-0.0519,-0.0463,0.1430,0.159
19.870494,0.0276,-0.0042,0.0880,0.092
19.887253,0.0662,-0.0434,0.0465,0.092
19.888108,0.0502,-0.0412,0.0867,0.108
19.904946,0.0883,-0.0793,0.2222,0.252
19.919142,0.0581,-0.1030,0.3030,0.325
19.920242,0.0547,-0.0988,0.3701,0.387
19.933873,0.0235,-0.1075,0.3961,0.411
19.936947,-0.0214,-0.0612,0.2450,0.253
19.956554,-0.0254,0.0123,0.0803,0.085
19.957580,-0.0561,0.1122,-0.0161,0.126
19.970836,-0.0727,0.2249,0.0102,0.237
19.986645,-0.0889,0.2962,0.0638,0.316
19.987601,-0.0912,0.3934,0.0632,0.409
20.002020,-0.0660,0.4738,-0.0460,0.481
20.019849,-0.0269,0.5221,-0.2093,0.563
20.020783,0.0399,0.4422,-0.2631,0.516
20.037456,-0.0286,0.3300,-0.1665,0.371
20.038297,-0.1100,0.2289,0.1892,0.317
20.053823,-0.1767,0.2488,0.1503,0.340
20.070955,-0.1877,0.3486,0.0435,0.398
20.071579,-0.1295,0.3247,0.1141,0.368
20.081913,-0.0842,0.2324,0.2121,0.326
20.088489,-0.0114,0.1954,0.2010,0.281
20.100433,-0.0069,0.1598,0.1761,0.238
20.121152,0.0244,0.1668,0.0556,0.178
20.121821,-0.0537,0.1759,0.0166,0.185
20.136350,-0.0505,0.1057,-0.0227,0.119
20.137017,-0.0067,0.0649,-0.0894,0.111
20.150501,0.0230,-0.0016,-0.0882,0.091
20.170351,0.0116,-0.0530,0.0762,0.094
20.171499,0.0136,-0.0209,0.1316,0.134
20.182251,0.0561,0.0270,0.0914,0.111
20.188409,0.1114,0.0768,0.0918,0.164
20.196879,0.1109,0.1139,0.1328,0.207
20.214702,0.0953,0.1105,0.0644,0.160
