time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.413873,0.0524,0.0225,-0.0315,0.065
1.424072,0.0207,0.0229,0.0083,0.032
1.434194,0.0025,0.0087,0.0482,0.049
1.446958,0.0389,-0.0198,0.0883,0.098
1.454244,0.0072,0.0056,0.0196,0.022
1.464436,0.0166,-0.0239,-0.0218,0.036
1.474407,0.0264,-0.0530,0.0186,0.062
1.484630,-0.0042,-0.0543,0.0590,0.080
1.494746,0.0065,-0.0688,0.1266,0.144
1.504755,0.0040,-0.0422,0.1262,0.133
1.514940,0.0017,-0.0286,0.0575,0.064
1.525472,0.0133,-0.0139,-0.0112,0.022
1.535516,0.0118,-0.0391,-0.0256,0.048
1.547773,0.0242,-0.0767,-0.0538,0.097
1.563947,0.0089,-0.0958,-0.0423,0.105
1.573459,0.0083,-0.0369,0.0520,0.064
1.583630,-0.0059,-0.0462,0.1055,0.115
1.594077,-0.0063,-0.0421,0.0773,0.088
1.603554,-0.0340,-0.0383,0.0628,0.081
1.613658,-0.0072,0.0060,0.0756,0.076
1.623538,0.0333,0.0225,0.1157,0.123
1.633592,0.0329,0.0252,0.0878,0.097
1.647490,0.0460,0.0140,-0.0081,0.049
1.653697,0.0588,0.0162,0.0321,0.069
1.663731,0.0848,0.0046,0.0586,0.103
1.673665,0.0828,0.0065,0.1258,0.151
1.683687,0.0799,-0.0192,0.1385,0.161
1.694181,0.0492,0.0093,0.1238,0.134
1.703650,0.0316,0.0103,0.1227,0.127
1.713572,0.0546,-0.0162,0.0807,0.099
1.723610,0.0770,-0.0157,0.0930,0.122
1.733704,0.0717,-0.0288,0.0917,0.120
1.747367,0.0390,-0.0010,0.1039,0.111
1.753699,0.0338,-0.0140,0.0753,0.084
1.763580,0.0422,0.0001,0.0604,0.074
1.773538,0.0236,0.0009,0.0999,0.103
1.783623,0.0326,0.0019,0.0714,0.079
1.794161,0.0149,0.0032,0.1110,0.112
1.803570,-0.0296,-0.0090,0.0962,0.101
1.813609,0.0216,0.0197,0.0951,0.100
1.823734,0.0051,-0.0060,0.1077,0.108
1.833694,0.0161,-0.0181,0.0795,0.083
1.844135,0.0137,0.0377,0.0923,0.101
1.853609,0.0251,0.0251,0.0780,0.086
1.863575,-0.0177,0.0395,0.0773,0.089
1.873627,-0.0059,0.0130,0.0223,0.026
1.883613,-0.0211,0.0408,-0.0327,0.056
1.895155,-0.0224,0.0274,0.0078,0.036
1.903554,-0.0100,0.0137,0.0211,0.027
1.913627,-0.0108,0.0405,0.0210,0.047
1.923541,-0.0387,0.0533,0.1300,0.146
1.933575,-0.0255,0.0387,0.0893,0.101
1.943847,-0.0801,0.0782,-0.0330,0.117
1.953664,-0.0796,0.0898,0.0083,0.120
1.963645,-0.0516,0.0604,0.1316,0.154
1.973856,-0.0367,0.0581,0.1596,0.174
1.983606,-0.0488,0.0694,0.0788,0.116
1.993930,-0.0470,0.0531,-0.0156,0.073
2.003656,-0.0450,0.0368,-0.0282,0.065
2.013679,-0.0022,-0.0065,-0.0272,0.028
2.023669,-0.0411,-0.0224,-0.0535,0.071
2.033628,-0.0390,-0.0108,-0.0253,0.048
2.043994,-0.0503,0.0010,-0.0107,0.051
2.053576,-0.0342,0.0264,0.0175,0.047
2.063789,-0.0047,0.0791,-0.0089,0.080
2.073636,0.0246,0.1182,-0.0080,0.121
2.083566,0.0403,0.1436,-0.0071,0.149
2.094169,0.0695,0.1549,-0.0198,0.171
2.103749,0.0575,0.1521,-0.0052,0.163
2.113604,0.0446,0.1078,0.0229,0.119
2.123815,0.0309,0.0900,-0.0307,0.100
2.133679,0.0166,0.0713,-0.0434,0.085
2.144630,-0.0390,0.0519,-0.0016,0.065
2.153561,-0.0537,0.0457,-0.0006,0.070
2.163642,-0.0683,0.0663,-0.0267,0.099
2.174108,-0.0827,0.0190,-0.0119,0.086
2.183498,-0.0833,0.0130,0.0028,0.084
2.193962,-0.0973,-0.0193,0.0174,0.101
2.203582,-0.0834,-0.0098,0.0455,0.095
2.213666,-0.0682,-0.0266,0.0874,0.114
2.223664,-0.0790,-0.0155,0.0477,0.094
2.233905,-0.0615,-0.0177,-0.0054,0.064
2.245187,-0.0568,-0.0054,-0.0449,0.073
2.254254,-0.0518,-0.0328,-0.0573,0.084
2.264134,-0.0468,-0.0457,-0.0291,0.072
2.274111,-0.0420,-0.0171,-0.0282,0.053
2.284362,-0.0240,-0.0017,0.0405,0.047
2.294531,-0.0337,-0.0270,0.0274,0.051
2.304467,-0.0575,0.0428,0.0143,0.073
2.314677,-0.0679,0.0170,0.0692,0.098
2.324997,-0.0786,0.0317,0.0288,0.090
2.336151,-0.0893,0.0598,-0.0388,0.114
2.345011,-0.0728,0.0741,-0.0247,0.107
2.355264,-0.0428,0.0471,0.0440,0.077
2.365464,-0.0264,0.0195,0.0447,0.055
2.383565,-0.0346,-0.0100,0.0464,0.059
2.393902,-0.0591,-0.0248,0.0065,0.064
2.403595,-0.0833,-0.0123,-0.0199,0.086
2.413645,-0.1206,0.0003,-0.0052,0.121
2.423522,-0.0894,-0.0005,-0.0450,0.100
2.433565,-0.1122,-0.0012,0.0106,0.113
2.444237,-0.0669,0.0391,0.0526,0.094
2.453592,-0.0356,0.0522,0.0672,0.092
2.463585,0.0631,0.0517,-0.0137,0.083
2.473667,0.0794,-0.0168,-0.2581,0.271
2.483612,0.1225,-0.0989,-0.3937,0.424
2.494151,0.0703,-0.1131,-0.3659,0.389
2.503582,0.0049,-0.1273,-0.2017,0.239
2.513579,-0.0605,-0.0869,0.0305,0.110
2.523667,-0.1396,-0.1138,0.1400,0.228
2.534009,-0.1780,-0.0853,0.2629,0.329
2.544074,-0.2169,-0.0286,0.3855,0.443
2.553631,-0.1744,-0.0259,0.3308,0.375
2.563743,-0.1454,-0.0228,0.2897,0.325
2.573824,-0.0482,-0.0600,0.2758,0.286
2.583581,-0.0327,-0.0826,0.2207,0.238
2.593941,-0.0171,-0.1038,0.1518,0.185
2.603603,-0.0287,-0.0968,0.0964,0.140
2.613673,-0.0400,-0.0892,0.0545,0.112
2.623573,0.0171,-0.0681,-0.0010,0.070
2.633563,0.0469,-0.0472,0.0525,0.085
2.644123,0.1034,-0.0542,0.0789,0.141
2.653934,0.0778,-0.1025,0.1052,0.166
2.663920,0.0795,-0.1103,-0.0183,0.137
2.673720,0.0807,-0.0909,-0.2235,0.254
2.683649,0.0531,-0.0442,-0.0614,0.092
2.694030,0.0377,-0.0387,0.1414,0.151
2.703683,0.0211,-0.0068,0.2350,0.236
2.713708,0.0038,-0.0164,0.1789,0.180
2.723628,-0.0135,-0.0129,0.1228,0.124
2.733654,-0.0174,-0.0368,0.1621,0.167
2.744027,-0.0347,-0.0743,0.1470,0.168
2.753812,-0.0242,-0.0979,0.1182,0.155
2.763584,-0.0269,-0.0531,0.0896,0.108
2.773670,-0.0154,-0.0899,0.0609,0.110
2.784590,-0.0855,-0.0722,0.0324,0.117
2.794146,-0.0870,-0.0544,0.0175,0.104
2.803835,-0.0605,0.0721,-0.0244,0.097
2.813674,-0.0326,0.0892,-0.0386,0.103
2.823555,-0.0039,0.0921,0.0428,0.102
2.833597,0.0386,0.0810,0.0699,0.114
2.844102,0.0942,0.0150,0.0424,0.104
2.853606,0.1219,-0.0377,0.0285,0.131
2.863587,0.0949,-0.0365,0.0283,0.105
2.873606,0.0406,0.0186,0.0691,0.082
2.883694,-0.0273,0.0595,0.1100,0.128
2.894244,-0.1090,0.0722,0.0421,0.137
2.903827,-0.1229,0.0976,0.0288,0.160
2.913604,-0.0825,0.0677,0.0974,0.144
2.923681,-0.0694,0.0240,0.1115,0.134
2.933625,-0.0291,0.0079,0.0574,0.065
2.944715,-0.0024,-0.0211,0.0441,0.049
2.953612,-0.0165,0.0049,0.0987,0.100
2.963643,-0.0443,0.0312,0.0988,0.113
2.973609,-0.0989,0.0305,-0.0100,0.104
2.983549,-0.1388,0.0163,-0.0506,0.149
2.994020,-0.1633,-0.0252,-0.0089,0.166
3.003575,-0.1723,-0.0665,0.0331,0.188
3.013603,-0.1529,-0.0939,0.0344,0.183
3.023622,-0.1602,-0.1071,-0.1005,0.217
3.034078,-0.1129,-0.1060,-0.2219,0.271
3.043889,-0.1197,-0.1045,-0.2479,0.294
3.053779,-0.1122,-0.0483,-0.2331,0.263
3.064064,-0.1311,-0.0194,-0.3133,0.340
3.074140,-0.2034,-0.0181,-0.3524,0.407
3.084774,-0.2745,-0.0169,-0.1733,0.325
3.094352,-0.3038,-0.0836,-0.1166,0.336
3.104503,-0.2913,-0.1224,0.0627,0.322
3.114456,-0.1829,-0.1059,0.2419,0.321
3.126439,-0.0881,-0.0617,0.2848,0.304
3.135330,-0.0077,-0.0175,0.2867,0.287
3.149809,0.0714,-0.0143,0.2065,0.219
3.156526,0.0942,-0.0384,0.1533,0.184
3.169235,0.1421,-0.0620,0.2357,0.282
3.183841,0.1740,-0.0847,0.3310,0.383
3.185779,0.2037,-0.1199,0.4528,0.511
3.203917,0.2430,-0.1052,0.4901,0.557
3.214940,0.2776,-0.1108,0.3781,0.482
3.225914,0.2804,-0.1030,0.2515,0.390
3.234730,0.3331,-0.0820,0.2466,0.422
3.246110,0.3273,-0.0884,0.3907,0.517
3.257491,0.2239,-0.0399,0.6295,0.669
3.269488,0.0658,0.0090,0.5548,0.559
3.273925,-0.1180,0.0448,0.4803,0.497
3.287009,-0.2993,-0.0008,0.4199,0.516
3.295556,-0.3687,-0.0464,0.1966,0.420
3.303962,-0.2723,-0.1059,0.0147,0.293
3.315861,-0.1467,-0.0707,-0.0985,0.190
3.326519,-0.0724,0.0453,-0.4015,0.410
3.335533,0.0459,0.1059,-0.6354,0.646
3.345415,0.2345,0.1651,-0.4191,0.508
3.354060,0.3840,0.1676,-0.2563,0.491
3.369876,0.4939,0.2083,-0.2016,0.573
3.374108,0.4276,0.1652,0.0990,0.469
3.384690,0.2800,0.1478,0.0595,0.322
3.394895,0.0649,0.1560,-0.1020,0.197
3.405100,-0.0693,0.1217,-0.1407,0.199
3.415003,-0.1241,0.1404,-0.0980,0.211
3.424848,-0.2086,0.1983,-0.0554,0.293
3.434397,-0.2402,0.2000,-0.0536,0.317
3.444383,-0.2041,0.1325,0.0164,0.244
3.454655,-0.2217,0.0922,-0.0905,0.257
3.465883,-0.3194,0.0392,-0.2245,0.392
3.474250,-0.4837,-0.0125,-0.2086,0.527
3.484567,-0.7023,-0.0623,-0.0161,0.705
3.495106,-0.7657,-0.0829,0.1228,0.780
3.504498,-0.6555,-0.1150,0.2906,0.726
3.515118,-0.3725,-0.1588,0.3921,0.564
3.525076,-0.0854,-0.1196,0.3034,0.337
3.533637,0.1591,-0.0790,0.2684,0.322
3.546917,0.3040,0.0311,0.1504,0.341
3.553953,0.4035,0.0881,0.0447,0.415
3.563595,0.4315,0.2001,-0.0892,0.484
3.574804,0.4307,0.2573,-0.1143,0.515
3.584797,0.3987,0.2594,-0.0312,0.477
3.594274,0.3187,0.2604,0.0915,0.422
3.603865,0.2700,0.2330,0.1171,0.375
3.615392,0.2532,0.2458,-0.0496,0.356
3.624557,0.2032,0.2574,-0.1766,0.372
3.634210,0.1912,0.2255,-0.0721,0.304
3.644613,0.2198,0.1493,-0.1713,0.316
3.654002,0.3176,0.1377,-0.2151,0.408
3.665300,0.4171,0.1236,-0.1491,0.460
3.675189,0.4234,0.0538,-0.1096,0.441
3.683985,0.4041,-0.0427,0.0663,0.412
3.694375,0.2364,-0.1645,0.2556,0.385
3.705278,0.0566,-0.2976,0.2813,0.413
3.716541,0.0145,-0.4020,0.1980,0.448
3.724749,0.0149,-0.5026,0.1279,0.519
3.734671,0.0167,-0.5423,0.0840,0.549
3.745529,-0.0207,-0.5333,0.0933,0.542
3.754227,-0.1249,-0.4627,0.0741,0.485
3.769807,-0.2419,-0.4006,0.0404,0.470
3.775533,-0.4122,-0.2816,0.0063,0.499
3.784475,-0.5660,-0.1481,0.0272,0.586
3.798060,-0.6059,-0.0691,0.1173,0.621
3.804372,-0.5980,-0.0315,0.2227,0.639
3.815974,-0.5284,0.0186,0.3301,0.623
3.824445,-0.3987,0.0397,0.3846,0.555
3.834475,-0.2394,-0.0224,0.5081,0.562
3.844604,-0.0262,-0.0859,0.5771,0.584
3.853801,0.0624,-0.1232,0.5506,0.568
3.864627,-0.0010,-0.0803,0.4965,0.503
3.874932,-0.1750,0.0013,0.3881,0.426
3.883889,-0.3366,0.0937,0.2800,0.448
3.894249,-0.5397,0.1829,0.1317,0.585
3.904371,-0.5525,0.3230,0.0114,0.640
3.915296,-0.3755,0.4455,-0.0673,0.587
3.925286,-0.1588,0.4962,-0.0909,0.529
3.934311,0.0561,0.4620,-0.1278,0.483
3.948873,0.2692,0.3446,-0.1102,0.451
3.954514,0.4951,0.1579,-0.0517,0.522
3.964746,0.5977,0.0111,-0.0339,0.599
3.976033,0.5890,-0.1637,0.0652,0.615
3.984877,0.5215,-0.2434,0.1361,0.591
3.995476,0.4888,-0.2683,0.1921,0.590
4.006104,0.3816,-0.3061,0.3282,0.589
4.015638,0.2953,-0.3019,0.4082,0.587
4.026208,0.2175,-0.2546,0.2686,0.429
4.046697,0.1231,-0.2013,0.4340,0.494
4.053732,0.0563,-0.0985,0.4808,0.494
4.063981,0.0051,-0.0319,0.3771,0.378
4.075312,-0.0167,0.0107,0.2867,0.287
4.083718,0.0315,0.0818,0.3189,0.331
4.097711,0.0672,0.0980,0.3650,0.384
4.105798,0.0904,0.0990,0.2619,0.294
4.114944,0.1571,0.0845,0.0781,0.195
4.124453,0.2540,0.0821,-0.0093,0.267
4.133646,0.3119,0.0365,-0.0140,0.314
4.143926,0.3024,-0.0124,-0.0586,0.308
4.153605,0.2521,-0.0370,-0.1978,0.323
4.164786,0.2156,-0.0229,-0.2002,0.295
4.174957,0.2755,0.0029,-0.2019,0.342
4.184930,0.3916,0.0543,0.0152,0.396
4.194730,0.4516,0.1318,0.3274,0.573
4.204591,0.2485,0.1680,0.4208,0.517
4.214924,-0.0803,0.1905,0.3772,0.430
4.225008,-0.4493,0.1722,0.2928,0.563
4.234759,-0.7330,0.1680,0.2092,0.781
4.249640,-0.7813,0.1506,-0.0370,0.797
4.255603,-0.6498,0.1877,-0.1734,0.698
4.269063,-0.4631,0.2106,-0.2551,0.569
4.273979,-0.3127,0.3146,-0.2810,0.525
4.284111,-0.1416,0.4443,-0.2638,0.536
4.295365,-0.1947,0.5579,-0.0399,0.592
4.304087,-0.2145,0.5189,0.1045,0.571
4.316182,-0.1901,0.3954,-0.0629,0.443
4.325051,-0.1234,0.2561,-0.3521,0.453
4.334638,-0.0708,0.1833,-0.3960,0.442
4.353150,-0.1832,0.1368,-0.0180,0.229
4.354609,-0.2298,0.1309,0.0870,0.278
4.366256,-0.2517,0.1659,0.2322,0.381
4.375792,-0.1394,0.2559,0.2949,0.415
4.385360,-0.0166,0.3326,0.0981,0.347
4.394229,0.1295,0.3686,-0.1407,0.415
4.404007,0.2033,0.1875,-0.1900,0.336
4.416667,0.2326,-0.0326,0.0454,0.239
4.425876,0.1773,-0.1686,0.2933,0.382
4.435867,-0.0018,-0.2348,0.6495,0.691
4.452311,-0.2352,-0.1628,0.8418,0.889
4.454060,-0.4272,0.1440,0.8293,0.944
4.465171,-0.4555,0.5621,0.5303,0.897
4.474999,-0.2795,0.8035,-0.1911,0.872
4.486562,-0.0756,0.7712,-0.7758,1.097
4.497129,0.0882,0.6433,-0.6247,0.901
4.505617,0.2388,0.4860,-0.3370,0.638
4.515705,0.2529,0.3792,-0.1574,0.482
4.525187,0.1849,0.3091,0.0229,0.361
4.535124,0.0351,0.3433,0.0952,0.358
4.544154,-0.1418,0.4268,0.0731,0.456
4.554034,-0.2499,0.4776,-0.0022,0.539
4.564770,-0.2751,0.4562,-0.0358,0.534
4.574782,-0.1899,0.3512,-0.1505,0.427
4.585474,0.0327,0.2071,-0.2382,0.317
4.594728,0.2557,0.0263,-0.2041,0.328
4.604000,0.3005,-0.0542,0.0876,0.318
4.614139,0.1798,-0.0763,0.3643,0.413
4.626218,-0.0107,-0.0546,0.4086,0.412
4.635473,-0.1743,0.0251,0.2615,0.315
4.644939,-0.1740,0.0540,0.1683,0.248
4.653977,-0.0918,0.0591,0.0200,0.111
4.665388,0.0447,-0.0280,-0.1833,0.191
4.674921,0.1809,-0.1388,-0.1694,0.284
4.684805,0.2891,-0.2054,-0.1153,0.373
4.695523,0.2189,-0.2008,0.0060,0.297
4.705271,0.0927,-0.1532,0.1266,0.219
4.714672,0.0200,-0.1048,0.0153,0.108
4.726775,-0.0525,-0.0566,0.0403,0.087
4.735160,-0.0425,0.0045,0.3379,0.341
4.751186,-0.0456,-0.0033,0.4996,0.502
4.754900,-0.0760,-0.0251,0.4707,0.477
4.766065,-0.0927,0.0073,0.2375,0.255
4.775753,-0.1095,0.0668,0.0861,0.155
4.786842,-0.0309,0.1668,-0.0925,0.193
4.795383,0.0889,0.1845,-0.3118,0.373
4.805509,0.2092,0.1734,-0.2992,0.404
4.816657,0.2480,0.2147,-0.1090,0.346
4.826342,0.2052,0.2261,0.0271,0.307
4.835449,0.0395,0.2616,0.1638,0.311
4.849522,-0.1807,0.3073,0.2329,0.426
4.865832,-0.3346,0.3084,0.2637,0.526
4.874337,-0.3765,0.2252,0.2116,0.487
4.884645,-0.2946,0.1012,0.1325,0.338
4.896283,-0.1566,0.0324,0.1762,0.238
4.905188,-0.0580,-0.0210,0.2744,0.281
4.915809,-0.0400,-0.0320,0.3045,0.309
4.925033,-0.0613,-0.0278,0.2802,0.288
4.933902,-0.1353,-0.0220,0.2696,0.302
4.949041,-0.2348,0.0260,0.1639,0.287
4.955512,-0.2918,-0.0200,0.0038,0.293
4.979782,-0.3208,-0.0509,-0.0201,0.325
4.981304,-0.2410,-0.1068,0.1190,0.289
5.003904,-0.1619,-0.1325,0.1076,0.235
5.004419,-0.0706,-0.0872,0.1771,0.210
5.004643,-0.0077,0.0005,0.1780,0.178
5.015415,0.1223,0.0341,0.0833,0.152
5.025865,0.1833,-0.0144,-0.1478,0.236
5.034288,0.2023,0.0042,-0.3654,0.418
5.048143,0.2338,-0.0060,-0.4603,0.516
5.054089,0.2232,0.0096,-0.3238,0.393
5.067154,0.2104,0.0786,-0.0377,0.228
5.076464,0.0585,0.1742,0.3159,0.365
5.085988,-0.0686,0.2834,0.4783,0.560
5.094628,-0.0607,0.2010,0.1230,0.243
5.104345,-0.0535,0.0217,-0.0823,0.101
5.115064,-0.1817,-0.0773,-0.2464,0.316
5.125401,-0.2269,-0.0273,-0.1241,0.260
5.136617,-0.2162,0.0632,0.0940,0.244
5.152396,-0.1367,0.1395,0.0399,0.199
5.154279,-0.1381,0.2149,0.0815,0.268
5.166143,-0.2189,0.2892,0.0829,0.372
5.174257,-0.0514,0.2537,0.0170,0.259
5.186929,0.1593,0.1089,0.1424,0.240
5.198061,0.0575,0.0058,0.2815,0.287
5.204581,-0.0042,-0.0280,0.3112,0.312
5.215226,-0.0803,-0.0060,0.3268,0.337
5.226309,-0.0893,0.1124,0.2876,0.321
5.234803,-0.0587,0.2315,0.1663,0.291
5.245456,-0.0019,0.3908,-0.0368,0.393
5.254016,0.0546,0.4937,-0.1852,0.530
5.265402,0.1246,0.5257,-0.2243,0.585
5.274474,0.1938,0.4048,-0.1541,0.475
5.290384,0.1794,0.2005,-0.0841,0.282
5.294782,0.2033,-0.0174,-0.0283,0.206
5.307399,0.1977,-0.1794,0.0132,0.267
5.314598,0.1638,-0.2853,0.0677,0.336
5.324942,0.1023,-0.3896,0.0539,0.406
5.334867,0.0272,-0.4383,0.0671,0.444
5.345156,-0.0340,-0.5135,0.0939,0.523
5.355827,-0.0538,-0.5443,0.1067,0.557
5.364793,-0.1409,-0.5954,0.1867,0.640
5.375571,-0.1726,-0.6233,0.1838,0.672
5.385506,-0.2306,-0.6140,0.0571,0.658
5.395218,-0.2605,-0.5289,0.0927,0.597
5.404585,-0.3167,-0.3718,0.3594,0.606
5.415439,-0.2892,-0.1600,0.5446,0.637
5.425328,-0.1913,-0.0181,0.4990,0.535
5.434542,-0.0908,0.0802,0.3181,0.340
5.444426,0.0657,0.0938,0.1379,0.179
5.455843,0.1546,0.0771,0.0264,0.175
5.466179,0.1475,0.0309,-0.0849,0.173
5.473822,0.1258,-0.0051,-0.0597,0.139
5.484337,0.0622,-0.0185,-0.0203,0.068
5.495043,-0.0024,-0.0098,0.0470,0.048
5.504157,0.0003,0.0076,0.1014,0.102
5.515980,0.0024,0.0075,0.1291,0.129
5.526169,0.0164,0.0593,0.1569,0.169
5.537451,0.0277,0.0693,0.1707,0.186
