time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.243214,0.0046,0.1579,0.0225,0.160
9.254135,0.0162,0.1708,0.0107,0.172
9.264367,0.0008,0.1703,0.0528,0.178
9.274218,-0.0143,0.1291,0.0671,0.146
9.284503,-0.0291,0.1153,0.0810,0.144
9.294718,-0.0437,0.1017,0.1080,0.155
9.305329,-0.0440,0.1155,0.0803,0.147
9.314936,-0.0438,0.1293,0.0253,0.139
9.324384,-0.0295,0.1294,-0.0160,0.134
9.334288,0.0121,0.1568,0.0109,0.158
9.343771,-0.0144,0.1706,0.0106,0.172
9.355354,-0.0137,0.1707,-0.0031,0.171
9.366491,-0.0130,0.1707,0.0378,0.175
9.375404,-0.0123,0.1571,0.0380,0.162
9.386447,-0.0386,0.1298,0.0519,0.145
9.394719,-0.0376,0.1570,0.0657,0.174
9.413401,-0.0489,0.1433,0.0665,0.165
9.423097,-0.0205,0.1296,0.0806,0.154
9.442424,-0.0195,0.1568,0.0675,0.172
9.443211,0.0086,0.1568,0.0406,0.162
9.453753,0.0093,0.1567,0.0546,0.166
9.463853,-0.0173,0.1703,0.0277,0.173
9.473917,-0.0167,0.1567,0.0413,0.163
9.484578,-0.0162,0.1704,0.0410,0.176
9.493586,-0.0157,0.1570,0.0405,0.163
9.506260,-0.0152,0.1436,0.0400,0.150
9.514288,-0.0147,0.1437,0.0531,0.154
9.523010,-0.0143,0.1439,0.0527,0.154
9.533975,-0.0004,0.1440,0.0660,0.158
9.542783,0.0271,0.1577,0.0522,0.168
9.562506,0.0136,0.1305,0.0792,0.153
9.564071,0.0270,0.1306,0.0927,0.162
9.573783,-0.0006,0.1578,0.0788,0.176
9.585104,-0.0283,0.1443,0.0378,0.152
9.592633,0.0119,0.1579,0.0647,0.171
9.605243,-0.0431,0.1717,0.0505,0.184
9.614833,-0.0299,0.1446,0.0362,0.152
9.623998,-0.0302,0.1585,0.0625,0.173
9.635009,-0.0032,0.1589,0.0749,0.176
9.643933,0.0101,0.1183,0.0194,0.120
9.660467,-0.0038,0.1185,-0.0086,0.119
9.663627,-0.0040,0.1459,0.0044,0.146
9.674141,0.0094,0.1733,0.0721,0.188
9.683916,0.0230,0.1733,0.0993,0.201
9.693212,-0.0044,0.1461,0.0990,0.177
9.703627,-0.0318,0.1326,0.0035,0.136
9.716493,-0.0591,0.1324,-0.0913,0.171
9.724452,-0.0455,0.1319,-0.0763,0.159
9.734120,-0.0045,0.1723,0.0615,0.183
9.743395,0.0092,0.2129,0.1444,0.257
9.756327,0.0228,0.2126,0.1860,0.283
9.765036,0.0363,0.1307,0.1321,0.189
9.774083,0.0090,0.0625,0.1053,0.123
9.783644,-0.0184,0.0353,0.1188,0.125
9.793353,-0.0595,0.0765,0.1311,0.163
9.805275,-0.0596,0.1181,0.1152,0.175
9.813863,-0.0325,0.1596,0.0583,0.173
9.824509,-0.0053,0.2012,0.0015,0.201
9.834464,0.0083,0.2156,-0.0418,0.220
9.843096,0.0083,0.2163,-0.0443,0.221
9.855149,0.0082,0.1897,-0.0055,0.190
9.864399,0.0354,0.1629,0.0201,0.168
9.874915,-0.0056,0.1497,0.0459,0.157
9.883820,0.0216,0.1228,0.0312,0.129
9.892660,0.0216,0.1228,0.0312,0.129
9.903376,0.0215,0.1363,0.0316,0.142
9.915051,0.0347,0.1494,0.0332,0.157
9.923979,0.0203,0.1895,0.0221,0.192
9.933983,0.0327,0.1749,0.0114,0.178
9.944549,0.0174,0.1875,0.0142,0.189
9.965580,0.0020,0.1731,0.0302,0.176
9.966091,0.0136,0.1588,0.0458,0.166
9.972212,-0.0428,0.1445,0.0201,0.152
9.983900,-0.0307,0.1168,0.0351,0.126
9.993176,-0.0184,0.1436,0.0362,0.149
10.004937,-0.0331,0.1296,0.0779,0.155
10.014460,-0.0341,0.1430,0.0920,0.173
10.024063,-0.0348,0.1430,0.0920,0.174
10.033813,-0.0350,0.1430,0.0782,0.167
10.043162,-0.0346,0.1567,-0.0037,0.161
10.062471,-0.0471,0.1432,-0.0310,0.154
10.062972,-0.0319,0.1705,-0.0172,0.174
10.073520,-0.0437,0.1706,0.0102,0.176
10.084622,-0.0551,0.1843,0.0104,0.193
10.094139,-0.0258,0.1571,0.0244,0.161
10.105698,-0.0103,0.1434,0.0251,0.146
10.113800,-0.0087,0.1432,0.0396,0.149
10.124576,0.0064,0.1703,0.0949,0.195
10.142471,0.0212,0.1429,0.1093,0.181
10.143724,0.0087,0.1563,0.0828,0.177
10.158090,-0.0177,0.1698,0.0700,0.185
10.165196,-0.0035,0.1560,0.0979,0.184
10.175633,-0.0169,0.1286,0.0575,0.142
10.186502,-0.0168,0.1286,0.0849,0.155
10.194210,-0.0033,0.1560,0.0572,0.166
10.205502,-0.0036,0.1563,0.0425,0.162
10.215363,0.0230,0.1703,0.0275,0.174
10.234788,0.0078,0.1845,-0.0022,0.185
10.242940,-0.0202,0.1439,0.0379,0.150
10.252504,-0.0208,0.1440,0.0237,0.147
10.264247,-0.0213,0.1441,0.0368,0.150
10.274812,-0.0352,0.1442,0.0502,0.157
10.283895,-0.0218,0.1577,0.0505,0.167
10.292716,-0.0084,0.1302,0.0377,0.136
10.306223,-0.0222,0.1707,0.0388,0.176
10.314181,-0.0222,0.1430,0.0266,0.147
10.323292,-0.0085,0.1835,0.0416,0.188
10.342552,-0.0218,0.1423,0.0427,0.150
10.343072,0.0059,0.1556,0.0437,0.162
10.356013,0.0199,0.1418,0.0444,0.150
10.364250,0.0338,0.1280,0.0450,0.140
10.374683,0.0202,0.1279,0.0182,0.131
10.384275,0.0202,0.1414,-0.0086,0.143
10.392725,0.0201,0.1413,0.0599,0.155
10.404305,0.0198,0.1548,0.0874,0.179
10.412678,0.0189,0.1683,0.1283,0.213
10.425526,-0.0232,0.1275,0.1280,0.182
10.443225,0.0161,0.1003,-0.0086,0.102
10.443710,0.0280,0.1139,-0.1044,0.157
10.452825,0.0125,0.1547,-0.0503,0.163
10.463997,0.0241,0.1956,0.1129,0.227
10.474789,0.0221,0.2228,0.2079,0.306
10.484212,0.0339,0.2091,0.2348,0.316
10.494149,0.0185,0.1139,0.1659,0.202
10.504187,-0.0240,0.0597,0.1646,0.177
10.512999,-0.0526,0.0193,0.1219,0.134
10.525479,-0.0538,0.0610,0.1053,0.133
10.534355,-0.0139,0.1029,0.0745,0.128
10.544632,-0.0012,0.1719,0.0168,0.173
10.560038,-0.0019,0.2000,-0.0136,0.200
10.563303,0.0383,0.2146,-0.0304,0.220
10.572736,0.0104,0.2155,-0.0201,0.217
10.582691,0.0099,0.1755,0.0043,0.176
10.593239,0.0230,0.1353,0.0429,0.144
10.603398,0.0497,0.1223,0.0953,0.163
10.613257,0.0084,0.1227,0.1072,0.163
10.624929,0.0216,0.0958,0.1334,0.166
10.632663,0.0075,0.1096,0.1463,0.183
10.642732,0.0067,0.1369,0.1321,0.190
10.653482,-0.0218,0.1506,0.0771,0.171
10.664789,-0.0095,0.1371,0.0084,0.138
10.675386,0.0025,0.1372,-0.0194,0.139
10.686776,-0.0125,0.1509,-0.0064,0.152
10.693828,-0.0545,0.1509,0.0067,0.161
10.703235,-0.0959,0.1647,0.0333,0.193
10.714526,-0.1097,0.1377,0.0596,0.186
10.723055,-0.1235,0.1653,0.1130,0.235
10.738280,-0.1230,0.1385,0.1524,0.240
10.743446,-0.1075,0.1255,0.1372,0.215
10.756783,-0.1174,0.1398,0.1357,0.228
10.764741,-0.0852,0.1407,0.1477,0.221
10.773799,-0.0527,0.1142,0.0645,0.141
10.784049,-0.0473,0.1560,0.0764,0.180
10.793136,-0.0013,0.1297,0.0743,0.149
10.803863,0.0306,0.1307,0.0311,0.138
10.813108,0.0345,0.1727,0.0691,0.189
10.824426,0.0513,0.1739,0.0795,0.198
10.842109,0.0131,0.1478,0.0896,0.173
10.844057,0.0018,0.1899,0.0862,0.209
10.853531,-0.0104,0.1500,0.0967,0.179
10.862874,-0.0237,0.1236,0.0804,0.149
10.874167,-0.0243,0.1515,0.0917,0.179
10.884008,-0.0255,0.1248,0.1033,0.164
10.893650,0.0139,0.1252,0.1149,0.171
10.904675,0.0257,0.1121,0.1130,0.161
10.913975,0.0374,0.1262,0.1382,0.191
10.924604,0.0221,0.1540,0.1357,0.206
10.934340,0.0070,0.1276,0.1190,0.175
10.943967,0.0058,0.1558,0.0609,0.167
10.964557,-0.0088,0.1569,0.0707,0.172
10.965051,-0.0097,0.1579,0.0397,0.163
10.974902,0.0032,0.1452,0.0092,0.146
10.984872,-0.0247,0.1324,0.0064,0.135
10.996754,-0.0389,0.1194,0.0039,0.126
11.007092,-0.0395,0.1473,0.0425,0.158
11.016283,-0.0263,0.1205,-0.0137,0.124
11.024759,0.1095,0.1073,0.2163,0.265
11.043597,-0.1360,0.2169,0.0781,0.268
11.053008,-0.1083,0.2034,0.0368,0.233
11.063945,-0.0935,0.1491,0.0365,0.180
11.074353,-0.0778,0.1220,0.0501,0.153
11.084260,-0.0205,0.1358,0.0637,0.151
11.093296,-0.0309,0.1496,0.0364,0.157
11.103968,-0.0410,0.1362,0.0092,0.143
11.113051,-0.0241,0.1637,-0.0181,0.166
11.124321,-0.0211,0.1775,0.0092,0.179
11.134982,-0.0455,0.1505,0.0499,0.165
11.143914,-0.0285,0.1506,-0.0315,0.157
11.162612,-0.0118,0.1371,-0.0039,0.138
11.163061,-0.0637,0.1644,0.0508,0.183
11.172428,-0.0205,0.1781,0.1193,0.215
11.184256,0.0087,0.1509,0.1877,0.241
11.194277,-0.0033,0.1237,0.1605,0.203
11.205465,-0.0020,0.0966,0.0786,0.125
11.213137,-0.0012,0.1104,0.0103,0.111
11.224511,-0.0144,0.0969,-0.0310,0.103
11.234248,-0.0276,0.1107,-0.0314,0.118
11.243724,-0.0000,0.1653,0.0089,0.166
11.257527,-0.0270,0.1791,0.0493,0.188
11.263731,-0.0267,0.1657,0.0622,0.179
11.274530,-0.0264,0.1796,0.0749,0.196
11.284317,-0.0262,0.1527,0.0737,0.172
11.293953,0.0285,0.1531,0.0996,0.185
11.305542,0.0558,0.1262,0.0849,0.162
11.316306,0.0557,0.1536,0.0842,0.184
11.327447,0.0552,0.1674,0.1108,0.208
11.333004,0.0543,0.1675,0.0829,0.195
11.343756,0.0393,0.1541,0.0821,0.179
11.354314,0.0103,0.1406,0.0538,0.151
11.363857,0.0218,0.1681,0.0118,0.170
11.373631,0.0059,0.1274,-0.0029,0.128
11.384096,0.0036,0.1276,0.0503,0.137
11.393461,0.0011,0.1551,0.0761,0.173
11.405055,-0.0286,0.1691,0.0881,0.193
11.414414,-0.0172,0.1557,0.0458,0.163
11.424617,-0.0055,0.1559,0.0310,0.159
11.438654,-0.0071,0.1697,0.0300,0.173
11.443480,-0.0358,0.1290,0.0972,0.165
11.457101,-0.0096,0.1292,0.1101,0.170
11.463691,-0.0375,0.0884,0.0277,0.100
11.479050,-0.0375,0.1158,0.0001,0.122
11.484190,0.0039,0.1295,-0.0137,0.130
11.494020,0.0180,0.1568,-0.0274,0.160
11.503829,0.0321,0.1568,-0.0136,0.161
11.513789,0.0188,0.1839,0.0006,0.185
11.523357,0.0461,0.1563,0.0016,0.163
11.533165,0.0325,0.1832,0.0437,0.191
11.546541,0.0187,0.1692,0.0315,0.173
11.557912,-0.0090,0.1552,0.0056,0.156
11.563992,-0.0235,0.1410,0.0480,0.151
11.573847,-0.0245,0.1268,0.0498,0.138
11.584240,-0.0120,0.1398,0.0653,0.155
11.594105,-0.0268,0.1257,0.0668,0.145
11.604248,-0.0414,0.1389,0.0953,0.173
11.613263,-0.0149,0.1385,0.0691,0.156
11.624638,-0.0427,0.1655,0.0428,0.176
11.638643,-0.0294,0.1381,0.0567,0.152
11.646660,-0.0025,0.1790,0.0428,0.184
11.664068,0.0111,0.1384,0.0421,0.145
11.664629,-0.0023,0.1523,0.0682,0.167
11.674205,0.0254,0.1527,0.0397,0.160
11.684234,-0.0014,0.1259,0.0521,0.136
11.693952,-0.0146,0.1263,0.0645,0.143
11.708375,-0.0279,0.1539,0.0498,0.164
11.714287,-0.0276,0.1405,0.0488,0.151
11.724836,-0.0137,0.1544,0.0616,0.167
11.742517,-0.0271,0.1547,0.0608,0.168
11.743670,-0.0133,0.1549,0.0874,0.178
11.753310,-0.0268,0.1142,0.0595,0.132
11.764357,0.0141,0.1144,0.0044,0.115
11.779412,0.0413,0.1417,-0.0641,0.161
11.783997,0.0274,0.1553,-0.0097,0.158
11.796218,0.0678,0.1825,0.0177,0.195
11.826001,0.0399,0.1960,0.0316,0.203
11.826666,0.0252,0.1550,0.0729,0.173
11.827014,-0.0034,0.1411,-0.0082,0.141
11.866713,-0.0048,0.1270,-0.0207,0.129
11.867909,-0.0198,0.1674,0.0353,0.172
11.868639,-0.0226,0.1937,0.1059,0.222
11.881000,-0.0103,0.1797,0.2294,0.292
11.898944,0.0155,0.1522,0.1891,0.243
11.899959,0.0143,0.1111,0.0943,0.146
11.906945,0.0131,0.0567,0.0395,0.070
11.914114,-0.0016,0.0842,0.0108,0.085
11.928018,-0.0297,0.1256,-0.0320,0.133
11.932829,-0.0441,0.1669,-0.0064,0.173
11.942660,-0.0580,0.2081,-0.0350,0.219
11.953500,-0.0443,0.1812,-0.0498,0.193
11.964861,-0.0437,0.1679,-0.0234,0.175
11.973537,-0.0835,0.1545,0.0168,0.176
11.983543,-0.0685,0.1548,0.0572,0.179
11.993063,-0.0124,0.1548,0.0710,0.171
12.005878,0.0164,0.1409,0.0587,0.154
12.013505,0.0178,0.1677,0.0744,0.184
12.023407,0.0191,0.1535,0.0358,0.159
12.034368,0.0339,0.1665,0.0244,0.172
12.043041,0.0485,0.1388,-0.0145,0.148
12.056894,0.0765,0.1382,-0.0397,0.163
12.064164,0.0359,0.1513,-0.0513,0.164
12.075729,0.0354,0.1507,-0.0630,0.167
12.084138,0.0069,0.1501,-0.0067,0.150
12.092610,-0.0222,0.1767,0.0357,0.182
12.104558,-0.0247,0.1625,0.0373,0.169
12.114881,-0.0406,0.1755,0.0525,0.188
12.124127,-0.0425,0.1477,0.0813,0.174
12.133754,-0.0440,0.1199,0.1101,0.169
12.144724,-0.0179,0.1058,0.0842,0.136
12.158121,-0.0054,0.1326,0.0718,0.151
12.163397,0.0210,0.1187,0.0455,0.129
12.172790,-0.0201,0.1320,0.0191,0.135
12.184192,-0.0197,0.1727,0.0334,0.177
12.193441,-0.0458,0.1727,0.0473,0.185
12.203307,-0.0444,0.1729,0.0743,0.193
12.215367,-0.0429,0.1597,0.0732,0.181
12.223460,-0.0143,0.1330,0.0581,0.146
12.233582,0.0005,0.1472,0.0564,0.158
12.242763,0.0015,0.1477,0.0549,0.158
12.260760,-0.0112,0.1344,0.0402,0.141
12.263292,-0.0105,0.1211,0.0530,0.133
12.275331,0.0036,0.1349,0.0659,0.150
12.284248,-0.0232,0.1896,0.0516,0.198
12.293729,-0.0500,0.1490,0.0647,0.170
12.305647,-0.0358,0.1764,0.0234,0.181
12.314706,-0.0216,0.1765,-0.0315,0.181
12.324871,-0.0075,0.1493,-0.0043,0.150
12.334628,0.0066,0.1220,-0.0176,0.123
12.343573,0.0206,0.1355,-0.0168,0.138
12.360962,0.0210,0.1351,-0.0021,0.137
12.363549,-0.0196,0.1484,0.0266,0.152
12.374184,-0.0057,0.1479,0.0690,0.163
12.385255,-0.0192,0.1475,0.0704,0.165
12.393354,-0.0190,0.1608,0.0581,0.172
12.404536,-0.0189,0.1468,0.0458,0.155
12.414655,0.0083,0.1736,0.0471,0.180
12.424342,0.0217,0.1596,0.0348,0.165
12.433359,0.0075,0.1457,0.0494,0.154
12.443156,0.0068,0.1590,0.0501,0.167
12.462934,0.0195,0.1315,0.0917,0.162
12.463463,0.0187,0.1178,0.0512,0.130
12.474687,-0.0093,0.1314,0.0239,0.134
12.483865,-0.0100,0.1723,0.0234,0.174
12.493778,0.0437,0.1725,0.0635,0.189
12.506204,0.0155,0.1863,0.0764,0.202
12.513475,0.0144,0.1319,0.0485,0.141
12.525074,-0.0005,0.1319,-0.0607,0.145
12.534217,-0.0289,0.1454,-0.0471,0.156
12.544330,-0.0436,0.1726,-0.0198,0.179
12.562428,-0.0172,0.2133,0.1167,0.244
12.563579,0.0093,0.1996,0.2122,0.291
12.573830,-0.0050,0.1450,0.1441,0.205
12.587674,-0.0056,0.0633,0.1031,0.121
12.595206,-0.0333,0.0497,0.0485,0.077
12.603926,-0.0337,0.0634,0.0482,0.086
12.616315,-0.0611,0.1453,0.0476,0.165
12.625866,-0.0472,0.1863,0.0197,0.193
12.641034,-0.0329,0.2274,-0.0217,0.231
12.645102,-0.0183,0.2140,-0.0494,0.220
12.658908,-0.0307,0.2142,-0.0633,0.225
12.664482,-0.0159,0.1871,-0.0227,0.189
12.685372,-0.0003,0.1599,0.0183,0.161
12.693136,0.0414,0.1596,0.0194,0.166
12.706111,0.0420,0.1454,0.0488,0.159
12.713379,0.0425,0.1583,0.0514,0.172
12.730211,0.0155,0.1575,0.0814,0.178
12.734354,0.0155,0.1431,0.0433,0.150
12.744317,0.0148,0.1559,0.0322,0.160
12.759134,0.0000,0.1825,0.0208,0.184
12.763134,-0.0016,0.1545,0.0091,0.155
12.772718,-0.0305,0.1267,-0.0030,0.130
12.784051,-0.0322,0.1262,0.0256,0.133
12.793226,-0.0471,0.1394,0.0539,0.157
12.803337,-0.0345,0.1664,0.0410,0.175
12.813402,-0.0353,0.1935,0.0279,0.199
12.823904,-0.0223,0.1797,0.0691,0.194
12.834164,-0.0226,0.1388,0.0829,0.163
12.844160,-0.0087,0.1115,0.1102,0.157
12.859513,-0.0080,0.1252,0.0693,0.143
12.863287,-0.0205,0.1253,0.0283,0.130
12.874060,-0.0057,0.1118,-0.0126,0.113
12.884394,0.0090,0.1664,-0.0128,0.167
12.893263,-0.0174,0.1937,-0.0401,0.199
12.904647,0.0105,0.1801,0.0009,0.180
12.914104,-0.0026,0.1800,0.0150,0.181
12.924474,-0.0295,0.1798,0.0564,0.191
12.933807,-0.0292,0.1388,0.0435,0.148
12.942760,-0.0018,0.1658,0.0579,0.176
12.962163,-0.0289,0.1383,0.0452,0.148
12.962874,-0.0289,0.1379,0.0194,0.142
12.974107,-0.0151,0.1374,0.0347,0.143
12.984266,-0.0014,0.1641,0.0501,0.172
12.994434,0.0258,0.1773,0.0516,0.186
13.005692,0.0529,0.1633,0.0529,0.180
13.014939,0.0389,0.1630,0.0403,0.172
13.022853,-0.0024,0.1355,0.0275,0.138
13.034787,-0.0165,0.1353,0.0280,0.139
13.043467,-0.0577,0.1351,0.0420,0.153
13.061920,-0.0580,0.1351,0.0829,0.169
13.062777,-0.0174,0.1624,0.0962,0.190
13.074531,-0.0176,0.1626,0.0821,0.183
13.083990,0.0230,0.1628,0.0541,0.173
13.093696,0.0227,0.1494,0.0533,0.160
13.105225,0.0358,0.1496,0.0525,0.162
13.113516,0.0216,0.1497,0.0517,0.160
13.124337,-0.0198,0.1363,0.0645,0.152
13.133570,-0.0337,0.1502,0.0637,0.167
13.142919,-0.0612,0.1368,0.0628,0.162
13.167777,-0.0340,0.1644,0.0617,0.179
13.168299,-0.0205,0.1511,0.0741,0.170
13.174376,-0.0341,0.1515,0.0728,0.171
13.184890,-0.0204,0.1382,0.0716,0.157
13.197310,0.0068,0.1249,0.0433,0.132
13.214016,-0.0203,0.1388,0.0287,0.143
13.214805,-0.0335,0.1527,0.0007,0.156
13.231281,-0.0056,0.1666,0.0681,0.180
13.234087,-0.0183,0.1941,0.0947,0.217
13.247327,-0.0172,0.1262,0.0804,0.151
13.278566,-0.0298,0.0992,-0.0292,0.108
13.279174,-0.0289,0.1130,-0.1249,0.171
13.279541,-0.0416,0.1539,-0.0295,0.162
13.283570,-0.0000,0.2356,0.1071,0.259
13.296174,0.0142,0.2219,0.1620,0.275
13.313386,0.0146,0.1673,0.1487,0.224
13.314278,-0.0258,0.0992,0.1080,0.149
13.332766,-0.0527,0.0448,0.0535,0.087
13.333393,-0.0115,0.0720,0.0262,0.078
13.351241,-0.0384,0.1130,0.0124,0.120
13.379832,-0.0245,0.1539,-0.0013,0.156
13.380523,-0.0105,0.2083,-0.0284,0.211
13.380874,0.0167,0.2220,-0.0420,0.227
13.386997,-0.0103,0.1810,-0.0009,0.181
13.394208,0.0036,0.1674,-0.0007,0.167
13.412326,0.0038,0.1673,0.0540,0.176
13.414662,0.0176,0.1537,0.0815,0.175
13.426430,0.0313,0.1126,0.0685,0.135
13.433778,0.0177,0.1395,0.0287,0.144
13.445672,0.0311,0.1391,0.0029,0.143
13.469354,0.0304,0.1658,0.0319,0.172
13.469754,0.0563,0.1788,0.0336,0.190
13.476105,0.0136,0.1645,0.0218,0.167
13.493355,0.0116,0.1503,-0.0039,0.151
13.512570,0.0072,0.1493,0.0121,0.150
13.515531,-0.0085,0.1489,-0.0005,0.149
13.528789,-0.0104,0.1485,0.0004,0.149
13.533001,-0.0393,0.1617,0.0286,0.169
13.550428,-0.0134,0.1750,0.0568,0.184
13.568558,-0.0281,0.1746,0.0850,0.196
13.568960,-0.0018,0.1470,0.0860,0.170
13.577719,-0.0298,0.1195,0.0867,0.151
13.583094,-0.0166,0.1193,0.0737,0.141
13.595855,-0.0301,0.1192,0.0741,0.144
13.614810,-0.0295,0.1464,0.0063,0.149
13.615651,-0.0422,0.1872,-0.0070,0.192
13.631675,-0.0545,0.1464,-0.0204,0.158
13.632488,-0.0123,0.1872,-0.0065,0.188
13.645335,-0.0109,0.1600,0.0209,0.162
13.678730,-0.0098,0.1464,0.0348,0.151
13.679372,-0.0225,0.1328,0.0486,0.143
13.679690,-0.0216,0.1328,0.0216,0.136
13.686592,-0.0207,0.1327,0.0492,0.143
13.697348,-0.0063,0.1326,0.0771,0.154
13.715100,-0.0056,0.1596,0.0779,0.178
13.715798,-0.0322,0.1458,0.0516,0.158
13.732692,-0.0180,0.1320,0.0796,0.155
13.748603,-0.0310,0.1319,0.0529,0.145
13.749287,-0.0169,0.1454,0.0123,0.147
13.777755,0.0108,0.1454,-0.0012,0.146
13.778222,0.0112,0.1454,-0.0147,0.147
13.778433,0.0252,0.1318,0.0126,0.135
13.782954,0.0118,0.1454,-0.0009,0.146
13.794347,0.0118,0.1589,0.0266,0.162
13.807401,0.0385,0.1452,0.0541,0.160
13.813711,-0.0031,0.1451,0.0815,0.166
13.824446,-0.0039,0.1177,0.0681,0.136
13.833902,-0.0455,0.1312,0.0548,0.149
13.843131,-0.0326,0.1174,0.0688,0.140
13.861358,-0.0195,0.1445,0.0964,0.175
13.863469,0.0071,0.1445,0.0693,0.160
13.874213,-0.0207,0.1580,0.0558,0.169
13.884387,-0.0076,0.1307,0.0286,0.134
13.893618,-0.0216,0.1308,0.0283,0.136
13.905152,0.0052,0.1582,0.0141,0.159
13.913988,0.0186,0.1448,0.0268,0.148
13.924013,0.0184,0.1314,0.0396,0.138
13.933456,-0.0090,0.1317,0.0660,0.148
13.944007,0.0046,0.1182,0.0653,0.135
13.961046,-0.0227,0.1321,0.1053,0.170
13.962683,-0.0228,0.1187,0.0500,0.131
13.974224,-0.0366,0.1325,0.0357,0.142
13.984199,-0.0094,0.1327,0.0623,0.147
13.992670,-0.0367,0.1601,0.0890,0.187
14.004104,-0.0366,0.1467,0.1156,0.190
14.014469,-0.0366,0.1469,0.1421,0.208
14.023820,-0.0365,0.1064,0.0319,0.117
14.038168,-0.0362,0.1068,-0.0511,0.124
14.043479,0.0053,0.1345,-0.0250,0.137
14.059664,-0.0346,0.1758,0.1236,0.218
14.062663,-0.0333,0.2036,0.2170,0.299
14.072480,-0.0048,0.1773,0.2414,0.300
14.083460,-0.0037,0.0967,0.1426,0.172
14.092913,-0.0299,0.0298,0.0978,0.106
14.102887,-0.0153,0.0447,0.0529,0.071
14.114165,-0.0416,0.1003,0.0356,0.114
14.124784,-0.0270,0.1422,0.0324,0.148
14.133969,-0.0126,0.1975,0.0162,0.199
14.142987,-0.0118,0.2118,0.0139,0.213
14.162866,-0.0384,0.1852,0.0119,0.190
14.164239,-0.0242,0.1722,0.0508,0.181
14.173715,0.0036,0.1455,0.0627,0.158
14.186320,0.0313,0.1324,0.0747,0.155
14.194123,0.0181,0.1192,0.0733,0.141
14.206006,0.0457,0.1468,0.0586,0.165
14.215969,0.0593,0.1470,0.0579,0.169
14.225034,0.0589,0.1472,0.0437,0.164
14.234370,0.0579,0.1336,0.0569,0.156
14.244238,0.0561,0.1335,0.0566,0.156
14.259785,0.0264,0.1471,0.0291,0.152
14.265220,-0.0036,0.1198,0.0287,0.123
14.274706,-0.0335,0.1197,0.0147,0.125
14.285383,-0.0496,0.1469,0.0824,0.176
14.295663,-0.0925,0.1741,0.1229,0.232
14.307053,-0.0667,0.2015,0.1358,0.252
14.315308,-0.0541,0.1745,0.1482,0.235
14.334530,-0.0149,0.1620,0.1168,0.200
14.343923,-0.0286,0.1220,0.1411,0.189
14.360529,-0.0006,0.0957,0.0698,0.118
14.363080,-0.0127,0.0831,0.0666,0.107
14.373366,-0.0245,0.0978,0.0226,0.103
14.383725,-0.0360,0.1260,0.0468,0.139
14.394137,-0.0611,0.1679,0.0573,0.188
14.405077,-0.0590,0.1554,0.0814,0.185
14.413571,-0.0570,0.1700,0.1056,0.208
14.424203,-0.0417,0.1437,0.0890,0.174
14.433497,-0.0266,0.1310,0.0727,0.152
14.443108,-0.0523,0.1318,0.0839,0.165
14.463345,-0.0508,0.0917,0.0951,0.142
14.463945,-0.0492,0.1469,0.0929,0.181
14.473401,-0.0339,0.1612,0.1046,0.195
14.484372,-0.0320,0.1482,0.0892,0.176
14.493481,-0.0163,0.1625,0.0874,0.185
14.505929,-0.0143,0.1495,0.0719,0.167
14.514826,0.0012,0.1366,0.0425,0.143
14.523007,-0.0245,0.1510,0.0402,0.158
14.534015,-0.0367,0.1517,0.0380,0.161
14.542939,-0.0218,0.1388,0.0361,0.145
14.560474,0.0066,0.1529,0.0616,0.165
14.562697,-0.0197,0.1262,0.0600,0.141
14.573155,-0.0325,0.1403,0.0857,0.168
14.583920,-0.0590,0.1544,0.1115,0.199
14.593226,-0.0447,0.1276,0.1100,0.174
14.603662,-0.0168,0.1417,0.0676,0.158
14.613063,-0.0161,0.1558,0.0662,0.170
14.623930,-0.0019,0.1290,0.0648,0.144
14.634507,0.0123,0.1294,0.0362,0.135
14.643508,-0.0008,0.1435,0.0619,0.156
14.660559,0.0133,0.1440,0.0873,0.169
14.663222,0.0136,0.1855,0.0717,0.199
14.673924,-0.0134,0.1725,0.1102,0.205
14.684370,-0.0132,0.1461,0.1212,0.190
14.693600,-0.0130,0.1469,0.1318,0.198
14.703062,0.0007,0.1342,0.1286,0.186
14.714529,-0.0266,0.1350,0.0847,0.162
14.723901,0.0003,0.1494,0.0004,0.149
14.734285,-0.0002,0.1364,0.0526,0.146
14.742889,-0.0008,0.1779,0.1183,0.214
14.762722,-0.0150,0.1786,0.1563,0.238
14.763173,-0.0561,0.1387,0.1801,0.234
14.773080,-0.0562,0.1261,0.0268,0.141
14.784018,-0.0425,0.0997,-0.0173,0.110
14.795343,-0.0424,0.1414,0.0072,0.148
14.803953,-0.0012,0.1965,0.0865,0.215
14.814651,-0.0006,0.1972,0.1795,0.267
14.823569,0.0137,0.1843,0.1499,0.238
14.834206,0.0142,0.1168,0.0659,0.135
14.860569,0.0281,0.0903,0.0091,0.095
14.861252,0.0012,0.0909,-0.0203,0.093
14.903844,0.0014,0.1187,-0.0222,0.121
14.904326,-0.0392,0.1600,-0.0102,0.165
14.904594,-0.0253,0.2012,-0.0250,0.204
14.904866,-0.0387,0.2014,-0.0258,0.207
14.905091,0.0022,0.1878,-0.0259,0.190
14.913518,-0.0250,0.1740,0.0021,0.176
14.931907,0.0023,0.1599,-0.0235,0.162
