time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.917762,0.1496,0.2239,-0.1015,0.288
1.926785,0.2464,0.1706,-0.1582,0.339
1.941974,0.3145,0.1028,-0.0908,0.343
1.947293,0.2987,0.0885,0.0191,0.312
1.962825,0.2131,0.0873,0.1570,0.279
1.967001,0.0992,0.0859,0.1995,0.239
1.976613,-0.0288,0.1119,0.2144,0.244
1.988593,-0.0757,0.1380,0.1881,0.245
1.997770,-0.0556,0.1369,0.2159,0.262
2.008117,-0.0772,0.0948,0.2571,0.285
2.018556,-0.0715,0.0938,0.2297,0.258
2.027647,-0.0381,0.0798,0.1601,0.183
2.039755,-0.0035,0.0667,0.0207,0.070
2.048083,0.0187,0.0681,-0.0387,0.080
2.064884,0.0284,0.0564,-0.0446,0.077
2.067977,0.0250,0.0993,-0.0369,0.109
2.081262,0.0366,0.1421,-0.0013,0.147
2.087191,0.0634,0.1438,0.0352,0.161
2.097853,0.1177,0.1725,0.0589,0.217
2.107920,0.1035,0.1873,0.0150,0.215
2.118883,0.0886,0.1608,0.0129,0.184
2.126984,0.1411,0.1879,-0.0283,0.237
2.141178,0.1117,0.1596,-0.0672,0.206
2.147769,0.0823,0.1577,-0.0361,0.181
2.163691,0.0653,0.1416,-0.0042,0.156
2.167549,0.0871,0.1118,0.0410,0.148
2.176946,-0.0012,0.0957,0.0449,0.106
2.188900,-0.0486,0.0798,0.0074,0.094
2.198137,-0.1088,0.1049,0.0105,0.152
2.207917,-0.1543,0.1303,0.0542,0.209
2.218766,-0.1717,0.1559,0.1249,0.263
2.228632,-0.1886,0.1818,0.1271,0.291
2.239930,-0.1496,0.1263,0.1016,0.221
2.250820,-0.1349,0.1123,0.0076,0.176
2.258573,-0.1170,0.1396,-0.0185,0.183
2.269509,-0.0563,0.1401,-0.0311,0.154
2.287311,-0.0151,0.1957,-0.0427,0.201
2.296925,0.0185,0.1961,-0.0553,0.205
2.307954,0.0647,0.1826,-0.0403,0.198
2.318145,0.0687,0.1551,-0.0111,0.170
2.326699,0.0446,0.1681,-0.0085,0.174
2.337458,0.0335,0.1670,0.0222,0.172
2.346810,0.0489,0.1927,0.0537,0.206
2.357613,0.0218,0.1771,0.0991,0.204
2.367968,0.0199,0.1886,0.0627,0.200
2.376973,0.0570,0.2000,0.0940,0.228
2.387143,0.0386,0.1842,0.0431,0.193
2.397719,0.0200,0.1821,-0.0082,0.183
2.407338,0.0150,0.1666,-0.0597,0.178
2.417846,-0.0166,0.1648,-0.0160,0.166
2.426686,-0.0475,0.1632,-0.0407,0.175
2.437723,-0.0641,0.1889,-0.0110,0.200
2.447074,-0.0667,0.1739,-0.0221,0.188
2.459251,-0.0552,0.1589,-0.0331,0.171
2.467920,-0.0564,0.1438,-0.0165,0.155
2.476618,-0.0702,0.1558,-0.0264,0.173
2.487430,-0.0693,0.1540,-0.0083,0.169
2.497465,-0.0810,0.1385,0.0241,0.162
2.507582,-0.1190,0.1230,0.0429,0.176
2.518369,-0.1290,0.1213,0.0208,0.178
2.526650,-0.1110,0.1199,0.0526,0.172
2.538004,-0.0655,0.1189,0.0429,0.142
2.547145,-0.0744,0.1181,0.0870,0.165
2.559560,-0.0699,0.1312,0.1578,0.217
2.566953,-0.0383,0.1309,0.0782,0.157
2.576929,-0.0615,0.1171,-0.0292,0.135
2.587796,-0.0439,0.1308,-0.0416,0.144
2.598456,-0.0267,0.1446,0.0681,0.162
2.609245,-0.0098,0.1723,0.1362,0.220
2.617652,0.0202,0.1730,0.1627,0.238
2.626802,0.0499,0.1465,0.0935,0.181
2.637276,0.0655,0.1065,0.0786,0.148
2.648929,0.0938,0.0529,0.1450,0.181
2.657559,0.1072,0.0538,0.1701,0.208
2.666505,0.0779,0.0818,0.1539,0.191
2.676562,0.0878,0.1369,0.0562,0.172
2.687139,0.0828,0.1780,-0.0141,0.197
2.697745,0.0364,0.2325,-0.0977,0.255
2.707087,0.0442,0.2188,-0.1266,0.257
2.717249,0.0247,0.2322,-0.0870,0.249
2.726541,0.0190,0.2179,-0.0192,0.220
2.739324,0.0407,0.1759,0.0224,0.182
2.748208,0.0220,0.1472,0.0651,0.162
2.758133,0.0172,0.0911,0.0809,0.123
2.767483,-0.0007,0.0758,0.1107,0.134
2.776565,-0.0046,0.1013,0.1270,0.163
2.786809,-0.0081,0.0996,0.1163,0.153
2.797563,-0.0383,0.1116,0.1054,0.158
2.806639,0.0002,0.1512,0.0804,0.171
2.816946,-0.0016,0.1502,0.0685,0.165
2.826582,-0.0302,0.1629,0.0836,0.186
2.838719,-0.0583,0.1761,0.0298,0.188
2.847913,-0.0316,0.1490,0.0431,0.158
2.857799,-0.0454,0.1222,0.0555,0.142
2.866983,-0.0724,0.1367,0.0809,0.175
2.877482,-0.0446,0.1104,0.0925,0.151
2.886591,-0.0302,0.1249,0.1042,0.165
2.896549,-0.0292,0.1121,0.0347,0.121
2.906469,-0.0282,0.1263,0.0201,0.131
2.917962,-0.0136,0.1540,0.0056,0.155
2.926916,-0.0398,0.1271,-0.0084,0.133
2.937456,-0.0386,0.1408,0.0191,0.147
2.947088,-0.0373,0.1132,0.0474,0.128
2.958473,-0.0088,0.0855,-0.0191,0.088
2.967585,-0.0213,0.0984,-0.0443,0.110
2.977031,-0.0338,0.0840,0.0122,0.091
2.987531,-0.0873,0.1515,0.0958,0.199
2.999028,-0.0998,0.1511,0.1652,0.245
3.009191,-0.1258,0.1372,0.2071,0.278
3.018862,-0.1376,0.0963,0.2213,0.278
3.028597,-0.1488,0.0420,0.1808,0.238
3.040292,-0.0775,0.0155,0.1257,0.148
3.050096,0.0076,0.0305,0.0964,0.101
3.059190,0.0516,0.0187,0.0524,0.076
3.069422,0.0951,0.0614,-0.0192,0.115
3.087971,0.0992,0.0650,-0.0262,0.121
3.098299,0.0871,0.0802,-0.0431,0.126
3.108600,0.0469,0.0952,0.0220,0.108
3.117777,-0.0488,0.1372,0.0466,0.153
3.126962,-0.1042,0.1518,0.1258,0.223
3.138153,-0.1192,0.2205,0.0966,0.269
3.148604,-0.1884,0.2753,0.0548,0.338
3.159081,-0.1075,0.2753,0.0546,0.301
3.166848,-0.0263,0.2613,0.0280,0.264
3.176624,0.0277,0.1788,0.0297,0.183
3.187614,0.0136,0.1096,0.0048,0.111
3.198178,-0.0279,0.0403,-0.0063,0.049
3.207677,-0.0552,0.0120,0.0506,0.076
3.217789,-0.0948,0.0658,0.1071,0.157
3.226644,-0.0515,0.0790,0.1770,0.201
3.237949,-0.0484,0.0244,0.1645,0.173
3.246844,-0.0723,-0.0297,0.0559,0.096
3.257898,-0.0149,-0.0703,-0.0664,0.098
3.266578,0.0009,-0.0428,-0.1480,0.154
3.279678,0.0435,0.0257,-0.0123,0.052
3.290582,-0.0775,0.1492,0.2995,0.343
3.298534,-0.3208,0.2734,0.6505,0.775
3.309302,-0.3869,0.3577,0.7269,0.898
3.318437,-0.3573,0.2659,0.6103,0.756
3.326955,-0.2045,0.0524,0.2876,0.357
3.339612,-0.0369,-0.0379,-0.0497,0.073
3.347796,0.1724,-0.0331,-0.2909,0.340
3.359545,0.3811,0.0660,-0.3802,0.542
3.367522,0.5742,0.1505,-0.3724,0.701
3.378439,0.6430,0.2480,-0.3227,0.761
3.397283,0.6021,0.2906,-0.2450,0.712
3.397922,0.4917,0.2916,-0.1798,0.599
3.408304,0.3635,0.2912,0.0101,0.466
3.418860,0.0931,0.2070,0.1620,0.279
3.426706,-0.2232,0.0936,0.3032,0.388
3.438214,-0.4585,-0.0749,0.4595,0.653
3.446793,-0.6231,-0.1748,0.6015,0.884
3.457436,-0.6891,-0.1917,0.7688,1.050
3.467570,-0.7245,-0.1119,0.9205,1.177
3.477560,-0.6488,-0.0045,0.9356,1.139
3.487388,-0.4595,0.0653,0.7949,0.921
3.497256,-0.1694,0.1251,0.5387,0.578
3.507162,0.0457,0.1486,0.1784,0.237
3.517944,0.1855,0.1488,-0.0395,0.241
3.526522,0.3142,0.1365,-0.1369,0.369
3.537915,0.2520,0.1370,-0.0694,0.295
3.547533,0.0925,0.1362,0.0821,0.184
3.557929,-0.1102,0.1341,0.3447,0.386
3.568127,-0.2877,0.1445,0.5547,0.641
3.577355,-0.3442,0.1674,0.6576,0.761
3.587013,-0.3351,0.1756,0.6399,0.743
3.596537,-0.2617,0.2097,0.5288,0.626
3.607484,-0.2326,0.2428,0.3648,0.496
3.617994,-0.1912,0.2342,0.3113,0.434
3.626537,-0.1489,0.2659,0.1777,0.353
3.637425,-0.1051,0.1611,0.0997,0.217
3.646800,-0.1148,0.0971,-0.0322,0.154
3.657898,-0.1656,0.0193,-0.2047,0.264
3.667763,-0.3096,-0.1128,-0.1726,0.372
3.677475,-0.4215,-0.1219,-0.0582,0.443
3.687609,-0.4196,-0.0356,0.1118,0.436
3.698363,-0.2660,0.0777,0.2012,0.342
3.707473,-0.0185,0.2179,0.2501,0.332
3.717188,0.2532,0.3849,0.1765,0.493
3.727448,0.4806,0.4692,-0.0997,0.679
3.736937,0.6100,0.4836,-0.4809,0.915
3.747016,0.7526,0.4410,-0.7878,1.175
3.756898,0.7957,0.3952,-0.9512,1.302
3.768178,0.7626,0.2641,-0.9988,1.284
3.777432,0.6517,0.1439,-0.7701,1.019
3.789709,0.4374,0.0222,-0.4312,0.615
3.799536,0.0551,-0.0999,-0.0521,0.125
3.808337,-0.3008,-0.1808,0.2573,0.435
3.819285,-0.5181,-0.2062,0.4555,0.720
3.827943,-0.6492,-0.2166,0.4880,0.841
3.842273,-0.6122,-0.1440,0.3549,0.722
3.848316,-0.4493,-0.0565,0.2198,0.503
3.857894,-0.2027,0.0319,0.0965,0.227
3.869715,-0.0053,0.0536,0.0261,0.060
3.880521,0.1999,0.1045,-0.0058,0.226
3.897478,0.3155,0.1063,0.0373,0.335
3.908220,0.2332,0.1251,0.1107,0.287
3.919025,-0.0267,0.1319,0.1798,0.225
3.928254,-0.3421,0.1936,0.1796,0.432
3.941022,-0.4950,0.2271,0.1266,0.559
3.946513,-0.5538,0.2456,0.1037,0.615
3.957512,-0.4777,0.2762,0.0434,0.553
3.967127,-0.3075,0.2509,-0.0409,0.399
3.977348,-0.0977,0.2109,-0.1366,0.270
3.987283,0.0568,0.1430,-0.1358,0.205
3.997637,0.0610,0.0882,-0.1063,0.151
4.007523,0.0649,0.1416,-0.0345,0.160
4.017685,0.0558,0.2222,0.0651,0.238
4.027781,0.0889,0.2620,0.0831,0.289
4.037126,0.0824,0.3154,0.0335,0.328
4.047157,0.1841,0.2866,-0.0832,0.351
4.058554,0.2563,0.1889,-0.1716,0.362
4.069354,0.2309,0.0360,-0.2724,0.359
4.078778,0.1223,-0.1176,-0.3039,0.348
4.090500,-0.0549,-0.1489,-0.1307,0.206
4.096935,-0.2616,-0.0712,0.2052,0.340
4.109177,-0.4015,0.1164,0.6476,0.771
4.119055,-0.4448,0.2098,0.9241,1.047
4.128675,-0.5940,0.3312,0.9816,1.194
4.138277,-0.6316,0.3727,0.8446,1.119
4.147499,-0.6269,0.3353,0.5654,0.908
4.158667,-0.5138,0.2456,0.2667,0.629
4.168997,-0.3158,0.1577,0.0600,0.358
4.178565,-0.0842,0.0845,-0.1069,0.160
4.187775,0.1665,0.0799,-0.1509,0.238
4.197641,0.2691,0.1298,-0.1672,0.342
4.208837,0.2204,0.2335,-0.1827,0.369
4.218646,0.1007,0.3496,-0.1960,0.413
4.227857,-0.0356,0.4505,-0.1792,0.486
4.238277,-0.1609,0.4415,-0.0924,0.479
4.247326,-0.3697,0.4036,-0.0702,0.552
4.260275,-0.6204,0.2814,-0.0148,0.681
4.270129,-0.8035,0.2247,0.1019,0.841
4.277816,-0.8372,0.1387,0.1963,0.871
4.287932,-0.7619,0.0797,0.2911,0.820
4.298196,-0.6843,-0.0598,0.3154,0.756
4.310008,-0.5062,-0.1567,0.2686,0.594
4.318317,-0.4568,-0.2247,0.3009,0.591
4.329508,-0.3726,-0.2637,0.3850,0.597
4.338559,-0.3238,-0.3015,0.3990,0.596
4.347304,-0.3401,-0.4060,0.5191,0.742
4.358848,-0.5587,-0.3855,0.6599,0.947
4.368270,-0.6679,-0.3346,0.6972,1.022
4.378444,-0.6689,-0.2538,0.5773,0.919
4.388209,-0.5769,-0.0899,0.2348,0.629
4.397963,-0.1208,0.0873,-0.1217,0.192
4.410312,0.4265,0.2084,-0.3119,0.568
4.418996,1.0110,0.3546,-0.4023,1.144
4.427405,1.5061,0.4850,-0.3791,1.627
4.445538,1.7830,0.5855,-0.3106,1.902
4.447469,1.8096,0.5057,-0.1815,1.888
4.457831,1.7476,0.3818,-0.0472,1.789
4.469448,1.4905,0.1465,0.1308,1.503
4.478690,1.1387,-0.0360,0.2829,1.174
4.487467,0.7660,-0.1520,0.2459,0.819
4.497783,0.3085,-0.1878,0.2239,0.425
4.508848,-0.0401,-0.0609,0.2705,0.280
4.518746,-0.1675,0.0795,0.4390,0.477
4.527501,-0.2471,0.1934,0.5518,0.635
4.538270,-0.2766,0.2129,0.5818,0.678
4.547402,-0.3100,0.1939,0.5400,0.652
4.558784,-0.3219,0.1508,0.5056,0.618
4.567215,-0.3128,0.1385,0.4503,0.566
4.577135,-0.2923,0.0893,0.4153,0.516
4.591855,-0.2175,0.0161,0.2676,0.345
4.597767,-0.0045,-0.0417,0.0660,0.078
4.607649,0.2308,-0.0722,-0.0786,0.254
4.618187,0.3167,-0.0763,-0.0165,0.326
4.627891,0.1814,0.0138,0.1428,0.231
4.641184,-0.1200,0.0620,0.3173,0.345
4.649573,-0.4229,0.1776,0.5068,0.684
4.659304,-0.5906,0.2383,0.5610,0.849
4.671133,-0.5682,0.2577,0.4525,0.771
4.678761,-0.4101,0.2358,0.2766,0.548
4.689422,-0.1300,0.2407,-0.0750,0.284
4.708318,0.1963,0.2621,-0.3922,0.511
4.719762,0.5415,0.2649,-0.6167,0.862
4.728195,0.7764,0.2529,-0.6472,1.042
4.738356,0.7656,0.2116,-0.5090,0.943
4.746918,0.4132,0.1682,-0.3104,0.543
4.759889,-0.1187,0.1364,-0.1204,0.217
4.767812,-0.6796,0.1303,0.0457,0.694
4.778313,-1.1036,0.1646,0.2272,1.139
4.788692,-1.2262,0.2534,0.3136,1.291
4.798653,-0.9938,0.2199,0.2087,1.039
4.808161,-0.4475,0.1461,0.0752,0.477
4.818757,0.0198,0.1006,-0.0469,0.113
4.829021,0.3537,0.0153,-0.0485,0.357
4.838217,0.4857,-0.0008,0.1250,0.502
4.847393,0.4705,0.0246,0.2835,0.550
4.859208,0.3351,0.1201,0.3559,0.503
4.867656,0.0922,0.2316,0.3674,0.444
4.878753,-0.0560,0.3317,0.3455,0.482
4.887213,-0.1794,0.3650,0.3874,0.562
4.899323,-0.1829,0.2486,0.3599,0.474
4.908039,-0.1061,0.0364,0.3058,0.326
4.918547,-0.0205,-0.1766,0.2660,0.320
4.928260,-0.0372,-0.2676,0.3347,0.430
4.937765,-0.0724,-0.2360,0.4564,0.519
4.948293,-0.0944,-0.0811,0.5621,0.576
4.961302,-0.0457,0.1293,0.5975,0.613
4.967454,0.0331,0.3269,0.5224,0.617
4.978000,0.0593,0.4295,0.3241,0.541
4.987654,0.0586,0.4911,0.0991,0.504
4.997582,0.0312,0.4975,-0.0830,0.505
5.007996,0.1539,0.5165,-0.2350,0.588
5.020060,0.2621,0.4391,-0.3433,0.616
5.028194,0.2872,0.3200,-0.4224,0.603
5.037840,0.3385,0.1863,-0.4038,0.559
5.047936,0.3076,-0.0171,-0.2713,0.411
5.062014,0.2217,-0.1546,-0.0647,0.278
5.067484,0.1606,-0.2259,0.1877,0.335
5.078594,0.0547,-0.2031,0.2520,0.328
5.087414,-0.0262,-0.0993,0.2084,0.232
5.097185,-0.0121,0.1132,0.0701,0.134
5.107928,0.0434,0.2576,-0.1227,0.289
5.118866,0.1401,0.3205,-0.1937,0.400
5.128068,0.1965,0.3976,-0.1979,0.486
5.137827,0.1449,0.3256,-0.1903,0.404
5.147405,0.0673,0.2270,-0.2115,0.317
5.158188,-0.0224,0.1561,-0.2472,0.293
5.167835,-0.1522,0.0446,-0.2016,0.256
5.179528,-0.2529,-0.0258,-0.0744,0.265
5.188055,-0.3505,-0.0277,0.0664,0.358
5.197684,-0.4168,-0.0155,0.2073,0.466
5.208145,-0.4244,0.0518,0.2527,0.497
5.219530,-0.4282,0.0924,0.2434,0.501
5.228686,-0.4420,0.1334,0.1387,0.482
5.241271,-0.4117,0.2157,-0.0479,0.467
5.247753,-0.3511,0.2711,-0.1529,0.469
5.261143,-0.2341,0.3268,-0.1900,0.445
5.268738,-0.0759,0.3689,-0.2679,0.462
5.277695,0.1078,0.3561,-0.2095,0.427
5.288631,0.2474,0.3156,-0.2189,0.457
5.298972,0.3969,0.2881,-0.1732,0.520
5.307691,0.5565,0.1646,-0.1267,0.594
5.317926,0.6055,0.0541,-0.1198,0.620
5.328153,0.5415,0.0107,-0.0027,0.542
5.338354,0.4145,0.0615,0.0745,0.426
5.353327,0.2775,0.0975,0.1381,0.325
5.358861,0.1741,0.1058,0.1874,0.277
5.367718,0.0809,0.1958,0.2490,0.327
5.376937,-0.0261,0.2180,0.2549,0.336
5.389756,-0.1042,0.1861,0.3146,0.380
5.397632,-0.1792,0.1824,0.2634,0.367
5.409596,-0.1690,0.1258,0.1545,0.261
5.418190,-0.1284,0.0845,0.0694,0.169
5.427388,-0.0444,0.0581,0.0086,0.074
5.438945,-0.0679,0.0462,0.0277,0.087
5.449100,-0.0735,0.0349,0.0330,0.088
5.458339,-0.0871,0.0648,-0.0289,0.112
5.468989,-0.0415,0.1084,-0.0213,0.118
5.480339,0.0469,0.1382,-0.0534,0.155
5.494495,0.1212,0.1814,-0.0440,0.223
5.498590,0.2073,0.2648,-0.0607,0.342
5.519233,0.1967,0.2644,-0.1132,0.348
5.529187,0.1833,0.2625,-0.1213,0.342
5.537457,0.1555,0.2733,-0.1410,0.345
5.547129,0.0979,0.2291,-0.1326,0.282
5.558327,0.0779,0.1570,-0.0557,0.184
5.567686,0.0421,0.1390,-0.0603,0.157
5.579612,-0.0084,0.0800,-0.0648,0.103
5.587773,-0.0317,0.1028,0.0121,0.108
5.598932,-0.0271,0.1531,0.0613,0.167
5.607749,-0.0351,0.1629,0.0962,0.192
5.618934,-0.0147,0.1731,0.1030,0.202
