time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.010031,-0.1530,0.1031,0.0311,0.187
2.016396,-0.1798,0.0340,0.0608,0.193
2.026195,-0.1792,0.0462,-0.0178,0.186
2.038194,-0.1648,0.0583,-0.0141,0.175
2.046281,-0.1096,0.0567,0.0168,0.124
2.055123,-0.1084,0.0689,0.0202,0.130
2.065500,-0.1062,0.0681,0.0775,0.148
2.077005,-0.1023,0.0680,0.0798,0.146
2.088606,-0.1236,0.0822,0.0680,0.163
2.095856,-0.0755,0.1105,0.0562,0.145
2.105114,0.0270,0.1660,0.0577,0.178
2.115421,0.0738,0.1262,0.0994,0.177
2.125811,0.0648,0.1001,0.0724,0.139
2.138171,0.0277,0.0329,0.0315,0.053
2.145971,-0.0234,-0.0341,0.0175,0.045
2.155567,-0.0617,-0.0739,0.0167,0.098
2.166057,-0.1279,-0.0865,0.0155,0.155
2.175943,-0.1671,-0.0717,-0.0133,0.182
2.186466,-0.1379,-0.0568,-0.0150,0.150
2.195788,-0.1221,0.0264,-0.0169,0.126
2.205805,-0.1470,0.0823,0.1312,0.214
2.215548,-0.1584,0.1654,0.3065,0.383
2.226352,-0.2785,0.1532,0.4003,0.511
2.236162,-0.4241,0.0732,0.4669,0.635
2.246377,-0.5657,0.0353,0.4788,0.742
2.255810,-0.6475,-0.0281,0.4215,0.773
2.266130,-0.5613,-0.0348,0.4434,0.716
2.275556,-0.3771,0.0155,0.3662,0.526
2.288058,-0.1656,0.0950,0.3800,0.425
2.296165,-0.0237,0.1484,0.3907,0.419
2.305066,0.0889,0.1883,0.2498,0.325
2.315852,0.1311,0.2140,0.0273,0.252
2.325444,0.0760,0.2111,-0.0572,0.232
2.336745,0.0466,0.1929,-0.0574,0.207
2.346397,0.0024,0.1598,-0.0281,0.162
2.355105,-0.0704,0.1391,-0.0923,0.181
2.365612,-0.0906,0.0901,-0.1962,0.234
2.375158,-0.1540,0.0526,-0.3238,0.362
2.387093,-0.1922,0.0527,-0.3501,0.403
2.395144,-0.2588,0.1042,-0.2474,0.373
2.405077,-0.2438,0.2623,-0.1944,0.407
2.416020,-0.1736,0.3644,-0.2603,0.480
2.425255,0.0062,0.3971,-0.4049,0.567
2.436763,0.1591,0.3744,-0.4794,0.629
2.445987,0.1758,0.2557,-0.4029,0.509
2.455704,0.1106,0.1369,-0.2174,0.280
2.465947,0.0453,0.0046,-0.1005,0.110
2.475334,-0.0201,-0.0045,0.0149,0.025
2.486743,-0.0856,-0.0125,0.1416,0.166
2.496720,-0.0969,-0.0057,0.1976,0.220
2.505534,-0.1222,0.0155,0.2516,0.280
2.515929,-0.1071,0.0238,0.3040,0.323
2.526602,-0.0792,0.0880,0.3124,0.334
2.536912,0.0569,0.1268,0.2756,0.309
2.545585,0.2604,0.1815,0.2202,0.386
2.555230,0.5174,0.1977,0.1869,0.585
2.565295,0.6354,0.2013,0.1912,0.693
2.575591,0.6134,0.1642,0.2206,0.672
2.587409,0.5187,0.0313,0.2622,0.582
2.595115,0.2977,-0.0338,0.3301,0.446
2.605394,0.0473,-0.0583,0.3429,0.351
2.616464,-0.1756,-0.0284,0.3148,0.362
2.626676,-0.3015,-0.0118,0.3276,0.445
2.637767,-0.3166,0.0596,0.3270,0.459
2.646572,-0.2483,0.1175,0.2860,0.397
2.656379,-0.1240,0.2027,0.1774,0.297
2.667183,-0.0120,0.2605,0.0970,0.278
2.676753,0.1423,0.2909,0.0177,0.324
2.692255,0.2716,0.2531,0.0349,0.373
2.697411,0.2811,0.2292,0.1755,0.403
2.706454,0.1706,0.1104,0.3572,0.411
2.717872,-0.0196,0.0060,0.5656,0.566
2.726783,-0.2356,-0.0838,0.7047,0.748
2.737100,-0.4234,-0.0909,0.7058,0.828
2.755092,-0.4714,-0.1020,0.6195,0.785
2.765745,-0.5220,-0.0787,0.4779,0.712
2.775108,-0.4762,-0.0819,0.3213,0.580
2.787262,-0.3605,-0.1118,0.0825,0.386
2.796020,-0.2018,-0.1413,-0.1968,0.315
2.805092,0.0275,-0.1435,-0.3527,0.382
2.815741,0.2315,-0.0778,-0.3574,0.433
2.825937,0.3136,-0.0126,-0.2654,0.411
2.838108,0.3131,0.0926,-0.0630,0.333
2.846540,0.1746,0.1549,0.0748,0.245
2.855612,-0.0201,0.1601,0.1767,0.239
2.866132,-0.2296,0.1493,0.2153,0.348
2.875581,-0.3174,0.1367,0.1489,0.376
2.887590,-0.2973,0.0816,0.0310,0.310
2.895793,-0.1837,0.0117,-0.0579,0.193
2.906508,-0.0456,-0.0725,-0.0648,0.107
2.915988,0.0219,-0.1429,0.0628,0.158
2.925735,0.0339,-0.2262,0.3515,0.419
2.936329,-0.0756,-0.3358,0.6252,0.714
2.946182,-0.2510,-0.4306,0.8291,0.967
2.957995,-0.4649,-0.4270,0.9862,1.171
2.965175,-0.6367,-0.3781,0.9705,1.221
2.975406,-0.6320,-0.3252,0.9043,1.150
2.987221,-0.5437,-0.2692,0.6952,0.923
2.996363,-0.4096,-0.1838,0.4015,0.602
3.010244,-0.2302,-0.1381,0.1887,0.328
3.016207,-0.0351,-0.0784,0.1933,0.212
3.026197,0.0105,-0.0456,0.4556,0.458
3.038413,-0.0666,-0.0939,0.7159,0.725
3.046578,-0.2116,-0.1690,0.8243,0.868
3.060206,-0.2879,-0.2167,0.6734,0.764
3.065838,-0.1873,-0.2246,0.3746,0.475
3.077933,-0.0336,-0.2213,0.0260,0.225
3.086713,0.2127,-0.2205,-0.1404,0.337
3.095602,0.2796,-0.1403,-0.0302,0.314
3.106104,0.2226,-0.0887,0.2736,0.364
3.115956,0.0264,-0.0250,0.6206,0.622
3.125473,-0.2554,0.1055,0.7237,0.775
3.137356,-0.4028,0.0991,0.5962,0.726
3.146410,-0.6171,0.2287,0.2792,0.715
3.155459,-0.7606,0.2765,-0.0364,0.810
3.166761,-0.7257,0.1741,-0.1598,0.763
3.175690,-0.7048,0.0844,-0.1583,0.727
3.186954,-0.6819,-0.0330,-0.1134,0.692
3.196600,-0.6524,-0.0820,-0.0526,0.660
3.205230,-0.6673,-0.0071,0.0505,0.669
3.215484,-0.7265,0.1781,0.1956,0.773
3.226772,-0.7371,0.3503,0.1788,0.835
3.236661,-0.6351,0.4815,0.0545,0.799
3.246511,-0.3975,0.5982,-0.1637,0.737
3.255058,-0.1634,0.6181,-0.3251,0.717
3.265895,-0.0432,0.5404,-0.4833,0.726
3.275460,-0.1460,0.5556,-0.5824,0.818
3.286327,-0.3343,0.5819,-0.5129,0.845
3.296150,-0.4575,0.5651,-0.2618,0.773
3.308566,-0.6105,0.4927,0.0324,0.785
3.316007,-0.8199,0.3926,0.1767,0.926
3.325943,-1.0432,0.2928,0.2654,1.116
3.337351,-1.1280,0.2072,0.1896,1.162
3.346260,-0.9906,0.1222,0.0044,0.998
3.355438,-0.7122,-0.0165,-0.1543,0.729
3.366385,-0.4304,-0.1274,-0.1370,0.469
3.375501,-0.2961,-0.1422,0.1375,0.356
3.385686,-0.3639,-0.1424,0.4505,0.596
3.396523,-0.5247,-0.0869,0.7057,0.884
3.405135,-0.6569,-0.0026,0.8068,1.040
3.415949,-0.6389,0.0839,0.7518,0.990
3.425771,-0.3911,0.1184,0.5256,0.666
3.438796,-0.2963,0.0598,0.3464,0.460
3.446495,-0.1785,0.0299,0.2981,0.349
3.455947,-0.1193,0.0277,0.3425,0.364
3.466464,-0.0770,0.0530,0.3986,0.409
3.476132,-0.0522,0.1331,0.5066,0.526
3.486501,-0.0725,0.1595,0.6386,0.662
3.496723,-0.1370,0.0911,0.6999,0.719
3.507291,-0.1898,0.0636,0.7193,0.747
3.516728,-0.1355,0.0082,0.6443,0.658
3.526821,0.0655,-0.0758,0.3817,0.395
3.540131,0.3161,-0.1208,0.1094,0.356
3.547154,0.5203,-0.1265,0.0176,0.536
3.558028,0.7187,-0.1469,0.2002,0.760
3.567804,0.8021,-0.1679,0.5329,0.978
3.585851,0.7349,-0.2236,0.8405,1.139
3.596609,0.7217,-0.3534,0.9096,1.214
3.608262,0.5834,-0.4143,0.7848,1.062
3.615200,0.5111,-0.4472,0.6426,0.935
3.625392,0.4911,-0.3979,0.4839,0.796
3.640026,0.5637,-0.3080,0.3380,0.726
3.645741,0.6606,-0.0962,0.3013,0.732
3.655422,0.7548,0.0743,0.3731,0.845
3.665457,0.6024,0.2720,0.4844,0.819
3.676097,0.3968,0.3202,0.6349,0.814
3.687141,0.1266,0.3006,0.7704,0.837
3.695207,0.1737,0.1448,0.7020,0.737
3.706854,0.3603,0.1247,0.4588,0.597
3.715981,0.7800,0.1712,0.1251,0.808
3.726125,1.2531,0.2432,0.0149,1.277
3.739681,1.5049,0.2862,0.2632,1.554
3.745230,1.3292,0.3005,0.8404,1.601
3.755643,0.8217,0.2870,1.4169,1.663
3.766450,0.2029,0.1648,1.8396,1.858
3.776586,-0.2640,0.0173,1.8873,1.906
3.786818,-0.4668,-0.1275,1.5306,1.605
3.796094,-0.3510,-0.2286,0.8784,0.973
3.805175,0.0542,-0.1108,0.2087,0.242
3.815883,0.5150,0.0739,-0.3210,0.611
3.825070,0.8529,0.2022,-0.5986,1.061
3.838953,0.9178,0.2878,-0.6114,1.140
3.845176,0.8327,0.3587,-0.3611,0.976
3.855075,0.5864,0.3471,-0.1482,0.697
3.865092,0.3303,0.3626,-0.0817,0.497
3.877538,0.0917,0.3232,-0.0923,0.348
3.885128,-0.0893,0.2549,-0.2426,0.363
3.896293,-0.1733,0.1973,-0.4182,0.494
3.905143,-0.2427,0.1365,-0.5369,0.605
3.916411,-0.2566,0.0324,-0.5071,0.569
3.925352,-0.2964,-0.0456,-0.3764,0.481
3.937989,-0.3621,-0.1231,-0.1658,0.417
3.946494,-0.4266,-0.1854,0.0929,0.474
3.955187,-0.5571,-0.0961,0.2903,0.635
3.965541,-0.6146,-0.0184,0.3192,0.693
3.975067,-0.6094,0.0478,0.1548,0.631
3.987562,-0.5395,0.0753,-0.0787,0.550
3.995140,-0.4869,0.0774,-0.3128,0.584
4.005557,-0.4005,0.0808,-0.5475,0.683
4.015494,-0.3254,0.1255,-0.7011,0.783
4.025335,-0.3192,0.1702,-0.6790,0.769
4.039809,-0.3687,0.2281,-0.5745,0.720
4.046306,-0.4601,0.2578,-0.5493,0.762
4.055090,-0.5251,0.2999,-0.5199,0.797
4.066324,-0.5092,0.3405,-0.5530,0.825
4.075059,-0.4264,0.3517,-0.5927,0.810
4.088276,-0.3046,0.2518,-0.6659,0.774
4.096194,-0.1985,0.1906,-0.6651,0.720
4.105721,-0.1492,0.1690,-0.5385,0.584
4.115623,-0.1566,0.2012,-0.3574,0.439
4.125112,-0.1931,0.2608,-0.1926,0.377
4.135794,-0.2310,0.3347,-0.1542,0.435
4.145608,-0.2153,0.3275,-0.1468,0.419
4.156583,-0.2002,0.3074,-0.1427,0.394
4.165198,-0.1721,0.2062,-0.0736,0.278
4.175459,-0.1994,0.1601,0.0198,0.256
4.188409,-0.2414,0.0739,0.0688,0.262
4.196348,-0.2708,0.0840,0.0727,0.293
4.205751,-0.2328,0.0682,0.0584,0.249
4.216617,-0.2086,0.0807,0.0126,0.224
4.226142,-0.1572,0.1079,0.0176,0.191
4.240496,-0.1467,0.0948,0.0339,0.178
4.245277,-0.0411,0.1502,0.0354,0.160
4.255856,-0.0042,0.1921,0.0227,0.193
4.266511,0.0318,0.1795,0.0637,0.193
4.277049,0.0804,0.2215,0.0360,0.238
4.286877,0.1416,0.2226,0.0081,0.264
4.297138,0.1611,0.2098,-0.1148,0.288
4.305845,0.2058,0.1966,-0.1828,0.338
4.317181,0.2333,0.1693,-0.2099,0.357
4.326495,0.1884,0.1958,-0.1271,0.300
4.338941,0.1671,0.1941,-0.0295,0.258
4.349695,0.1162,0.1510,0.0421,0.195
4.356964,0.1725,0.1345,0.0467,0.224
4.366872,0.2411,0.1313,0.0518,0.279
4.377039,0.2406,0.1280,0.0433,0.276
4.387134,0.2664,0.1381,0.0483,0.304
4.405528,0.2479,0.1176,0.0841,0.287
4.415156,0.2451,0.1008,0.1009,0.284
4.425981,0.2018,0.0842,0.1171,0.248
4.438765,0.1185,0.0679,0.1053,0.172
4.446374,0.0229,0.0795,0.0782,0.114
4.457306,-0.0847,0.1191,0.0492,0.154
4.466415,-0.1226,0.1593,0.0326,0.204
4.475813,-0.1320,0.1861,-0.0387,0.231
4.487899,-0.0587,0.1992,-0.0819,0.223
4.496439,0.0027,0.1849,-0.1106,0.215
4.505625,0.0656,0.1299,-0.1656,0.220
4.515921,0.0892,0.0749,-0.1794,0.214
4.525755,0.0459,0.0743,-0.1787,0.199
4.538160,-0.0367,0.1143,-0.0944,0.153
4.546044,-0.0904,0.1401,-0.0347,0.170
4.555354,-0.1291,0.1791,-0.0275,0.222
4.565900,-0.1804,0.2044,-0.0329,0.275
4.575289,-0.1632,0.2295,-0.0919,0.296
4.587579,-0.1188,0.2134,-0.1501,0.287
4.595075,-0.0611,0.2106,-0.2345,0.321
4.605622,-0.0175,0.1530,-0.2500,0.294
4.615156,-0.0014,0.1769,-0.1834,0.255
4.625782,-0.0126,0.1465,-0.0901,0.172
4.638107,-0.0782,0.1709,0.0158,0.189
4.645997,-0.1569,0.1821,0.0388,0.243
4.655379,-0.2075,0.2209,0.0881,0.316
4.666225,-0.2026,0.2328,0.0685,0.316
4.675767,-0.1830,0.1906,0.0213,0.265
4.686414,-0.1765,0.2031,-0.0809,0.281
4.696087,-0.1833,0.2156,-0.1016,0.301
4.705609,-0.1898,0.2011,-0.0545,0.282
4.716047,-0.2091,0.1732,0.0737,0.281
4.725349,-0.1460,0.1320,0.1060,0.224
4.736909,-0.0960,0.0911,0.0967,0.164
4.747026,-0.0052,0.0912,0.0733,0.117
4.755415,0.1253,0.1049,-0.0190,0.165
4.765896,0.3358,0.1594,-0.1117,0.388
4.775970,0.5582,0.1592,-0.1906,0.611
4.786465,0.6845,0.1858,-0.1598,0.727
4.796192,0.6562,0.1707,-0.0876,0.684
4.805118,0.4836,0.1955,0.0116,0.522
4.815655,0.2353,0.1785,0.0692,0.303
4.825869,0.0238,0.1748,0.0444,0.182
4.836750,-0.0932,0.1846,0.0192,0.208
4.846272,-0.1137,0.1809,-0.1009,0.236
4.856057,-0.0784,0.2177,-0.1927,0.301
4.866221,0.0125,0.2133,-0.2417,0.323
4.875626,0.0911,0.1675,-0.2071,0.282
4.886557,0.3069,0.0670,-0.1169,0.335
4.895905,0.3063,0.0077,0.0408,0.309
4.905544,0.1441,0.0444,0.0205,0.152
4.915946,0.0241,0.0816,0.0128,0.086
4.925378,-0.0659,0.1193,0.0318,0.140
4.936851,-0.0710,0.1577,0.0777,0.190
4.946105,-0.0462,0.1558,0.1641,0.231
4.955339,-0.0343,0.1678,0.1547,0.231
4.965815,-0.1042,0.0846,0.1037,0.170
4.976267,-0.1199,0.0427,0.0788,0.150
4.985859,-0.1355,0.0285,0.0522,0.148
4.996243,-0.0825,0.0285,-0.0439,0.098
5.005606,-0.0557,0.0699,-0.0729,0.115
5.016290,-0.0681,0.1114,-0.1560,0.203
5.025303,-0.0656,0.1664,-0.1699,0.247
5.036815,-0.1030,0.2349,-0.1149,0.281
5.046309,-0.0986,0.2625,-0.0594,0.287
5.055508,-0.0394,0.2629,-0.0720,0.275
5.065967,-0.0076,0.2493,-0.0836,0.263
5.075842,0.0509,0.1941,-0.1201,0.234
5.086502,0.0677,0.1106,-0.0995,0.163
5.096518,0.0701,0.0671,-0.0905,0.133
5.105887,0.0311,0.0913,-0.0396,0.104
5.117270,0.0188,0.1155,0.0112,0.118
5.126057,0.0055,0.1397,0.0203,0.141
5.136646,0.0455,0.1777,0.0149,0.184
5.147174,0.0163,0.2023,0.0355,0.206
5.156241,0.0134,0.1589,0.0280,0.162
5.167167,0.0368,0.1157,0.0334,0.126
5.176632,0.0191,0.0862,0.0106,0.089
5.187702,0.0014,0.0708,0.0278,0.076
5.198100,0.0113,0.0557,0.0576,0.081
5.207965,-0.0055,0.0684,0.0860,0.110
5.225152,0.0169,0.0954,0.1389,0.169
5.235844,-0.0396,0.1094,0.1366,0.179
5.245660,-0.0687,0.0965,0.0929,0.151
5.255610,-0.0836,0.0836,0.0220,0.120
5.265905,-0.0842,0.0843,-0.0350,0.124
5.276077,-0.0705,0.0714,-0.0371,0.107
5.292052,-0.0288,0.1266,-0.0251,0.132
5.296441,0.0538,0.1681,-0.0266,0.178
5.305216,0.0680,0.2094,-0.0413,0.224
5.316345,0.0683,0.2097,-0.0148,0.221
5.325406,0.0410,0.2097,-0.0555,0.221
5.336524,0.0135,0.2091,-0.0268,0.211
5.345706,0.0132,0.1673,-0.0104,0.168
5.355092,0.0399,0.1386,0.0072,0.144
5.365683,0.0391,0.1233,0.0392,0.135
5.375608,-0.0032,0.1350,0.0303,0.138
5.385629,-0.0461,0.1468,0.0620,0.166
5.396250,-0.0759,0.1587,0.0523,0.184
5.405606,-0.0785,0.1707,0.0560,0.196
5.415979,-0.0806,0.1692,0.0593,0.197
5.425125,-0.0549,0.1815,0.0213,0.191
5.437087,-0.0425,0.1533,0.0100,0.159
5.446224,-0.0436,0.1117,0.0117,0.120
5.455610,-0.0578,0.0976,0.0672,0.132
5.465628,-0.0574,0.0703,0.1220,0.152
5.475147,-0.0425,0.0707,0.1216,0.147
5.485329,-0.0403,0.0850,0.0935,0.133
5.495807,-0.0647,0.0994,0.0243,0.121
5.505301,-0.0753,0.1275,-0.0583,0.159
5.515653,-0.0316,0.1418,-0.1136,0.184
5.525397,0.0659,0.1560,-0.1823,0.249
5.536977,0.1083,0.1289,-0.1956,0.258
5.546104,0.0687,0.1284,-0.1663,0.221
5.555643,0.0836,0.1818,-0.0535,0.207
5.566337,0.0570,0.1939,0.0195,0.203
5.576110,0.0836,0.1784,0.0653,0.208
5.586753,0.1084,0.1627,0.0974,0.218
5.596216,0.0774,0.1060,0.0614,0.145
5.605069,0.0996,0.0627,0.0932,0.150
